wbid	N2	sp117
K10D11.4	WBGene00010748	NA	NA
K10D11.5	WBGene00010749	162.808679432195	75.9882427451607
K10D11.6	WBGene00010750	39.6198437615082	25.1269660460172
K10D11.7	WBGene00045198	1.47938905470916	0.202490360890885
K10D2.1	WBGene00019627	213.413828720748	84.6839497957168
K10D2.2	WBGene00019628	580.326677590799	280.387570795095
K10D2.3	WBGene00019629	859.964775102259	264.71473557457
K10D2.4	WBGene00019630	70.6934687089703	41.4894778777087
K10D2.5	WBGene00019631	52.694419314967	22.9221114707129
K10D2.6	WBGene00001262	3132.5914549151	1330.21602662438
K10D2.7	WBGene00019633	NA	NA
K10D2.8	WBGene00189952	4.37245647345041	1.29608698425611
K10D3.1	WBGene00001614	10.3280033590272	4.90844266095108
K10D3.2	WBGene00006753	1866.16187789291	832.10736687391
K10D3.3	WBGene00006394	8.42210752884804	4.17242340358777
K10D3.4	WBGene00010738	4385.98953874448	1822.07722559094
K10D3.6	WBGene00010740	44.1484267777705	36.0207192720475
K10D6.1	WBGene00010741	19.6789874922468	8.74789838929537
K10D6.2	WBGene00010742	894.716573076176	471.624610112071
K10D6.3	WBGene00010743	1.1051713351837	0.400108249339814
K10D6.4	WBGene00010744	301.709300238239	123.299927547761
K10E9.1	WBGene00019634	385.069895637397	111.60760584866
K10F12.3	WBGene00004045	223.187968179094	82.4192169734721
K10F12.4	WBGene00019636	206.271701192074	90.7506095541398
K10F12.6	WBGene00019638	2.02522845200078	0.391581282761774
K10F12.7	WBGene00019639	0.859560381834024	0.202490015043219
K10G4.10	WBGene00044202	0.364199150788395	0.202489142632448
K10G4.2	WBGene00005794	0.26350767146948	0.806948471641508
K10G4.3	WBGene00010752	22.0534900539014	21.6346734039909
K10G4.5	WBGene00010754	19.4543139467755	23.487622445739
K10G4.9	WBGene00005777	NA	NA
K10G6.1	WBGene00003017	157.999942487939	73.7211339051577
K10G6.2	WBGene00019640	31.6237814601104	16.2112985446091
K10G6.3	WBGene00004751	3385.87219800994	1162.53396084944
K10G6.4	WBGene00019641	7.85774662475831	4.57488708274801
K10G6.5	WBGene00044381	2.05739573519757	2.73731247054094
K10G9.1	WBGene00010755	760.713149971056	346.64211959391
K10G9.2	WBGene00010756	237.872792512203	107.356523567387
K10G9.3	WBGene00010757	86.2033605863149	42.2723086140303
K10H10.1	WBGene00010758	429.356057515235	176.634131409371
K10H10.10	WBGene00010765	21.5850109452768	9.98951664302428
K10H10.12	WBGene00045403	14.9271328651893	7.65969626713854
K10H10.13	WBGene00194888	0.263507782732927	0.202488597076635
K10H10.2	WBGene00010759	1936.25655601158	1145.06661656165
K10H10.3	WBGene00000972	56.2616111069345	28.1847391249074
K10H10.4	WBGene00010760	112.465815426117	70.5816623929423
K10H10.5	WBGene00010761	4.07394408498246	0.871820020851159
K10H10.6	WBGene00010762	0.459998995265649	0.849847457906231
K10H10.7	WBGene00010763	0.439989735208364	0.202489466861849
K10H10.9	WBGene00010764	0.691225319562788	0.202489875685355
K11B4.1	WBGene00010766	974.889436899524	312.790334168115
K11B4.2	WBGene00010767	57.0189369638019	23.0217830489689
K11C4.1	WBGene00019642	1.25848587520683	0.660713704751426
K11C4.2	WBGene00019643	78.5946850081653	34.7385209626536
K11C4.3	WBGene00006803	9653.10777938575	3910.70010575968
K11C4.4	WBGene00003844	859.517582204426	261.348435902191
K11C4.5	WBGene00006801	6385.19237690918	2420.30029882177
K11D12.1	WBGene00000862	50.5186518105215	29.1965230546604
K11D12.10	WBGene00003374	849.327633089134	356.142901963198
K11D12.11	WBGene00019650	60.8991028128005	31.2894411807266
K11D12.12	WBGene00019651	39.1757711518795	17.6927869481004
K11D12.13	WBGene00044535	0.263507782732927	0.202488597076635
K11D12.2	WBGene00004136	854.524348023745	343.204654214118
K11D12.3	WBGene00005655	610.359810403573	244.347746897474
K11D12.4	WBGene00019644	629.205558619408	693.489081101645
K11D12.5	WBGene00019645	497.177048876153	222.614163894186
K11D12.6	WBGene00019646	0.263508149042188	0.406610174858614
K11D12.7	WBGene00019647	332.165874719724	189.268985610665
K11D12.8	WBGene00019648	16.5707386015669	8.87840979030059
K11D12.9	WBGene00019649	88.3358417301602	19.0196703449414
K11D2.1	WBGene00010768	41.5769134631654	12.3267195159152
K11D2.2	WBGene00010769	801.754597643495	565.410091523606
K11D2.3	WBGene00006829	464.881900215086	194.541603677956
K11D2.4	WBGene00010770	167.588018288036	68.1816846490512
K11D2.5	WBGene00010771	183.56966209138	65.9063064257099
K11D9.1	WBGene00002219	813.440311955904	293.017327923267
K11D9.2	WBGene00004736	37205.6886375537	16710.0837827239
K11D9.3	WBGene00010772	495.520274810856	256.756412216718
K11E4.1	WBGene00010773	64.7243387638088	53.1437624841482
K11E4.2	WBGene00010774	39.3622468166888	23.7234679854152
K11E4.3	WBGene00010775	4.32175223854502	2.46745761202324
K11E4.4	WBGene00010776	348.30714408507	206.83853895662
K11E4.5	WBGene00003661	255.877434932473	189.970541136639
K11E4.6	WBGene00077679	2.58109180493559	1.19414477320591
K11E8.1	WBGene00006779	3382.1015600803	1467.07832230308
K11G12.1	WBGene00003530	809.657464374619	454.671729894026
K11G12.2	WBGene00000042	23.5120065498148	10.0405285113703
K11G12.3	WBGene00004877	0.987866424098045	1.52569946495024
K11G12.4	WBGene00004876	118.759018004634	52.8714174126558
K11G12.5	WBGene00019656	1077.77533436159	596.515805334306
K11G12.6	WBGene00019657	395.255694112997	166.274616973837
K11G12.7	WBGene00000043	8.39873768595594	4.90723625607737
K11G9.1	WBGene00019652	21.7728512683083	11.8260282429858
K11G9.2	WBGene00019653	95.9493463537962	57.8200299249295
K11G9.3	WBGene00019654	23.8640829077077	2.75988487280758
K11G9.4	WBGene00001210	110.858282680416	75.9457374979148
K11G9.5	WBGene00019655	114.952693157841	43.180988620156
K11G9.6	WBGene00003473	99.2044329998456	42.8874834901591
K11H12.1	WBGene00019658	142.97474975708	78.8099304712529
K11H12.10	WBGene00044458	0.263507643807007	1.50315237992048
K11H12.11	WBGene00044723	22.1937532099215	11.5039804997821
K11H12.2	WBGene00004427	29066.5571853505	15774.0700363993
K11H12.3	WBGene00019659	1.36463337341323	0.68655797868659
K11H12.4	WBGene00019660	79.4517551091418	17.0214910704648
K11H12.5	WBGene00019661	9.88041797056885	5.30473637303906
K11H12.6	WBGene00019662	1.68717914357936	0.668100083119926
K11H12.7	WBGene00019663	1574.93501105914	529.267583721694
K11H12.8	WBGene00019664	890.548032742925	439.820567069981
K11H12.9	WBGene00019665	116.519341256041	37.7917452676858
K11H3.1	WBGene00010778	2574.01743997731	940.829956970827
K11H3.2	WBGene00010779	1.51795142362623	1.84538511062765
K11H3.3	WBGene00010780	1016.34590462339	325.848681850803
K11H3.4	WBGene00010781	24.9343641418118	8.45270444462344
K11H3.5	WBGene00010782	6.55968245718155	1.78226342040367
K11H3.6	WBGene00010783	290.150734589532	119.51976242465
K11H3.7	WBGene00010784	93.4293946023125	23.4904984154626
K11H3.8	WBGene00185002	29.3257906996611	11.8565107717994
K12B6.1	WBGene00019666	497.087993854422	187.228710944734
K12B6.11	WBGene00195164	21.5468819333254	6.23452590567479
K12B6.2	WBGene00019667	2.57003606421035	1.68644456548222
K12B6.3	WBGene00019668	7.58346410523141	1.69131141391994
K12B6.4	WBGene00019669	13.2435581633292	8.67084289176504
K12B6.5	WBGene00005640	2.51703137449296	0.202490192548394
K12B6.6	WBGene00019670	0.263507782732927	0.202488597076635
K12B6.7	WBGene00019671	0.198021012298489	0.407015447077675
K12B6.8	WBGene00019672	3.37770653273008	1.52462165931978
K12B6.9	WBGene00023432	116.422557949229	67.7843645656114
K12C11.1	WBGene00019673	1954.59361527313	810.297086115517
K12C11.2	WBGene00004888	2201.58786321416	921.371460499094
K12C11.3	WBGene00019674	37.3811822698963	15.0578640465807
K12C11.4	WBGene00003400	1883.00895725139	649.804051239169
K12C11.5	WBGene00044896	0.364200237608048	0.387753689137316
K12C11.6	WBGene00045052	70.8780956626879	46.4892332198291
K12C11.7	WBGene00045053	30.5740920980128	16.7922581078774
K12D12.1	WBGene00010785	2315.39158954651	774.166675372296
K12D12.2	WBGene00003789	2487.05716081461	871.715558635231
K12D12.3	WBGene00000659	0.969347672552609	0.400295174184234
K12D12.4	WBGene00010786	1.6935998403392	0.390526127409462
K12D12.5	WBGene00010787	78.9121202773679	24.8279674634574
K12D9.1	WBGene00019675	0.482161731008205	0.403719701634585
K12D9.10	WBGene00005883	1.83354320686993	0.725627793680038
K12D9.12	WBGene00019676	0.360858366274908	1.91323401035824
K12D9.14	WBGene00077758	0.364199122574399	0.202489142632318
K12D9.3	WBGene00005868	1.7412294306246	0.202490433228166
K12D9.4	WBGene00005862	NA	NA
K12D9.5	WBGene00005867	0.263508393570441	0.387752854623813
K12D9.7	WBGene00005866	0.263507782732927	0.202488597076635
K12D9.9	WBGene00005859	0.360598726906139	0.64723310148314
K12F2.1	WBGene00003515	17430.5010435797	9329.57074225206
K12F2.2	WBGene00006874	792.234502993301	260.046381878197
K12G11.1	WBGene00010788	75.9342160215658	53.6454634146097
K12G11.2	WBGene00010789	14.8691330506679	3.71083174741738
K12G11.3	WBGene00010790	4048.1515153503	2711.38713721309
K12G11.4	WBGene00010791	3.943621501088	4.57662815227335
K12G11.5	WBGene00005967	0.26350835282102	0.4069044862065
K12G11.6	WBGene00010792	8.04832505095495	3.27288718336121
K12H4.1	WBGene00000448	237.975236226743	116.920701056771
K12H4.2	WBGene00019677	54.1031705271848	26.3540708009581
K12H4.3	WBGene00019678	762.982491656154	281.536363675423
K12H4.4	WBGene00019679	608.960298017005	337.393985196076
K12H4.5	WBGene00019680	1639.21106303894	832.620011632705
K12H4.6	WBGene00019681	NA	NA
K12H4.7	WBGene00019682	5609.79749162462	2977.93572463436
K12H4.8	WBGene00000939	1129.64837256433	461.329442653975
K12H6.1	WBGene00003709	584.775393766947	249.201787738214
K12H6.10	WBGene00044368	0.263507782732927	0.202488597076635
K12H6.11	WBGene00019690	2.157172243202	0.722131768213555
K12H6.12	WBGene00019691	67.5660567944806	15.9109149865052
K12H6.2	WBGene00019683	15.3774909424707	5.59622893227552
K12H6.3	WBGene00001507	2.3441609966819	1.3971277466195
K12H6.4	WBGene00019684	NA	NA
K12H6.5	WBGene00019685	0.532608748427862	0.202489783384576
K12H6.6	WBGene00019686	541.187827538272	320.690062631362
K12H6.7	WBGene00019687	0.361796860257921	0.388041185344046
K12H6.8	WBGene00019688	0.263507782732927	0.202488597076635
K12H6.9	WBGene00019689	0.362469115362743	0.202489134605383
LLC1.1	WBGene00006606	462.666512381619	169.126039893213
LLC1.2	WBGene00010793	1702.83018687461	875.31409979855
LLC1.3	WBGene00010794	7164.71349902821	2925.84273685635
M01A10.1	WBGene00019692	88.451896766737	24.1044471088996
M01A10.2	WBGene00006594	721.093427283285	301.869460593773
M01A10.3	WBGene00019693	2574.5214145413	1161.08899100203
M01A12.1	WBGene00000630	30.6040448357522	8.13821522926426
M01A12.3	WBGene00019695	NA	NA
M01A12.4	WBGene00044616	1.44598559903461	0.202490196807017
M01A8.1	WBGene00010795	53.7154718137265	26.0123708036395
M01A8.2	WBGene00010796	1034.3690335826	373.388819841376
M01B12.3	WBGene00000205	402.410047700729	173.681174947718
M01B12.4	WBGene00019697	971.750486481649	360.71567715349
M01B12.5	WBGene00019698	750.910786104712	277.875471823276
M01B2.1	WBGene00002211	18.8497596706904	8.15163365226676
M01B2.10	WBGene00010803	28.4634029375234	17.5175632839744
M01B2.11	WBGene00005758	4.03553808397782	2.00044936447956
M01B2.12	WBGene00045337	0.342811728521577	0.387888135310641
M01B2.13	WBGene00045338	5.05613575804445	7.84046131780065
M01B2.2	WBGene00005106	2.20198416246048	0.6593069910011
M01B2.3	WBGene00010797	0.263507782732927	0.202488597076635
M01B2.4	WBGene00010798	0.263508179173706	0.406656531667432
M01B2.6	WBGene00010799	23.9715435247142	11.4633252561823
M01B2.7	WBGene00010800	0.494804984765585	2.04728974410635
M01B2.8	WBGene00010801	9.652174498777	4.00502310532464
M01B2.9	WBGene00010802	0.439961835406387	0.202489466054718
M01D1.1	WBGene00006195	0.441999109001542	0.403775781019407
M01D1.10	WBGene00019705	1.3327586827751	0.862245810876416
M01D1.2	WBGene00019699	7.37415555404812	4.62274973250296
M01D1.3	WBGene00019700	0.362067127265662	0.648206462206999
M01D1.7	WBGene00019702	0.263508393570441	0.387752854623813
M01D1.8	WBGene00019703	1.00391112618529	1.32052749734353
M01D1.9	WBGene00019704	0.361662390247443	0.405813144432373
M01D7.1	WBGene00019706	0.263507782732927	0.202488597076635
M01D7.2	WBGene00004743	1543.82780215642	663.565819128332
M01D7.4	WBGene00006461	59.0049815685183	26.9874182337567
M01D7.5	WBGene00003750	1222.26277971479	560.18875121632
M01D7.6	WBGene00001309	519.771376284319	205.226094311362
M01D7.7	WBGene00001196	3154.00940264655	1219.31183977875
M01D7.9	WBGene00044897	0.364199124404108	0.202489142632326
M01E10.2	WBGene00001063	1535.70294230771	577.807035537549
M01E10.3	WBGene00019709	0.364199150788395	0.202489142632448
M01E11.1	WBGene00019710	60.3844476227274	25.695885887401
M01E11.2	WBGene00019711	377.02591008475	136.127287507952
M01E11.3	WBGene00019712	86.8874700406212	35.7539497060912
M01E11.4	WBGene00019713	1561.23945031805	560.813174045977
M01E11.5	WBGene00000474	370.270791527914	135.307344218277
M01E11.6	WBGene00002225	160.29499454793	78.6433229285047
M01E11.7	WBGene00006508	1488.0029187004	528.227285145922
M01E5.1	WBGene00010804	0.364199124404108	0.202489142632326
M01E5.2	WBGene00010805	115.269416571717	45.6978189347171
M01E5.3	WBGene00010806	1296.66451989087	586.309015497935
M01E5.4	WBGene00010807	242.070103510416	104.72923424801
M01E5.5	WBGene00006595	1482.16976704128	463.261934928548
M01E5.6	WBGene00010808	7.91888463805139	3.69791229331076
M01F1.1	WBGene00001639	5.90808901119877	1.39417438832066
M01F1.2	WBGene00004428	NA	NA
M01F1.3	WBGene00010809	784.304253408902	297.993588973013
M01F1.4	WBGene00010810	833.791162072709	366.243676665235
M01F1.5	WBGene00010811	435.712785959893	213.812382815095
M01F1.6	WBGene00010812	292.51515825267	116.71500759497
M01F1.7	WBGene00010813	548.416732577927	195.375125240908
M01F1.8	WBGene00010814	80.7928868909119	21.8969553296938
M01F1.9	WBGene00010815	218.868907155175	75.270936306775
M01G12.1	WBGene00005526	0.198021012298489	0.407015447077675
M01G12.10	WBGene00010823	NA	NA
M01G12.12	WBGene00004509	126.519490724629	78.9693124469098
M01G12.13	WBGene00005525	0.263507782732927	0.202488597076635
M01G12.14	WBGene00010825	5.41076533373458	0.395731403466887
M01G12.2	WBGene00010817	NA	NA
M01G12.4	WBGene00005858	0.263507782732927	0.202488597076635
M01G12.5	WBGene00010819	0.263508191392655	0.406675032650815
M01G12.6	WBGene00010820	0.263507782732927	0.202488597076635
M01G12.7	WBGene00010821	0.198020024179391	1.78901190347118
M01G12.9	WBGene00010822	153.300333629224	73.9548590926705
M01G4.1	WBGene00019714	0.263508439157607	0.407016795261837
M01G5.1	WBGene00019715	553.073169963854	158.951779970306
M01G5.3	WBGene00019716	776.65700981406	333.268111097904
M01G5.5	WBGene00004905	414.336395255818	154.177546096355
M01G5.6	WBGene00044341	87.723044834237	36.0113909359894
M01H9.1	WBGene00019717	269.911599126651	133.488130967484
M01H9.2	WBGene00019718	26.0651635138828	11.1545027233112
M01H9.3	WBGene00019719	2387.87998641028	1177.60673838124
M01H9.4	WBGene00019720	110.150608570089	48.9211746364245
M01H9.5	WBGene00019721	30.7217393491915	19.4520351773454
M02A10.1	WBGene00019722	0.593265964467155	0.949417031267474
M02A10.2	WBGene00002150	34.8739233483671	8.74390008661983
M02A10.3	WBGene00004829	586.048693015565	253.677950438427
M02B1.1	WBGene00005153	545.448730670209	228.007597153129
M02B1.2	WBGene00010827	117.615967404979	63.2063274144015
M02B1.3	WBGene00010828	723.497847093729	320.793310603081
M02B1.4	WBGene00010829	0.362469115362743	0.202489134605383
M02B7.1	WBGene00019723	37.4766209047083	16.0673756312506
M02B7.2	WBGene00019724	95.2518720133111	32.1982216513427
M02B7.3	WBGene00003884	81.8933129173364	23.2495638543378
M02B7.4	WBGene00019725	65.7409185487716	36.3835489377095
M02B7.5	WBGene00019726	589.571886165773	256.918990409256
M02B7.6	WBGene00000287	76.161505109247	38.6631393756878
M02B7.7	WBGene00044690	32.0048125859256	11.5011755677383
M02D8.1	WBGene00019727	3146.64115134272	1331.3534251825
M02D8.2	WBGene00019728	2.16535041956673	0.202490266703052
M02D8.3	WBGene00019729	167.021949790282	69.6395019635709
M02D8.4	WBGene00019730	2627.0193556714	1264.64076462205
M02D8.5	WBGene00019731	28.6370202947937	14.9249292073294
M02D8.6	WBGene00019732	81.1405224227097	46.8104267752074
M02D8.7	WBGene00044313	14.6522048723224	4.00063062923529
M02E1.1	WBGene00019733	537.156674860539	219.950031564116
M02E1.2	WBGene00019734	85.3316489892178	67.8172809635178
M02E1.3	WBGene00023458	8.12079224412606	1.86876777470252
M02F4.1	WBGene00019735	1.66018377254855	0.922123076109463
M02F4.2	WBGene00019736	0.706453849071041	0.388789452422497
M02F4.3	WBGene00019737	97.9768236283756	42.5163335762497
M02F4.7	WBGene00019738	671.606032840158	231.456276197155
M02F4.8	WBGene00000175	5321.87685170274	2350.43910419243
M02G9.1	WBGene00010830	1132.62233534199	382.291831926622
M02G9.2	WBGene00010831	96.8265601236008	22.0402434290634
M02G9.3	WBGene00010832	35.7860193439633	16.3883524177694
M02G9.4	WBGene00194935	1.7077471367177	0.202491747603935
M02H5.1	WBGene00003689	49.5815744999548	21.4816256454218
M02H5.10	WBGene00005257	0.576834677665675	1.8492418377443
M02H5.11	WBGene00005258	0.746012021196763	1.69151625118028
M02H5.12	WBGene00019745	NA	NA
M02H5.2	WBGene00019740	0.263507782732927	0.202488597076635
M02H5.3	WBGene00019741	51.1272237000189	21.8390445078021
M02H5.4	WBGene00019742	72.0330784638051	29.3255603476
M02H5.5	WBGene00019743	92.3297452401978	40.7445812984648
M02H5.6	WBGene00003688	35.0445165952062	25.9419898020739
M02H5.7	WBGene00003713	7.2111457732011	3.77197927666669
M02H5.8	WBGene00019744	211.933001221539	200.357360915434
M02H5.9	WBGene00005256	0.51350979007479	0.651532408323974
M03A1.1	WBGene00006868	1202.28166991324	527.003035097155
M03A1.3	WBGene00019746	31.3752367176231	14.2860081121625
M03A1.6	WBGene00019747	4.62883660945493	2.98183760806031
M03A1.7	WBGene00000928	9720.84304402161	5217.31367997467
M03A1.8	WBGene00077490	44.3509811713769	18.0111735145761
M03A8.1	WBGene00000991	3968.45175408721	1603.30331420412
M03A8.2	WBGene00019748	2307.42767327804	1122.94922087973
M03A8.3	WBGene00019749	81.9523692253535	41.2203960103472
M03A8.4	WBGene00001572	1056.52141008363	454.816981697213
M03B6.1	WBGene00010833	40.8146449545284	11.1546712910648
M03B6.2	WBGene00010834	1710.2966788472	757.556707644471
M03B6.3	WBGene00010835	1390.76820038935	850.540672612429
M03B6.4	WBGene00010836	6.23109257481058	3.1535425581775
M03B6.5	WBGene00010837	6.66188020713468	4.91592339413521
M03C11.1	WBGene00010838	116.958494132208	46.1685043829691
M03C11.2	WBGene00010839	143.415963926249	63.2719427988903
M03C11.3	WBGene00010840	602.321735671028	214.88402289869
M03C11.4	WBGene00044069	487.921397436691	201.29204434736
M03C11.5	WBGene00010842	976.413800800714	383.656927348286
M03C11.6	WBGene00010843	36.0312367919153	16.3712202075351
M03C11.7	WBGene00010844	702.538006872851	219.393269471318
M03C11.8	WBGene00010845	822.727377728006	296.317245157056
M03C11.9	WBGene00194868	0.263507600771897	1.49900764808728
M03D4.1	WBGene00006974	408.743336029194	140.343435934029
M03D4.3	WBGene00019750	24.6014428372069	8.25051503986775
M03D4.4	WBGene00019751	255.603635876915	105.736293773722
M03D4.6	WBGene00019752	39.4253484240586	17.9013384715088
M03E7.1	WBGene00019753	56.1952811232968	15.6064114944145
M03E7.2	WBGene00019754	24.6869605370726	13.6950033490621
M03E7.3	WBGene00019755	NA	NA
M03E7.4	WBGene00019756	199.225823942776	60.1680691919115
M03E7.5	WBGene00019757	68.8350609517272	34.9991736605948
M03F4.2	WBGene00000066	60600.3331260961	32156.2347477012
M03F4.3	WBGene00006475	52.5227280215698	22.3044233919519
M03F4.4	WBGene00019758	0.364199123638282	0.202489142632323
M03F4.6	WBGene00019759	552.383144306948	268.527006185308
M03F4.7	WBGene00019760	5938.66201605435	2824.27979905737
M03F8.1	WBGene00019761	136.514353497411	55.1899023014123
M03F8.2	WBGene00004206	466.794221779953	179.461507508519
M03F8.3	WBGene00019762	969.818781205413	356.937747685993
M03F8.4	WBGene00019763	23.5656196827188	6.02274651397387
M03F8.5	WBGene00019764	15.5031337498163	6.3784873490416
M03F8.6	WBGene00019765	76.5948100429862	29.6070184621595
M03F8.7	WBGene00189957	NA	NA
M04B2.1	WBGene00003218	2288.65720829588	987.534937400414
M04B2.2	WBGene00010846	42.0885407362568	22.1930248026886
M04B2.3	WBGene00001585	106.625773426614	55.7226516236993
M04B2.4	WBGene00010847	379.023915187919	144.339001700572
M04B2.5	WBGene00006678	96.5264709106207	31.1301676452121
M04B2.6	WBGene00010848	137.900323172861	48.48540625852
M04B2.7	WBGene00010849	22.8676911097492	8.90314495102034
M04C3.1	WBGene00010850	428.447808907237	170.673064351065
M04C3.2	WBGene00010851	116.076154727246	53.8824069815972
M04C3.3	WBGene00010852	NA	NA
M04C7.1	WBGene00001677	16.5128075122627	16.0277433364978
M04C7.3	WBGene00010854	1.80905955540395	1.82370498650117
M04C7.4	WBGene00010855	4.267588030866	0.391187394120617
M04C9.1	WBGene00010856	28.9449339533378	12.4623759519343
M04C9.2	WBGene00010857	0.361085091518983	0.683366251452185
M04C9.3	WBGene00010858	62.1463428465725	23.9420553387343
M04C9.4	WBGene00010859	43.2002447210778	6.87592279048214
M04C9.5	WBGene00001121	31.2842377903409	10.0727649018347
M04D5.3	WBGene00077770	70.9981781402292	45.3430290922108
M04D8.1	WBGene00002104	0.728052925821338	0.390089106724408
M04D8.2	WBGene00002105	10.9507840175721	4.06181692745789
M04D8.3	WBGene00002106	2.99943223521933	0.981925171073103
M04D8.4	WBGene00010862	0.751300586945184	0.202490363335532
M04D8.5	WBGene00010863	1.63550695312622	1.62675365045064
M04D8.6	WBGene00010864	22.4871825130911	8.27468224953904
M04D8.7	WBGene00010865	75.5468522929371	32.7743402068132
M04D8.8	WBGene00010866	0.263508175039686	0.406650233749463
M04F3.1	WBGene00019767	746.480937995752	372.48447726196
M04F3.2	WBGene00019768	19.0282713600371	8.39082320073481
M04F3.3	WBGene00019769	43.1637516665693	12.6209912000481
M04F3.4	WBGene00019770	384.562394414209	168.741562022702
M04F3.5	WBGene00019771	506.601623750171	178.571508099608
M04G12.1	WBGene00010867	1199.89206454702	405.460737933045
M04G12.2	WBGene00000789	2225.07438222875	1104.12513124854
M04G12.3	WBGene00001554	8.2867769069686	3.30771911256762
M04G12.4	WBGene00010868	1640.37013384251	747.659801042699
M04G7.1	WBGene00019772	369.798947735798	220.867286237659
M04G7.2	WBGene00019773	3.1670755419256	1.89702426398785
M04G7.3	WBGene00019774	94.5764970898126	41.1963162891825
M05B5.1	WBGene00010869	0.93820240408427	0.655809382758525
M05B5.2	WBGene00010870	252.085730695886	161.116563559835
M05B5.3	WBGene00010871	12.880986742363	3.83316373985852
M05B5.4	WBGene00010872	161.415307492405	64.4262785254337
M05B5.5	WBGene00001949	216.852166431943	93.5209798189742
M05B5.6	WBGene00010873	42.4200673569115	29.250067114186
M05B5.7	WBGene00194654	0.26350835282102	0.4069044862065
M05D6.1	WBGene00010874	0.263507731312569	0.647762716602166
M05D6.2	WBGene00010875	277.980353100923	111.006880948574
M05D6.3	WBGene00010876	0.359177195869119	0.781080001224371
M05D6.4	WBGene00010877	294.184150766828	208.557671818518
M05D6.5	WBGene00010878	709.902514503649	427.225087140225
M05D6.6	WBGene00010879	644.272704000757	360.034183847483
M05D6.7	WBGene00001523	228.639931664113	108.196846726098
M05D6.8	WBGene00010880	1.42607479426918	1.06953125381761
M05D6.9	WBGene00010881	59.0799146234822	24.4272294355941
M106.1	WBGene00003367	1205.75182465555	507.89041229073
M106.2	WBGene00010910	250.116041726419	106.233011514384
M106.3	WBGene00010911	745.864290609371	333.944010458312
M106.4	WBGene00010912	1185.43386385701	449.243209627117
M106.5	WBGene00000293	1438.42791971957	704.122875657334
M106.7	WBGene00044924	131.224065199513	48.9816518212346
M106.8	WBGene00077658	139.534653431184	71.1909217493974
M110.1	WBGene00000652	531.195205231472	270.534962252577
M110.10	WBGene00195142	10.9137864747348	8.62984697807435
M110.2	WBGene00006658	8.47462807050159	4.78210766832742
M110.3	WBGene00010913	120.43326157157	56.68668317801
M110.4	WBGene00002066	7862.1568459347	2880.90759191851
M110.5	WBGene00000894	2441.76261428548	1187.05976325369
M110.7	WBGene00010915	0.999087926748904	0.202489992236356
M110.8	WBGene00010916	7.0861782331681	2.92746782896268
M110.9	WBGene00010917	34.7023253639567	13.7631025617506
M116.1	WBGene00019788	NA	NA
M116.2	WBGene00019789	57.6802360990003	28.0143880742907
M116.4	WBGene00019791	NA	NA
M116.5	WBGene00019792	95.377218777697	26.7131167404382
M117.1	WBGene00010918	407.437402853218	168.164486912668
M117.2	WBGene00003920	9168.34627941253	4780.84351075577
M117.3	WBGene00010919	2.70282766898756	1.39625301741728
M117.4	WBGene00010920	2.6764160806323	0.68602729495233
M117.6	WBGene00044253	8.95882465356361	8.18959805210436
M142.1	WBGene00006843	257.601601619239	130.544123399407
M142.2	WBGene00000853	53.1494972121838	27.9414052666766
M142.4	WBGene00006873	49.7858909556906	17.2400562484191
M142.5	WBGene00010922	211.854827437027	96.6735715981767
M142.6	WBGene00010923	2258.16614661356	815.006986121124
M142.8	WBGene00043057	235.627178085678	76.6262852813655
M151.1	WBGene00019793	NA	NA
M151.2	WBGene00019794	0.5276351262409	0.20248971068661
M151.3	WBGene00019795	0.633530553243188	1.18185787112345
M151.4	WBGene00019796	0.459735963450062	0.404855267811859
M151.5	WBGene00019797	0.198021120999084	0.830549713452249
M151.6	WBGene00019798	0.666195634611085	0.403497778378814
M151.7	WBGene00019799	1.00581826165664	2.84242164850297
M151.8	WBGene00044314	0.26350835282102	0.4069044862065
M153.1	WBGene00010924	749.889282004847	560.225530638825
M153.2	WBGene00010925	167.715166463102	120.378797764599
M153.3	WBGene00010926	25.1654711326194	18.1774870768326
M153.4	WBGene00044144	25.0816437571888	21.8371326531836
M153.5	WBGene00045481	5.44059186904013	4.00380737237395
M162.1	WBGene00010927	0.263507782732927	0.202488597076635
M162.11	WBGene00044655	0.263507782732927	0.202488597076635
M162.2	WBGene00010928	20.5969826079381	27.7700735616681
M162.3	WBGene00010929	0.263508439157607	0.407016795261837
M162.5	WBGene00010931	108.669739463307	77.9785921487232
M162.6	WBGene00010932	NA	NA
M162.8	WBGene00010934	1.1119044394677	0.390163228084604
M163.1	WBGene00010935	858.619201372217	782.701371275019
M163.10	WBGene00044146	NA	NA
M163.11	WBGene00044147	1.85594708589403	3.68529592901629
M163.2	WBGene00010936	188.021852364479	134.693767376805
M163.3	WBGene00001898	3997.42890138683	1427.86221429289
M163.4	WBGene00001583	162.698422196792	95.1766481974857
M163.5	WBGene00010937	4.30247705475745	3.48808287380956
M163.6	WBGene00010938	0.263507782732927	0.202488597076635
M163.7	WBGene00010939	NA	NA
M163.8	WBGene00010940	129.187833150572	131.69023879281
M163.9	WBGene00044145	0.915932166257613	0.202490689304702
M176.1	WBGene00006429	0.263507430059102	2.6595456014992
M176.10	WBGene00010946	0.521663345225113	0.404771766914518
M176.11	WBGene00010947	294.004170837218	124.91601263813
