wbid	N2	sp117
T03D8.6	WBGene00011393	474.39191320386	1012.42905864754
T03D8.7	WBGene00011394	0.218789168595028	0.891355713739714
T03E6.1	WBGene00006198	0.463116903934236	1.46873044216854
T03E6.2	WBGene00011395	NA	NA
T03E6.3	WBGene00011396	0.523042169767298	0.185674126192997
T03E6.4	WBGene00006197	0.35314709642229	2.35225939901735
T03E6.5	WBGene00005475	0.573047386942324	0.524545790406137
T03E6.6	WBGene00005820	0.274528947229789	0.185674423222549
T03E6.7	WBGene00000776	3225.44080856855	6740.19660631494
T03E6.8	WBGene00011397	8.1396934322369	16.5115669380622
T03E6.9	WBGene00045356	1.55139039365522	2.49141750017478
T03F1.1	WBGene00020184	618.968964065654	1221.66868499237
T03F1.10	WBGene00020191	11.4743488559946	2.92904438641465
T03F1.11	WBGene00020192	236.729634424227	199.843682470511
T03F1.12	WBGene00020193	140.409700021756	245.417498605054
T03F1.2	WBGene00000764	133.415981608269	251.367024516406
T03F1.3	WBGene00020185	888.282802972835	1361.97880227892
T03F1.5	WBGene00020187	9.15784770901937	4.03693357062869
T03F1.6	WBGene00020188	423.102304236062	607.638430635124
T03F1.7	WBGene00020189	85.9450770330974	201.62164359547
T03F1.8	WBGene00020190	725.070696130571	1507.10359401374
T03F1.9	WBGene00001832	2376.8923439488	4475.550715884
T03F6.1	WBGene00011398	672.944179319142	1768.96729742137
T03F6.10	WBGene00185005	0.637449608845947	1.93552523584258
T03F6.2	WBGene00001035	696.920992372418	1296.2211913233
T03F6.3	WBGene00011399	1953.49324034415	3266.99811863194
T03F6.4	WBGene00011400	81.9732872916567	67.5939833983292
T03F6.5	WBGene00003047	1080.44606475676	1635.03241363494
T03F6.6	WBGene00011401	2.3338073263636	1.00878048155908
T03F6.7	WBGene00044228	0.218789493792504	1.46138248534297
T03F6.9	WBGene00045482	0.5788854865818	0.185673152042626
T03F7.1	WBGene00004910	426.510772828279	665.149657974966
T03F7.2	WBGene00005268	0.353352754921183	0.54611176217444
T03F7.3	WBGene00005269	1.6195044095883	0.931393459398816
T03F7.4	WBGene00005270	NA	NA
T03F7.5	WBGene00011402	0.764954958213733	0.525637900423237
T03F7.6	WBGene00011403	0.274528947229789	0.185674423222549
T03F7.7	WBGene00011404	98.5557139744429	158.547075481952
T03G11.1	WBGene00004145	341.747855674921	832.105761261592
T03G11.10	WBGene00044732	13.3901777510904	17.1247846733232
T03G11.2	WBGene00005711	1.72097214040533	5.52301190428765
T03G11.3	WBGene00020196	137.133485760902	243.967952557675
T03G11.4	WBGene00020197	270.966623537031	609.170510785139
T03G11.6	WBGene00020199	435.550247504263	814.813076530358
T03G11.8	WBGene00006983	20.2320145051517	34.0341653918068
T03G11.9	WBGene00044584	18.9698195057225	22.3931355404105
T03G6.1	WBGene00020194	825.597513157948	1753.6932383759
T03G6.2	WBGene00003630	312.223470913746	447.255947010939
T03G6.3	WBGene00020195	402.145749285981	626.27125746842
T04A11.1	WBGene00011416	NA	NA
T04A11.10	WBGene00005680	NA	NA
T04A11.12	WBGene00005689	0.274528947229789	0.185674423222549
T04A11.2	WBGene00011417	NA	NA
T04A11.3	WBGene00011418	0.274528947229789	0.185674423222549
T04A11.4	WBGene00011419	NA	NA
T04A11.5	WBGene00011420	NA	NA
T04A11.6	WBGene00001865	315.316805338717	611.846015905777
T04A11.7	WBGene00005683	33.2809886141956	92.0763032150848
T04A11.8	WBGene00005682	0.336212312177375	0.487490538202862
T04A11.9	WBGene00005681	0.336098390790514	2.22203949458145
T04A6.1	WBGene00020200	2.5752597567642	7.35334724701673
T04A6.2	WBGene00020201	9.20974985937863	3.05059151901685
T04A6.3	WBGene00020202	0.218788769083343	0.48559201503367
T04A6.4	WBGene00194734	0.274528947229789	0.185674423222549
T04A6.5	WBGene00195190	66.5280379816062	170.122013165008
T04A8.1	WBGene00005168	1.33664102542351	1.4773854973694
T04A8.10	WBGene00011411	549.588377036033	740.680597989994
T04A8.11	WBGene00011412	213.409884674359	410.783312314137
T04A8.12	WBGene00007045	150.350975232745	334.585786498178
T04A8.13	WBGene00011414	3.52271016549868	7.10120717587123
T04A8.14	WBGene00001259	9757.78006119258	16492.9569047624
T04A8.15	WBGene00011415	547.016541630049	896.894107563037
T04A8.16	WBGene00000543	521.061641074359	967.849779966736
T04A8.18	WBGene00119203	29.7123930363372	42.3626497132316
T04A8.2	WBGene00005169	0.274530606322244	1.14595768568001
T04A8.4	WBGene00044078	36.2780489815976	65.6907177707999
T04A8.5	WBGene00011407	28.0560338384807	30.4487566041384
T04A8.6	WBGene00011408	988.279712957402	1680.67386042692
T04A8.7	WBGene00011409	135.733127372513	281.723227269065
T04A8.8	WBGene00011410	916.442558859162	1516.51722797191
T04A8.9	WBGene00001036	280.719160282212	455.524060918705
T04B2.2	WBGene00001487	1.91222487791254	5.3316984945516
T04B2.3	WBGene00011422	104.390255440559	164.712752804839
T04B2.4	WBGene00005723	0.218788769083343	0.48559201503367
T04B2.5	WBGene00011423	139.01903847999	317.192405354433
T04B2.6	WBGene00011424	1.04618850832484	3.14743836444214
T04B2.7	WBGene00011425	0.356367256040022	0.485594369623633
T04B2.8	WBGene00044018	NA	NA
T04B8.1	WBGene00020203	0.874520129877139	1.54174469133179
T04B8.2	WBGene00020204	84.9801176787886	156.89779981872
T04B8.3	WBGene00020205	2144.46654966207	4972.27058036903
T04B8.5	WBGene00020207	1361.39338681675	3641.17452722177
T04C10.1	WBGene00003149	3549.33672433713	11415.7194552858
T04C10.2	WBGene00001329	4560.08295997783	12872.3853091914
T04C10.3	WBGene00011426	1.64292161087105	3.37634999969493
T04C10.4	WBGene00000221	1195.70154586023	4137.25314641422
T04C12.1	WBGene00011427	717.023758041644	793.080029799167
T04C12.2	WBGene00005296	0.274528947229789	0.185674423222549
T04C12.3	WBGene00011428	21.6644452320479	59.4713327879453
T04C12.4	WBGene00000065	6535.54103415599	8487.08645399264
T04C12.5	WBGene00000064	21630.1555778643	35605.0873987204
T04C12.6	WBGene00000063	7187.51880899735	10604.334700367
T04C12.7	WBGene00011429	0.762315134325301	0.185675032068499
T04C12.8	WBGene00011430	18.9161160961392	33.991578869814
T04C12.9	WBGene00050889	2.33171132528297	2.81434490429793
T04C4.1	WBGene00020208	2304.81414299692	4178.50684227355
T04C9.1	WBGene00020209	2062.41272427217	3561.26045876473
T04C9.2	WBGene00020210	0.421758989899817	3.95271332487775
T04C9.3	WBGene00020211	0.218788862322673	0.559542780854785
T04C9.4	WBGene00003375	1017.42777124765	1664.40774979949
T04C9.6	WBGene00001489	1290.27930834403	2766.40286678061
T04D1.2	WBGene00020212	47.5963463642112	97.4353951152559
T04D1.3	WBGene00006791	1102.35095350981	1876.28032038934
T04D1.4	WBGene00007053	15763.7627090317	36459.5607345614
T04D3.1	WBGene00011431	266.037844405116	503.708635207057
T04D3.2	WBGene00011432	1725.49265115336	3072.56001985923
T04D3.3	WBGene00011433	124.329087623646	176.742881964095
T04D3.4	WBGene00001555	23.8339953291761	43.8806545196255
T04D3.5	WBGene00011434	2231.96069674896	4534.86422472656
T04D3.8	WBGene00011435	39.0818656545139	50.18907996768
T04F3.1	WBGene00011436	797.785572478612	912.866853873556
T04F3.2	WBGene00011437	16.6731488922995	29.6735393544274
T04F3.3	WBGene00011438	0.608367821198774	0.185674170761234
T04F3.4	WBGene00011439	51.7336526366953	92.0738625529383
T04F3.5	WBGene00077538	0.274529963066179	0.55954565546766
T04F8.1	WBGene00011440	171.992981902017	366.110414191486
T04F8.2	WBGene00011441	597.789745120656	1137.27084753071
T04F8.3	WBGene00011442	5.48707332903883	5.64292942831778
T04F8.4	WBGene00011443	39.3199523413836	66.4385185470502
T04F8.6	WBGene00011444	443.348093531353	945.43373826113
T04F8.7	WBGene00011445	45.6218277540708	54.0004321335567
T04F8.8	WBGene00011446	24.0845598298901	113.218973562561
T04F8.9	WBGene00011447	127.601994795667	333.337370090374
T04G9.1	WBGene00020214	485.444008490218	801.764241996012
T04G9.2	WBGene00003534	124.066968245757	152.466112736295
T04G9.3	WBGene00002071	961.605893540748	1685.8342999353
T04G9.4	WBGene00020215	357.773489697582	827.950337757611
T04G9.5	WBGene00020216	8538.74338993089	16449.4806811127
T04G9.6	WBGene00020217	0.854859230850132	5.91230027499324
T04G9.7	WBGene00020218	2.54640119488691	5.07091909626803
T04H1.1	WBGene00011448	2.68432864276151	4.72399400996138
T04H1.2	WBGene00011449	1651.92370739884	3121.35879412753
T04H1.3	WBGene00011450	NA	NA
T04H1.4	WBGene00004296	1286.11680591602	2557.65406386364
T04H1.5	WBGene00011451	359.135811707481	618.941629217777
T04H1.6	WBGene00003075	120.554575228559	150.029871834046
T04H1.7	WBGene00011452	3.21150857617367	11.7062446098521
T04H1.8	WBGene00011453	18.16618002296	27.3753899636716
T04H1.9	WBGene00006539	5.7123534480251	105.824893987395
T05A1.1	WBGene00003808	11.9674675707285	14.2001014182312
T05A1.2	WBGene00000696	25.7694656561528	10.3437633204086
T05A1.3	WBGene00011454	80.0861357043366	126.807556768519
T05A1.5	WBGene00011456	3.36426265156011	7.06084907294556
T05A10.1	WBGene00004862	4199.19534494938	10025.3890894742
T05A10.2	WBGene00000525	0.274529833844663	0.485593110402581
T05A10.3	WBGene00011460	0.754927314586661	1.70126242576547
T05A10.5	WBGene00011462	15.7328492898779	22.4411604852036
T05A10.6	WBGene00011463	5.44567997303034	5.97626609148009
T05A12.1	WBGene00005910	0.336184871511311	0.546751798626591
T05A12.2	WBGene00006608	248.142714975241	523.494607643868
T05A12.3	WBGene00020234	1577.79416631023	2571.63746955717
T05A12.4	WBGene00020235	908.541521580241	1888.48893569329
T05A6.1	WBGene00000516	604.005016996897	1840.061935948
T05A6.2	WBGene00000517	341.988911932513	735.862902809914
T05A6.4	WBGene00011458	0.349032512679395	1.01282273720221
T05A7.1	WBGene00020219	56.0690435992927	98.9188036776504
T05A7.10	WBGene00043986	0.336212312177375	0.487490538202862
T05A7.11	WBGene00044383	258.491133669809	728.78862617928
T05A7.2	WBGene00020220	14.3035936300186	61.2449018882075
T05A7.3	WBGene00020221	20.5698000423863	78.4305817350364
T05A7.4	WBGene00001976	6121.520818621	12822.6823024967
T05A7.5	WBGene00020222	21.8819384467041	23.1166637902761
T05A7.6	WBGene00020223	14.8141616416946	9.19061404228947
T05A7.7	WBGene00020224	21.4372137475108	40.9972851880555
T05A7.8	WBGene00020225	0.937624274248506	1.6888795189762
T05A7.9	WBGene00020226	0.274528947229789	0.185674423222549
T05A8.1	WBGene00020227	0.274529833844663	0.485593110402581
T05A8.2	WBGene00020228	0.218788769083343	0.48559201503367
T05A8.3	WBGene00020229	183.216180312815	247.772658042881
T05A8.4	WBGene00020230	488.237252627595	749.104144562374
T05A8.5	WBGene00020231	20.6384512279319	30.6895256467201
T05A8.6	WBGene00020232	0.274338432786629	1.01596716825627
T05A8.7	WBGene00020233	1.89118817175511	2.01878554343547
T05A8.8	WBGene00044367	2.65840790534798	3.49873101553453
T05B11.1	WBGene00020245	585.429881880336	1371.6827964662
T05B11.2	WBGene00005660	0.715742441217897	1.54660387286325
T05B11.3	WBGene00020246	2548.11509047715	5358.07412402665
T05B11.4	WBGene00020247	15.8211545894892	19.3802199185126
T05B11.6	WBGene00005661	0.356368595917465	1.14596141999012
T05B11.7	WBGene00044342	55.2343441442848	124.361608500314
T05B4.1	WBGene00020236	25.8811118654838	24.3820156529436
T05B4.10	WBGene00020241	9.66373419476379	2.02840693157578
T05B4.11	WBGene00020242	949.399234991653	1090.42211880802
T05B4.12	WBGene00020243	4.41421971668398	2.73438126270657
T05B4.13	WBGene00020244	1.44973300237437	1.00405694108104
T05B4.14	WBGene00194894	0.356365860318166	0.185675078590909
T05B4.2	WBGene00003647	875.875460157138	655.042931364769
T05B4.3	WBGene00020237	539.440689573075	764.859565896492
T05B4.4	WBGene00020238	12.3012298006364	18.9203044225379
T05B4.5	WBGene00005879	0.218788769083343	0.48559201503367
T05B4.6	WBGene00005880	NA	NA
T05B4.7	WBGene00005881	0.274529833844663	0.485593110402581
T05B4.8	WBGene00020239	56.0586949323658	34.0874392329624
T05B4.9	WBGene00020240	32.4795611061174	5.04150029224742
T05B9.1	WBGene00011464	2793.87625724854	4528.88290898328
T05B9.2	WBGene00011465	0.88277105309052	1.85052885739893
T05C1.1	WBGene00020248	53.8656070310383	91.8530434986937
T05C1.2	WBGene00020249	12.8964878878762	17.5586907518788
T05C1.3	WBGene00020250	60.9633833086787	171.718907535699
T05C1.4	WBGene00020251	725.054740249148	1219.78105152621
T05C1.5	WBGene00020252	0.44428687598601	1.01064893383813
T05C12.1	WBGene00011466	0.429164948650263	1.11813437235867
T05C12.10	WBGene00004264	882.286623902422	1868.48574045167
T05C12.11	WBGene00011473	4.9802583640443	4.38944411496441
T05C12.2	WBGene00000053	6.85214055774043	6.29555317971751
T05C12.3	WBGene00011467	NA	NA
T05C12.4	WBGene00011468	48.4435585456468	111.805113174537
T05C12.5	WBGene00011469	0.352461043192153	0.185675050914799
T05C12.6	WBGene00003241	1581.6211919996	2659.54754868146
T05C12.7	WBGene00000377	4880.80473956973	7526.11070121166
T05C12.8	WBGene00011471	17.9983061348163	22.5485959283035
T05C12.9	WBGene00011472	0.336985956907178	1.57648044480691
T05C3.2	WBGene00020254	15.8554321722736	34.7127780303434
T05C3.4	WBGene00001727	24.7792016636934	50.2926761481668
T05C3.5	WBGene00001037	5493.76542405251	11814.3383192573
T05C3.6	WBGene00020256	76.7671116953708	155.614369975146
T05C3.7	WBGene00005223	NA	NA
T05C3.8	WBGene00005222	NA	NA
T05D4.1	WBGene00011474	1858.84680741232	2276.4965426219
T05D4.2	WBGene00011475	1126.04480589609	2249.13222270034
T05D4.3	WBGene00011476	222.754524412404	350.409002226871
T05D4.4	WBGene00003887	394.835048687403	448.303071090866
T05D4.5	WBGene00011478	11.1299001518581	8.86537119063467
T05E11.1	WBGene00004474	8148.1149079337	13883.9936788428
T05E11.2	WBGene00011479	22.2333036706534	51.1618931600723
T05E11.3	WBGene00011480	13245.185399031	40864.77776774
T05E11.4	WBGene00004985	119.569598547857	188.298644031564
T05E11.5	WBGene00011481	3147.87614834312	7775.90518593341
T05E11.6	WBGene00011482	266.97789704457	461.003684734128
T05E11.7	WBGene00011483	0.218789168595028	0.891355713739714
T05E11.8	WBGene00011484	62.9556934507689	180.983233858008
T05E12.1	WBGene00006176	2.05311410356126	6.79649019445155
T05E12.10	WBGene00077787	15.6850828149096	10.1215408233525
T05E12.2	WBGene00011485	1.2615472402439	0.535239393360627
T05E12.3	WBGene00011486	NA	NA
T05E12.4	WBGene00005767	0.274530606322244	1.14595768568001
T05E12.6	WBGene00011487	61.023390166133	15.2128137678475
T05E12.8	WBGene00045382	49.4442316987946	57.4008926179313
T05E12.9	WBGene00045500	2.59087482602467	7.81458114001773
T05E7.1	WBGene00020258	14.8922096758799	11.9598648172083
T05E7.2	WBGene00000632	0.435288065105608	0.185673681292966
T05E7.3	WBGene00020259	922.983735583685	1699.84977723529
T05E7.4	WBGene00020260	39.1134919389441	39.2126382582052
T05E7.5	WBGene00020261	1534.07030540619	1923.10249005747
T05E8.1	WBGene00020262	0.417455341101592	3.04014701429907
T05E8.2	WBGene00001859	0.274529963066179	0.55954565546766
T05E8.3	WBGene00020263	1840.90955237086	2940.97343810834
T05F1.1	WBGene00011488	2040.15575239886	4431.74188764233
T05F1.10	WBGene00000968	56.0063160277589	108.323932693032
T05F1.11	WBGene00011495	57.8624014746731	66.6333295432717
T05F1.13	WBGene00011497	143.592564190469	274.834466469989
T05F1.15	WBGene00194656	0.356365860318166	0.185675078590909
T05F1.2	WBGene00011489	1883.6602251256	2203.40977383214
T05F1.3	WBGene00004488	3776.73735950883	6034.27406401148
T05F1.4	WBGene00011490	739.788308658372	1352.13039198433
T05F1.5	WBGene00011491	1.988216848768	2.02463294126374
T05F1.6	WBGene00002027	7303.76038975512	12785.6166646573
T05F1.7	WBGene00011492	2.13295793230171	6.02958307461954
T05F1.8	WBGene00011493	1.85949761989566	6.75920097057695
T05F1.9	WBGene00011494	7.25379263843794	12.2641359644742
T05G11.1	WBGene00011505	71.4877640182338	203.271207515609
T05G11.2	WBGene00011506	NA	NA
T05G11.3	WBGene00005773	0.218788769083343	0.48559201503367
T05G11.6	WBGene00005802	0.335689432586281	0.185674928448293
T05G11.7	WBGene00005800	NA	NA
T05G5.1	WBGene00011498	736.044863923093	1781.78886823652
T05G5.10	WBGene00002064	4361.85603493634	3991.86898960177
T05G5.11	WBGene00004097	0.274360266061504	1.01613343562469
T05G5.12	WBGene00000932	14.4662603359955	29.2759038757089
T05G5.2	WBGene00001951	44.6399784836672	103.547791233035
T05G5.3	WBGene00000405	3142.25539168562	5169.85893657841
T05G5.4	WBGene00011499	3.3564608159305	4.2508665966728
T05G5.5	WBGene00011500	365.199795973099	526.10926571915
T05G5.6	WBGene00001155	1201.78619725934	1917.48495771737
T05G5.7	WBGene00011501	1452.65947527943	2654.72240448333
T05G5.8	WBGene00011502	529.635997539753	1094.72374294251
T05G5.9	WBGene00011503	425.10724996137	923.06901887221
T05H10.1	WBGene00011507	1081.44764199263	2080.95100050266
T05H10.2	WBGene00000151	512.555786658125	1067.75967104843
T05H10.3	WBGene00011508	2126.97958512524	2549.93545481133
T05H10.4	WBGene00011509	4025.07894155022	7877.63777129569
T05H10.5	WBGene00006734	1778.39728244358	3761.46353237492
T05H10.6	WBGene00011510	NA	NA
T05H10.7	WBGene00011511	635.640568044066	1213.8770897974
T05H10.8	WBGene00011512	8.9827685672201	16.6568492654981
T05H4.1	WBGene00020264	317.364877445412	718.541551298893
T05H4.10	WBGene00020273	442.768852227824	956.821976779643
T05H4.11	WBGene00020274	1915.74023794041	3388.13780058273
T05H4.12	WBGene00020275	4626.69960807967	7561.24288235327
T05H4.13	WBGene00000110	751.21710689154	1407.52073432114
T05H4.14	WBGene00001513	1882.72758624879	3007.87429164372
T05H4.15	WBGene00020276	10.481351802873	10.5957443046113
T05H4.2	WBGene00020265	0.348681293845199	2.22226657394564
T05H4.3	WBGene00020266	6.47524347162582	8.94459398782067
T05H4.4	WBGene00020267	1.70735088544748	2.94454014492648
T05H4.5	WBGene00020268	755.54062690684	1291.41514578613
T05H4.6	WBGene00020269	1498.6896348958	2881.49641404446
T05H4.7	WBGene00020270	34.2806768409029	35.2230696910908
T06A1.1	WBGene00020277	66.388593746542	155.598686736403
T06A1.2	WBGene00005604	NA	NA
T06A1.4	WBGene00020279	47.5512155267745	28.704104238892
T06A1.5	WBGene00020280	83.6123220453567	190.889999158971
T06A1.7	WBGene00044518	NA	NA
T06A10.1	WBGene00020284	1167.3015160947	2289.46619004866
T06A10.3	WBGene00020286	514.139087402146	759.801736947611
T06A10.4	WBGene00020287	1070.45348556626	1640.13108269296
T06A4.1	WBGene00020281	227.923382208325	259.903382122036
T06A4.2	WBGene00020282	1.41257804371608	1.61345890389041
T06A4.3	WBGene00020283	228.633047982174	223.923612230561
T06C10.2	WBGene00020288	0.274528947229789	0.185674423222549
T06C10.3	WBGene00020289	3.1739108616477	2.89869003125106
T06C10.4	WBGene00001453	130.628994465784	226.059269892049
T06C10.6	WBGene00002208	0.664861812635687	0.489502340431698
T06C12.1	WBGene00006124	NA	NA
T06C12.10	WBGene00011517	88.4984139671048	156.664507653861
T06C12.11	WBGene00011518	NA	NA
T06C12.12	WBGene00011519	1.41484299153095	2.48358118886338
T06C12.13	WBGene00011520	37.9894041980059	57.5662306451455
T06C12.14	WBGene00011521	1.56981123763863	1.00933684244106
T06C12.2	WBGene00006122	0.458454492869436	0.897310119807888
T06C12.3	WBGene00006121	0.53477639300377	0.185673073539381
T06C12.4	WBGene00011513	9.39995166514761	18.501597136533
T06C12.6	WBGene00003692	61.3743321028644	77.9439874728952
T06C12.7	WBGene00003674	91.8009378021186	160.488886994923
T06C12.8	WBGene00011515	4.4635380912057	4.70867257432525
T06C12.9	WBGene00011516	NA	NA
T06D10.1	WBGene00011531	695.635802712452	1543.28538053189
T06D10.2	WBGene00011532	1520.65617057287	2605.10765573436
T06D10.3	WBGene00077558	0.274338432786629	1.01596716825627
T06D4.1	WBGene00020290	594.593914728785	708.297777658553
T06D4.2	WBGene00020291	0.754142255122373	1.92229507583484
T06D4.3	WBGene00020292	0.852883125988446	3.1675005679401
T06D4.4	WBGene00020293	6.59529701758683	3.41453121737833
T06D8.1	WBGene00011522	622.357406704101	1002.84082356037
T06D8.10	WBGene00011530	849.578533121901	1235.05621960856
T06D8.2	WBGene00011523	16.4290577719111	25.5838815099908
T06D8.3	WBGene00011524	1159.34085768874	2261.58010477557
T06D8.5	WBGene00011526	428.014947308421	733.477448830584
T06D8.6	WBGene00011527	1387.80238745173	2139.66951444765
T06D8.7	WBGene00011528	661.327291788872	1075.65386193007
T06D8.8	WBGene00004465	2879.22544382791	4275.58567687903
T06D8.9	WBGene00011529	874.043469741309	1611.72000612542
T06E4.1	WBGene00001830	2829.15496072309	4532.43466225851
T06E4.10	WBGene00011537	314.064083244096	233.507721066707
T06E4.11	WBGene00004146	170.253734791026	316.613795423645
T06E4.12	WBGene00044011	6.16700749290779	11.109769980429
T06E4.14	WBGene00077691	964.825971842766	1000.65129985264
T06E4.3	WBGene00000226	681.433929135924	1402.69355246923
T06E4.4	WBGene00000720	9.44215197291413	21.2166392021808
T06E4.5	WBGene00011533	0.455184442864909	1.46823107706483
T06E4.6	WBGene00000719	3.90557970752009	14.1157697726796
T06E4.7	WBGene00011534	11.0349468921983	27.3456425983025
T06E4.8	WBGene00011535	155.622454212872	123.062005550322
T06E4.9	WBGene00011536	128.506658382158	114.393043004254
T06E6.1	WBGene00011538	711.914296081018	1518.89857010102
T06E6.10	WBGene00011540	0.274238856164269	2.03367201036531
T06E6.11	WBGene00011541	NA	NA
T06E6.13	WBGene00011542	47.8218721471097	62.40297781064
T06E6.15	WBGene00044759	1.32942999063818	1.78522144067253
T06E6.2	WBGene00000868	44755.8516896067	65313.7980382013
T06E6.3	WBGene00005931	3.2890105817683	6.54364008842317
T06E6.4	WBGene00005519	1.54398263825226	4.35792349987044
T06E6.5	WBGene00011539	8.32771024041721	18.5434822134886
T06E6.6	WBGene00005463	0.218788769083343	0.48559201503367
T06E6.7	WBGene00005464	0.274529963066179	0.55954565546766
T06E6.8	WBGene00005470	NA	NA
T06E6.9	WBGene00005471	NA	NA
T06E8.1	WBGene00011543	109.018719873948	228.346404122948
T06E8.2	WBGene00011544	NA	NA
T06F4.1	WBGene00020294	120.801696624447	162.915615199909
T06F4.2	WBGene00000531	9.77392483306285	7.47344398528775
T06F4.3	WBGene00044566	2.21199014082583	1.67555378713877
T06G6.1	WBGene00005049	0.491904747384837	0.185674396474678
T06G6.12	WBGene00011551	40.9301403405087	42.7593589423437
T06G6.2	WBGene00005050	0.425021649974888	0.185675521151504
T06G6.3	WBGene00011545	41.0983990816141	41.791976302842
T06G6.4	WBGene00011546	1.36070524617571	1.00983302980096
T06G6.5	WBGene00011547	0.593095818907621	1.92653580116133
T06G6.6	WBGene00011548	8.3781385419278	12.7447253792533
T06G6.7	WBGene00005835	0.218790007276444	3.19001653044681
T06G6.8	WBGene00011549	0.218788769083343	0.48559201503367
T06G6.9	WBGene00006889	834.17650967975	1621.16299682532
T06H11.1	WBGene00006792	96.9741072076913	125.200211486067
T06H11.2	WBGene00011552	0.740104001107109	0.185675106409476
T06H11.4	WBGene00003384	166.173245867267	312.023990094085
T06H11.5	WBGene00011553	1.55824998152647	0.498526906303226
T07A5.1	WBGene00011554	1.92587475096174	7.11258354602413
T07A5.2	WBGene00006785	1831.39011188204	3810.95467514828
T07A5.3	WBGene00011556	5.46027584141582	7.8087563599541
T07A5.4	WBGene00011557	0.417701872196092	1.46797620031446
T07A5.5	WBGene00011558	241.526831832655	650.340666157549
T07A5.6	WBGene00006802	812.200508683506	1543.7973100129
T07A5.7	WBGene00045475	3.69969023238824	12.8949529144862
T07A9.1	WBGene00020295	22.8364277043955	77.2974608614599
T07A9.10	WBGene00020298	757.091204899593	1366.63669489327
T07A9.11	WBGene00004493	4489.89900728868	6865.60025016801
T07A9.12	WBGene00020299	52.5650511287497	96.5781594690966
T07A9.13	WBGene00020300	462.514320634869	785.891045571193
T07A9.14	WBGene00044789	411.922707622428	1511.63730070337
T07A9.15	WBGene00045249	170.518743926846	376.431351385907
T07A9.2	WBGene00001338	146.66241217701	393.652493367417
T07A9.3	WBGene00002187	408.466034067037	911.082162424606
T07A9.5	WBGene00001332	779.275272451074	1321.43552866994
T07A9.6	WBGene00000913	5109.51954656896	7465.46775932647
T07A9.7	WBGene00001666	14.4969706328404	31.571975022291
T07A9.8	WBGene00020296	694.331359248553	1016.28016703481
T07A9.9	WBGene00020297	5357.14972938459	11353.1494045706
T07C12.1	WBGene00005618	NA	NA
T07C12.10	WBGene00011574	0.274321913475003	1.01583938152934
T07C12.11	WBGene00011575	24.9860739840912	41.3403846932159
T07C12.12	WBGene00011576	150.104849492851	278.564023538044
T07C12.13	WBGene00011577	NA	NA
T07C12.14	WBGene00044204	418.649382273991	642.152974661508
T07C12.15	WBGene00077775	11.000934091931	13.210339471843
T07C12.6	WBGene00011570	0.274529833844663	0.485593110402581
T07C12.7	WBGene00011571	247.168497728183	239.442483414321
T07C12.8	WBGene00011572	92.868154175448	114.377160828736
T07C12.9	WBGene00011573	219.649002204565	426.777203453938
T07C4.1	WBGene00011559	390.85684971178	825.606237932822
T07C4.10	WBGene00011562	1349.0906893119	2929.15152638967
T07C4.11	WBGene00011563	35.0613080001935	79.9274467316493
T07C4.12	WBGene00044891	NA	NA
T07C4.2	WBGene00006545	457.970716240943	1002.28144103751
T07C4.3	WBGene00011560	1996.15157506003	3023.01977588146
T07C4.4	WBGene00004986	11.8629839604576	17.2972517930261
T07C4.5	WBGene00011561	198.62008325633	456.590924647307
T07C4.6	WBGene00006546	749.866148446189	1214.43714480721
T07C4.7	WBGene00003225	1809.72300339506	3582.25105857286
T07C4.8	WBGene00000423	1515.03167937753	2515.57733280513
T07C4.9	WBGene00003589	937.996429967232	2197.07575727656
T07C5.1	WBGene00011564	615.58603926764	3143.14384746999
T07C5.2	WBGene00011565	0.35361070279738	1.46367647278931
T07C5.3	WBGene00011566	0.735541907697839	3.36851764523123
T07C5.4	WBGene00011567	0.274530377284635	0.891358078866182
T07C5.5	WBGene00011568	0.854763004543332	4.12139801108175
T07D1.1	WBGene00001551	26.1367201512743	44.6190224251812
T07D1.2	WBGene00020301	822.145688561776	1815.59863521088
T07D1.3	WBGene00020302	4.80390402333965	10.8450029142503
T07D1.4	WBGene00001484	2418.26773605424	4424.56456864979
T07D1.5	WBGene00020303	0.935708478409697	2.48460526891928
T07D10.1	WBGene00011581	17.8097877613649	20.430686571721
T07D10.2	WBGene00011582	16.5931630163176	22.4483991836872
T07D10.3	WBGene00011583	0.377040128196389	1.77204482047743
T07D10.4	WBGene00011584	NA	NA
T07D10.6	WBGene00011586	15.1488017002269	32.9968391300384
T07D3.1	WBGene00020304	3.54540856874604	6.44379118845129
T07D3.2	WBGene00020305	1.06403190426192	2.93469617594961
T07D3.3	WBGene00020306	0.348601060443602	0.547905387211664
T07D3.4	WBGene00020307	116.44836864998	253.514987017752
T07D3.5	WBGene00020308	3.85090086835277	8.96277448753459
T07D3.6	WBGene00020309	7.54613589459982	10.4472831987882
T07D3.7	WBGene00000106	8552.08880511513	15442.942370849
T07D3.9	WBGene00020311	327.22093935153	517.260321270686
T07D4.1	WBGene00011578	5.87608333643655	6.81527986145288
T07D4.2	WBGene00011579	20.865282548031	38.6794792950245
T07D4.3	WBGene00004355	3350.97526118421	6020.20995999877
T07D4.4	WBGene00011580	1854.40667194915	3128.40476390135
T07D4.5	WBGene00045407	236.861232329535	427.301087221649
