wbid	deletion	N2	deletionvsN2.log2.deseq	deletionvsN2.log2	deletionvsN2.log2.pval
F35G12.1	WBGene00009439	142.997320868645	160.527889108917	0.197623417732259	-0.166835846320315	0.967314420834831
F35G12.10	WBGene00000206	1587.32521118189	1814.83939911167	0.22403171881688	-0.193244147404928	0.969860353872811
F35G12.11	WBGene00009444	924.70969083102	642.85429105676	-0.493721162286775	0.52450873369872	0.967314420834831
F35G12.12	WBGene00009445	392.100051258844	272.743138773771	-0.492891355003759	0.523678926415711	0.0755890400972225
F35G12.2	WBGene00009440	2475.26729027501	3479.23335961967	0.521972696080399	-0.49118512466846	0.922380462193101
F35G12.3	WBGene00004762	817.881469262293	1147.91841476602	0.519843999229106	-0.489056427817158	0.814526818172195
F35G12.4	WBGene00009441	1105.71828778453	1387.94693046737	0.358756111445916	-0.327968540033971	0.967314420834831
F35G12.5	WBGene00009442	66.5793349568155	58.6610303397749	-0.151884477201	0.18267204861295	0.967314420834831
F35G12.6	WBGene00003112	196.551583736472	150.988970718709	-0.34967724812372	0.380464819535669	0.969860353872811
F35G12.7	WBGene00009443	123.403451839675	108.788743493585	-0.151065891823007	0.181853463234946	0.968720538283592
F35G12.8	WBGene00004874	3747.06865670479	4988.06525539635	0.443505498391823	-0.412717926979874	0.967314420834831
F35G12.9	WBGene00000145	579.485212865029	625.375071955403	0.140737437196467	-0.109949865784526	0.973865824865575
F35G2.1	WBGene00009435	1451.07910594589	1925.62481140092	0.438988036941513	-0.408200465529566	0.967314420834831
F35G2.2	WBGene00009436	193.517435884292	218.138422580903	0.203567919179739	-0.172780347767802	0.967314420834831
F35G2.3	WBGene00009437	65.1642183424028	58.2060412270033	-0.132123528169136	0.162911099581074	0.983892311137042
F35G2.4	WBGene00004025	771.548977041399	1430.44157868807	0.921418503078241	-0.890630931666295	0.967314420834831
F35G2.5	WBGene00009438	23.4210581660055	63.3718804300946	1.4668241381507	-1.43603656673875	0.967314420834831
F35G8.1	WBGene00018067	4.48546415879978	10.3272984535617	1.23392128738081	-1.20313371596885	0.967314420834831
F35G8.2	WBGene00044788	2.97354642050153	0.424033476768129	-2.77914695374273	2.80993452515465	NA
F35H10.1	WBGene00001904	NA	NA	NA	NA	NA
F35H10.10	WBGene00018073	728.375612980706	1783.25497530435	1.32254604529877	-1.29175847388683	0.967314420834831
F35H10.11	WBGene00001903	NA	NA	NA	NA	NA
F35H10.2	WBGene00018068	0.362720960254905	2.02985861422698	2.5152347936125	-2.48444722220034	0.967314420834831
F35H10.3	WBGene00018069	2.38527380645193	2.37198485907168	0.0227274890414928	0.00806008237058416	0.997661822395518
F35H10.4	WBGene00006914	436.468529623175	1190.23648521778	1.47808627791177	-1.44729870649982	0.967314420834831
F35H10.5	WBGene00018070	356.372548188815	286.747503323327	-0.282817712252566	0.313605283664506	0.967314420834831
F35H10.6	WBGene00018071	177.11310425745	144.293268782044	-0.264879386548822	0.295666957960761	0.967314420834831
F35H10.7	WBGene00018072	248.07291935945	197.046619831638	-0.301439680530834	0.332227251942775	0.967314420834831
F35H12.1	WBGene00018074	13.1692241389564	32.7040164038284	1.34308504429814	-1.31229747288619	0.967314420834831
F35H12.2	WBGene00018075	515.451960001118	586.884199364728	0.218025463462083	-0.187237892050136	0.967314420834831
F35H12.3	WBGene00004769	1007.17166447226	926.263538194529	-0.0900273998881985	0.120814971300139	0.967314420834831
F35H12.4	WBGene00018076	172.409265145255	238.959586480265	0.501716911725433	-0.470929340313496	0.160057841683618
F35H12.5	WBGene00018077	122.364982461709	101.719201129598	-0.235811148785741	0.266598720197709	0.967314420834831
F35H12.6	WBGene00018078	16.7695995569053	41.2846775955455	1.33054577119325	-1.2997581997813	0.967314420834831
F35H12.7	WBGene00018079	1.67575017561954	4.409856079961	1.42671205913562	-1.39592448772369	0.967314420834831
F35H8.1	WBGene00009446	0.362719801816998	0.218921219329348	-0.697656139435022	0.728443710846969	NA
F35H8.2	WBGene00009447	8.70993309333701	9.3845276159596	0.138410061525357	-0.107622490113407	0.97624072765297
F35H8.3	WBGene00009448	752.64479474106	866.492502585542	0.234005681747611	-0.203218110335666	0.967314420834831
F35H8.4	WBGene00009449	0.186227109296223	0.526080001679212	1.52900667717543	-1.49821910576313	NA
F35H8.5	WBGene00001368	396.319927004022	652.237927015271	0.749520398307444	-0.718732826895496	0.967314420834831
F35H8.6	WBGene00009450	401.668358057334	397.89758456884	0.0171798969140569	0.0136076744978982	0.99165568593168
F35H8.7	WBGene00006938	170.540324511311	223.029609481647	0.41790991996701	-0.387122348555067	0.967314420834831
F36A2.1	WBGene00009451	1763.54905916892	2152.82343262042	0.318535860910061	-0.287748289498111	0.967314420834831
F36A2.10	WBGene00009457	0.684162544680166	2.10525182185129	1.65236935520283	-1.62158178379113	0.967314420834831
F36A2.11	WBGene00009458	0.740805358168109	0.350381496050088	-1.04938037510942	1.08016794652137	NA
F36A2.12	WBGene00009459	0.656795513997779	1.72182088469223	1.42120646471919	-1.3904188933073	0.967314420834831
F36A2.13	WBGene00009460	5278.40313964951	9507.76396895765	0.879792118964922	-0.849004547552971	0.905164339366214
F36A2.14	WBGene00023490	1.85931487226719	2.03040479096352	0.157783840653033	-0.126996269240985	0.991826699936065
F36A2.2	WBGene00009452	571.416170359505	555.564730784532	-0.0097992770577251	0.0405868484696646	0.996665096154159
F36A2.3	WBGene00009453	279.521231491422	234.322346196821	-0.223675754416078	0.254463325828016	0.967314420834831
F36A2.4	WBGene00006682	8.98932204849985	24.8133426768885	1.49561944872668	-1.46483187731473	0.967314420834831
F36A2.6	WBGene00004484	5248.85626208659	6580.81492663852	0.357050730255087	-0.326263158843145	0.967314420834831
F36A2.7	WBGene00009454	5301.19312546419	5659.06406435247	0.125033941423765	-0.0942463700118227	0.967314420834831
F36A2.8	WBGene00009455	333.210833542636	228.102144248722	-0.515967727179236	0.546755298591188	0.869265022140045
F36A2.9	WBGene00009456	845.225438888882	983.665435155462	0.249619091194699	-0.218831519782749	0.967314420834831
F36A4.1	WBGene00018080	NA	NA	NA	NA	NA
F36A4.10	WBGene00000611	158.6400673559	268.894732391566	0.792071869491414	-0.76128429807947	0.967314420834831
F36A4.11	WBGene00018086	0.186227170180077	0.617991939778178	1.76131201853066	-1.73052444711852	NA
F36A4.14	WBGene00003668	126.478673140796	135.950035341711	0.134969959918782	-0.104182388506846	0.969860353872811
F36A4.2	WBGene00018081	0.362719728913509	0.354392906871217	-0.00271791772516482	0.0335054891373197	NA
F36A4.3	WBGene00018082	0.186227941946969	0.418360472999854	1.19846456908795	-1.16767699767598	NA
F36A4.4	WBGene00018083	0.362719308819731	2.06642898250562	2.54100190232922	-2.51021433091714	0.905164339366214
F36A4.5	WBGene00018084	0.706192211258244	1.41276360682402	1.03117484125887	-1.00038726984757	NA
F36A4.6	WBGene00000610	29.6239608692311	44.5747548338386	0.620249885354937	-0.589462313942987	0.967314420834831
F36A4.7	WBGene00000123	6741.45430237792	13718.4442687144	1.05577269836061	-1.02498512694866	0.701189000930392
F36A4.8	WBGene00018085	219.148055084282	188.956240766144	-0.18306613564079	0.213853707052734	0.967314420834831
F36D1.1	WBGene00009461	322.207396960196	281.837937202736	-0.162336222395046	0.193123793807002	0.967314420834831
F36D1.10	WBGene00044246	NA	NA	NA	NA	NA
F36D1.12	WBGene00086556	NA	NA	NA	NA	NA
F36D1.13	WBGene00195230	NA	NA	NA	NA	NA
F36D1.14	WBGene00195231	NA	NA	NA	NA	NA
F36D1.15	WBGene00195232	NA	NA	NA	NA	NA
F36D1.2	WBGene00009462	0.186230500200202	0.51086744854413	1.48664721247282	-1.45585964106087	NA
F36D1.3	WBGene00005710	2.53461984870104	1.2366976011995	-1.00448903761677	1.03527660902851	0.967314420834831
F36D1.4	WBGene00009463	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847541	NA
F36D1.5	WBGene00009464	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847541	NA
F36D1.6	WBGene00009465	1.49474729425585	0.272307350924623	-2.42580619446048	2.45659376587228	NA
F36D1.7	WBGene00009466	3.15553557660115	1.3140340115552	-1.23309469964124	1.26388227105359	0.967314420834831
F36D1.8	WBGene00009467	19.2919174278168	7.08699374290079	-1.41396328847525	1.44475085988722	0.967314420834831
F36D1.9	WBGene00009468	64.5832116897917	47.9251450415636	-0.399588817704281	0.430376389116259	0.967314420834831
F36D3.1	WBGene00009469	609.666889707078	649.404565192833	0.121883900900148	-0.0910963294882046	0.972952187078185
F36D3.10	WBGene00009474	0.362718955886904	0.429906150766349	0.275957179557418	-0.245169608145305	NA
F36D3.13	WBGene00005781	0.362721458740604	0.350380747049245	-0.0191510238478482	0.0499385952597952	NA
F36D3.14	WBGene00044189	NA	NA	NA	NA	NA
F36D3.2	WBGene00003644	7.51914190327772	13.7691933238469	0.903591678536064	-0.872804107124071	0.967314420834831
F36D3.3	WBGene00005654	0.658664848989359	2.33261318274547	1.8551181915543	-1.82433062014239	0.967314420834831
F36D3.4	WBGene00009470	0.186229184700138	0.916636120036997	2.33005752665996	-2.29926995524817	NA
F36D3.5	WBGene00009471	0.362721549550084	0.619107849868045	0.80211586379223	-0.7713282923805	NA
F36D3.6	WBGene00005353	1.01440574045709	1.27355379167309	0.359012653348725	-0.328225081936445	0.979791137801739
F36D3.8	WBGene00009473	1.01123498926621	1.45994347313808	0.560581795066234	-0.529794223654861	0.967314420834831
F36D3.9	WBGene00000782	3.11637461559351	5.59907569443978	0.876107587090786	-0.845320015678834	0.967314420834831
F36D4.1	WBGene00018087	0.186229261920321	0.74782659504783	2.03641157107637	-2.0056239996641	NA
F36D4.2	WBGene00018088	138.543865997849	151.55252769904	0.160262648814742	-0.129475077402783	0.969860353872811
F36D4.3	WBGene00002036	875.129788246047	1421.91025529511	0.731049082380941	-0.700261510968995	0.508970640948803
F36D4.4	WBGene00018089	0.716867645837596	5.67950539556872	3.0167741822433	-2.98598661083136	0.87798843878785
F36D4.5	WBGene00018090	2344.24073849168	2320.79813527919	0.0162878799830864	0.0144996914288603	0.991709703817258
F36D4.6	WBGene00018091	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
F36D4.7	WBGene00044555	0.186231226240434	0.763181282328945	2.06571836341702	-2.03493079200508	NA
F36F12.1	WBGene00018092	23.3183708242482	127.691512453659	2.48391130397993	-2.45312373256799	0.967314420834831
F36F12.2	WBGene00018093	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
F36F12.3	WBGene00018094	3.03398337494148	5.4565751910928	0.877570121649818	-0.846782550237906	0.967314420834831
F36F12.4	WBGene00018095	7.19893669029114	20.1516918221859	1.51583279979106	-1.48504522837911	0.503737872590857
F36F12.5	WBGene00018096	0.186229797939808	0.346495463993911	0.92654010578229	-0.895752534370344	NA
F36F12.6	WBGene00018097	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
F36F12.7	WBGene00018098	NA	NA	NA	NA	NA
F36F12.8	WBGene00018099	223.598812649722	351.387629108323	0.68293844515299	-0.652150873741043	0.967314420834831
F36F2.1	WBGene00009475	57.5649155853112	70.4131451342911	0.321442564090347	-0.290654992678399	0.9821025736996
F36F2.2	WBGene00009476	11.6371720657622	15.1730380282202	0.413557036801359	-0.382769465389398	0.969860353872811
F36F2.3	WBGene00009477	3304.59462298185	4365.77081331646	0.432550661479655	-0.401763090067706	0.967314420834831
F36F2.4	WBGene00009478	822.393475688162	857.897238149881	0.0917635993516106	-0.0609760279396595	0.967314420834831
F36F2.5	WBGene00006525	10.8455125227973	23.9945640350922	1.1763969403332	-1.14560936892124	0.967314420834831
F36F2.6	WBGene00009479	1038.1124020797	1335.86709597382	0.394601393539091	-0.363813822127143	0.967314420834831
F36F2.7	WBGene00009480	4.34858430473051	1.62993097494541	-1.38494736223848	1.41573493365041	0.967314420834831
F36F2.8	WBGene00009481	1.0134590033451	0.88850010595198	-0.159056304966658	0.189843876379305	NA
F36G3.1	WBGene00009482	231.707171338177	333.827880126546	0.557589323630147	-0.526801752218199	0.967314420834831
F36G3.2	WBGene00009483	142.549669938317	143.71189939036	0.0425023949133915	-0.0117148235014475	0.984768844813501
F36G3.3	WBGene00009484	1.35884967155329	1.78568262534819	0.424877399459821	-0.394089828048016	0.968634584322102
F36G9.1	WBGene00005804	NA	NA	NA	NA	NA
F36G9.11	WBGene00009487	0.362719055498878	0.439387663284949	0.307429395607605	-0.276641824195354	NA
F36G9.12	WBGene00009488	1.04770148327926	2.22632128654083	1.11822166337768	-1.08743409196558	0.967314420834831
F36G9.13	WBGene00009489	0.186229831230988	0.352931712498944	0.953092450425304	-0.922304879013358	NA
F36G9.14	WBGene00009490	0.186227511288968	3.07536884767556	4.07640890111737	-4.04562132970546	0.540067445335064
F36G9.15	WBGene00009491	0.362720569109508	0.272190960426391	-0.383451833230872	0.414239404642818	NA
F36G9.16	WBGene00005803	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
F36G9.2	WBGene00005401	0.362719801816998	0.218921219329348	-0.697656139435022	0.72844371084697	NA
F36G9.3	WBGene00009485	0.186228338614211	0.444611524355255	1.28626028856977	-1.25547271715762	NA
F36G9.5	WBGene00005685	NA	NA	NA	NA	NA
F36G9.6	WBGene00005686	1.11700781540918	0.272300021610359	-2.00558270661165	2.0363702780234	NA
F36G9.7	WBGene00009486	0.186229851218146	0.356853162504541	0.969033785013601	-0.938246213601653	NA
F36G9.8	WBGene00005513	NA	NA	NA	NA	NA
F36G9.9	WBGene00005514	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
F36H1.1	WBGene00001426	1768.59169709113	1757.91385519994	0.0220509246701316	0.00873664674181359	0.989987678277602
F36H1.10	WBGene00009495	5.10009694581103	7.43483302664941	0.574563242656935	-0.543775671244985	0.967314420834831
F36H1.11	WBGene00009496	93.4441952555391	169.290568129211	0.888112216647252	-0.857324645235303	0.967314420834831
F36H1.12	WBGene00009497	NA	NA	NA	NA	NA
F36H1.2	WBGene00006490	438.705766626536	615.426419217799	0.519120278697283	-0.488332707285333	0.967314420834831
F36H1.3	WBGene00009492	2.95644168001241	4.83721460780573	0.741102299020667	-0.710314727608674	0.967314420834831
F36H1.4	WBGene00002992	345.594524581238	386.979092627947	0.193962834828651	-0.163175263416708	0.967314420834831
F36H1.5	WBGene00009493	5.73312092251851	3.94122975510095	-0.509887282909677	0.540674854321651	0.967314420834831
F36H1.6	WBGene00000109	839.671702177708	1069.27263176863	0.379520041198642	-0.348732469786692	0.969860353872811
F36H1.9	WBGene00009494	0.362719749791982	0.335891015416017	-0.0800745234464318	0.110862094858338	NA
F36H12.1	WBGene00018117	22.1060727087284	30.721366199179	0.505587202965189	-0.474799631553232	0.967314420834831
F36H12.10	WBGene00018124	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847541	NA
F36H12.11	WBGene00018125	NA	NA	NA	NA	NA
F36H12.13	WBGene00018126	NA	NA	NA	NA	NA
F36H12.14	WBGene00018127	0.362719863571328	0.34956785859571	-0.0224956414015122	0.0532832128135642	NA
F36H12.15	WBGene00018128	1.85169530554329	1.66737637706673	-0.120479352001212	0.151266923413637	0.989429898577827
F36H12.16	WBGene00018129	1.37127033699095	1.30063901339661	-0.0455048416622712	0.0762924130745641	0.996665096154159
F36H12.17	WBGene00018130	2.3292634969681	1.31739973870018	-0.791393112561988	0.822180683974303	0.967314420834831
F36H12.2	WBGene00018118	30.9056688107779	26.2265417052935	-0.206056331540334	0.236843902952287	0.967314420834831
F36H12.3	WBGene00018119	0.186227766859407	1.62319326178978	3.15448225050957	-3.12369467909758	0.967314420834831
F36H12.4	WBGene00018120	0.186229005253142	1.93117063807098	3.40511352181679	-3.37432595040485	0.967314420834831
F36H12.5	WBGene00018121	0.362721192969437	1.23935487559154	1.80344397159508	-1.772656400183	NA
F36H12.7	WBGene00003426	0.186229795088511	1.14791095186024	2.65464248734392	-2.62385491593143	NA
F36H12.8	WBGene00018122	NA	NA	NA	NA	NA
F36H12.9	WBGene00018123	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
F36H2.1	WBGene00009498	1653.09963341003	1998.16847038424	0.304292117318711	-0.273504545906759	0.929880718648489
F36H2.2	WBGene00009499	855.085074134396	1070.35619733289	0.35473868477101	-0.323951113359068	0.967314420834831
F36H2.3	WBGene00009500	61.5821626208557	150.150250675208	1.31661001743726	-1.28582244602532	0.967314420834831
F36H2.4	WBGene00044247	NA	NA	NA	NA	NA
F36H2.5	WBGene00044404	29.6354076493324	49.0615344134415	0.758058024102301	-0.72727045269035	0.967314420834831
F36H2.6	WBGene00194653	NA	NA	NA	NA	NA
F36H5.1	WBGene00018100	21.0742499114394	49.8206845473234	1.27205113334809	-1.24126356193614	0.967314420834831
F36H5.10	WBGene00018108	44.385114203399	56.0266330672342	0.366824458182702	-0.336036886770771	0.967314420834831
F36H5.11	WBGene00018109	107.401710404819	112.935084359822	0.103264345249765	-0.072476773837828	0.979954479623359
F36H5.2	WBGene00018101	27.8266221896238	38.1717617955856	0.486827552429124	-0.456039981017167	0.968720538283592
F36H5.3	WBGene00018102	9.49366623092811	21.556186071209	1.21385228162552	-1.1830647102136	0.674869428166228
F36H5.4	WBGene00018103	304.380038219729	316.046928675727	0.0850526188802752	-0.0542650474683379	0.974578509608847
F36H5.5	WBGene00018104	182.179477489503	229.573931294227	0.364385952265017	-0.33359838085307	0.967314420834831
F36H5.6	WBGene00018105	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
F36H5.8	WBGene00018106	210.807722401123	184.844217002192	-0.15883023759633	0.189617809008276	0.969860353872811
F36H5.9	WBGene00018107	0.873306492139676	4.04673416045369	2.24298567918487	-2.21219810777289	0.967314420834831
F36H9.1	WBGene00018110	1.0165245374411	2.17978353026374	1.13132740231782	-1.10053983090589	0.967314420834831
F36H9.2	WBGene00018111	4.45143275784502	5.51053461013962	0.338710098496031	-0.307922527084087	0.973053036254423
F36H9.3	WBGene00000976	1734.6571758334	2229.93555191827	0.393139018432624	-0.362351447020678	0.967314420834831
F36H9.4	WBGene00018112	1.09217051521721	0.683041739408248	-0.646364896592185	0.677152468003799	NA
F36H9.5	WBGene00018113	42.347005338989	115.752794715479	1.48150274255256	-1.45071517114062	0.967314420834831
F36H9.6	WBGene00018114	0.63006043348261	1.53903669355174	1.31925308078556	-1.28846550937294	0.967314420834831
F36H9.7	WBGene00018115	42.4669031770457	47.6760426306412	0.197713154125851	-0.166925582713897	0.984347519209721
F36H9.8	WBGene00018116	1.96885386030585	2.0031759703811	0.0557207026117305	-0.0249331312000243	0.996665096154159
F37A4.1	WBGene00018131	1178.44276706965	952.221569644702	-0.276724907932527	0.307512479344483	0.156907034186234
F37A4.2	WBGene00018132	22.3919633453199	24.8639007086019	0.181859188633579	-0.151071617221647	0.978551200109719
F37A4.3	WBGene00018133	42.2645159903619	74.603712700516	0.850588071911851	-0.819800500499901	0.967314420834831
F37A4.4	WBGene00018134	59.2202582539957	29.5727136797013	-0.971036575077085	1.00182414648904	0.955626933647906
F37A4.5	WBGene00018135	24.353690283967	38.7888493243756	0.702289151571938	-0.671501580159997	0.967314420834831
F37A4.6	WBGene00018136	3.15794517389819	11.7491189214535	1.92628211363385	-1.89549454222189	0.967314420834831
F37A4.7	WBGene00004316	52.5313324673355	120.983631510859	1.23434935827909	-1.20356178686715	0.967314420834831
F37A4.8	WBGene00002169	3529.78439250233	4344.65687717615	0.330449751936134	-0.299662180524191	0.967314420834831
F37A4.9	WBGene00018137	1144.35671027028	1450.41546383866	0.372716954942662	-0.341929383530711	0.967314420834831
F37A8.1	WBGene00009501	0.186228689231925	0.588072203698854	1.68970552929162	-1.65891795787916	NA
F37A8.2	WBGene00009502	0.961076228247332	1.71488345647428	0.866175336811043	-0.835387765398823	0.967314420834831
F37A8.4	WBGene00003748	15.7712068699407	41.621891589028	1.43083703949034	-1.40004946807839	0.967314420834831
F37A8.5	WBGene00009503	44.9039532076239	117.682312845849	1.42077071095627	-1.38998313954432	0.967314420834831
F37B1.1	WBGene00001772	13.6474736031361	9.46762009574602	-0.496772613452438	0.527560184864342	0.967314420834831
F37B1.2	WBGene00001760	19.5636324140306	19.5206080032317	0.0276112973686433	0.00317627404327326	0.996665096154159
F37B1.3	WBGene00001762	1.41154885474871	1.8854052187726	0.44838313558226	-0.417595564170567	0.968426291459365
F37B1.4	WBGene00001763	35.5459365405612	7.23441785113419	-2.26594824131642	2.2967358127284	0.183433946286733
F37B1.5	WBGene00001764	100.581803268249	222.773736097263	1.17799740368963	-1.14720983227768	0.885723199774504
F37B1.6	WBGene00001765	0.962305581895309	2.75452373244716	1.54802346204294	-1.51723589063084	0.967314420834831
F37B1.7	WBGene00001766	1.36411834839115	0.994496732013648	-0.425142708558375	0.455930279970122	0.969860353872811
F37B1.8	WBGene00001767	12.3239283868486	115.31686625236	3.25685699923867	-3.22606942782672	0.159961503129097
F37B12.1	WBGene00009504	18.0415533216073	24.9698626926397	0.499651903935489	-0.468864332523535	0.967314420834831
F37B12.2	WBGene00001527	708.857270464664	927.951025619747	0.419341070027191	-0.388553498615242	0.400720669063376
F37B12.3	WBGene00009505	606.684905860762	696.734985851459	0.230450162017663	-0.19966259060572	0.967314420834831
F37B4.1	WBGene00005344	0.362719166684429	1.22525809089815	1.78694835807522	-1.75616078666348	NA
F37B4.10	WBGene00018140	374.727609904304	369.411219186761	0.0101729744485184	0.0206145969634152	0.996665096154159
F37B4.11	WBGene00005633	NA	NA	NA	NA	NA
F37B4.12	WBGene00006104	0.186227129929338	0.575796727521583	1.6592838981171	-1.62849632670532	NA
F37B4.13	WBGene00005447	3.03898102758401	5.36057130682801	0.849586668457607	-0.818799097045683	0.967314420834831
F37B4.14	WBGene00044523	0.186228283332956	0.51642657717876	1.50227862210273	-1.47149105069061	NA
F37B4.2	WBGene00002055	61.3841823603844	181.04653998962	1.59120932580922	-1.56042175439728	0.967314420834831
F37B4.3	WBGene00005449	NA	NA	NA	NA	NA
F37B4.4	WBGene00005478	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
F37B4.5	WBGene00005476	0.362720150210742	0.73396854989937	1.04764892356572	-1.01686135215372	NA
F37B4.6	WBGene00005448	NA	NA	NA	NA	NA
F37B4.7	WBGene00018138	35.3876269505604	55.8755195053961	0.689758891593746	-0.658971320181799	0.967314420834831
F37B4.8	WBGene00005751	0.362719801816998	0.218921219329348	-0.697656139435022	0.72844371084697	NA
F37B4.9	WBGene00018139	0.740803605613386	0.272191538743746	-1.41368132864061	1.44446890005255	NA
F37C12.1	WBGene00018149	866.894367640494	959.175576703259	0.176726285940785	-0.145938714528844	0.967314420834831
F37C12.10	WBGene00018153	0.362720674779657	0.807590464186206	1.18555246714167	-1.15476489572921	NA
F37C12.11	WBGene00004490	1864.48214602068	2861.91285802771	0.648992333568408	-0.618204762156458	0.967314420834831
F37C12.12	WBGene00003176	2.23680481383611	5.63833554561195	1.36461753811265	-1.3338299667007	0.967314420834831
F37C12.13	WBGene00018154	538.991623902979	583.931464854092	0.146323770311969	-0.115536198900021	0.967314420834831
F37C12.14	WBGene00018155	0.186228570124256	0.494257869084814	1.43897708679856	-1.40818951538602	NA
F37C12.15	WBGene00005073	NA	NA	NA	NA	NA
F37C12.16	WBGene00005074	NA	NA	NA	NA	NA
F37C12.17	WBGene00005072	1.11474440993875	0.218922015130984	-2.3174364471013	2.34822401851324	NA
F37C12.18	WBGene00044005	3.70420775779967	0.705624853554685	-2.36140416427205	2.39219173568338	0.762695359372314
F37C12.2	WBGene00018150	1017.71640439572	785.601135515304	-0.342679106323029	0.373466677734972	0.914942860525471
F37C12.21	WBGene00194742	0.960655019526687	1.0235649862235	0.122299930081256	-0.0915123586688514	0.991826699936065
F37C12.3	WBGene00018151	762.295990670229	782.899707205902	0.0692637871591162	-0.0384762157471686	0.977003214229451
F37C12.4	WBGene00004450	7304.96159276359	8967.38138379093	0.326597640641776	-0.295810069229837	0.967314420834831
F37C12.7	WBGene00018152	3016.74309828941	2929.95495548104	-0.0113257872456897	0.0421133586576351	0.996665096154159
F37C12.9	WBGene00004483	3873.78448802527	4999.71043428033	0.398888418795238	-0.368100847383293	0.967314420834831
F37C4.1	WBGene00018141	0.186229831230988	0.352931712498944	0.953092450425305	-0.922304879013358	NA
F37C4.2	WBGene00018142	0.657853672581966	0.757257038028782	0.233803934321013	-0.203016362909385	NA
F37C4.3	WBGene00018143	1.05031736519426	1.01806753278816	-0.0142044841303142	0.0449920555420451	0.99800461061014
F37C4.4	WBGene00018144	151.461877852044	157.099734684138	0.0835135948389857	-0.0527260234270354	0.991826699936065
F37C4.5	WBGene00018145	510.91604009354	700.907221145721	0.486924829693103	-0.456137258281158	0.292834842390121
F37C4.6	WBGene00018146	507.565383763069	597.905148385196	0.267110525042991	-0.236322953631048	0.967314420834831
F37C4.7	WBGene00018147	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
F37C4.8	WBGene00018148	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
F37D6.1	WBGene00009507	908.570470481056	1508.84832403404	0.762565036487396	-0.731777465075445	0.967314420834831
F37D6.2	WBGene00009508	1458.36351900466	1612.91218906495	0.176105090258598	-0.145317518846653	0.967314420834831
F37D6.3	WBGene00009509	22.336456440047	11.8985455098217	-0.877827528853713	0.908615100265649	0.777674513650207
F37D6.4	WBGene00009510	15.5703595085812	20.1430841951411	0.402269913366762	-0.371482341954839	0.967314420834831
F37D6.6	WBGene00006445	87.4697262128703	153.862077085597	0.845569577690752	-0.814782006278805	0.967314420834831
F37E3.1	WBGene00018156	2162.00377136319	2644.36212217794	0.32133828651882	-0.290550715106875	0.967314420834831
F37E3.2	WBGene00018157	2.96146125195994	1.7447525831804	-0.732499170719063	0.763286742130917	0.967314420834831
F37E3.3	WBGene00018158	0.186229797939808	0.346495463993911	0.92654010578229	-0.895752534370344	NA
F37F2.2	WBGene00018159	327.577185217925	330.809754965164	0.0449544679099421	-0.0141668964979917	0.983892311137042
F37F2.3	WBGene00001773	4.27532061938268	2.72209112480969	-0.620529681406257	0.651317252817971	0.967314420834831
F37H8.1	WBGene00003046	135.169488591287	106.955195113687	-0.306975401726566	0.337762973138523	0.967314420834831
F37H8.2	WBGene00009511	11.1985982103005	27.2071701308628	1.31145632480057	-1.28066875338861	0.967314420834831
F37H8.3	WBGene00009512	11.1199454920563	13.3488761623538	0.29435614214895	-0.263568570736999	0.968931280850728
F37H8.4	WBGene00009513	7.6878348438658	5.67671648047573	-0.406733082874142	0.437520654286086	0.967314420834831
F37H8.5	WBGene00009514	576.83548442359	558.242511928203	-0.0164803498886616	0.0472679213006115	0.996665096154159
F37H8.6	WBGene00194955	0.186230386354607	0.479705036689393	1.39584666867689	-1.36505909726494	NA
F37H8.7	WBGene00194956	18.355162515245	14.830513501901	-0.276829765073871	0.307617336485847	0.967314420834831
F38A1.1	WBGene00009515	6.7690559232592	10.1290512219124	0.612260075070161	-0.581472503658214	0.967314420834831
F38A1.10	WBGene00009523	5.91616461100704	4.43629774006196	-0.384518428486778	0.415305999898728	0.974582385851387
F38A1.11	WBGene00009524	0.186226734089815	0.820871765885307	2.17088424128248	-2.14009666987117	NA
F38A1.13	WBGene00009525	0.362720042207861	1.1322455215162	1.6730460351928	-1.64225846378056	NA
F38A1.14	WBGene00009526	3.33783738460978	3.14885185880049	-0.0533002127528408	0.0840877841648173	0.996665096154159
F38A1.15	WBGene00044908	3.69825790844511	4.96287264921354	0.455117167299377	-0.424329595887471	0.967314420834831
F38A1.4	WBGene00009517	1.38464290116501	0.879109521743476	-0.624611566008119	0.655399137419861	NA
F38A1.5	WBGene00009518	6.320673100163	17.6576899004486	1.51293407657033	-1.48214650515838	0.967314420834831
