wbid	N2	ty1916
M02G9.2	WBGene00010831	96.8576408112357	7.00002576765208
M02G9.3	WBGene00010832	35.7922192433662	49.9999444363005
M02G9.4	WBGene00194935	1.69781151400835	0.183946934958554
M02H5.1	WBGene00003689	49.4838805677854	25.9999999512605
M02H5.10	WBGene00005257	0.576487925868572	1.99997969546251
M02H5.11	WBGene00005258	0.75512171145026	0.183940823958936
M02H5.12	WBGene00019745	0.197979563899972	2.99978257497815
M02H5.2	WBGene00019740	0.263451919468243	0.999959561979177
M02H5.3	WBGene00019741	51.1183045777135	35.9999978696687
M02H5.4	WBGene00019742	72.0355784853372	48.9999970463384
M02H5.5	WBGene00019743	92.4015742596637	42.0000010370406
M02H5.6	WBGene00003688	35.0325879533908	30.9999973673509
M02H5.7	WBGene00003713	7.26025127046476	7.99999611150255
M02H5.8	WBGene00019744	212.073239332484	75.0000055607667
M02H5.9	WBGene00005256	0.529841128381202	0.183941319165774
M03A1.1	WBGene00006868	1201.58939932981	1192.99994138502
M03A1.3	WBGene00019746	31.307472345903	10.0000019691824
M03A1.6	WBGene00019747	4.63269795917581	2.000000741355
M03A1.7	WBGene00000928	9716.5662406893	3845.00017629508
M03A1.8	WBGene00077490	44.2725762009309	20.0000018587944
M03A8.1	WBGene00000991	3967.53159457376	1228.00005332742
M03A8.2	WBGene00019748	2305.80864345699	1465.99996034767
M03A8.3	WBGene00019749	81.9010943326374	66.9999949090632
M03A8.4	WBGene00001572	1056.30112349755	744.999961562798
M03B6.1	WBGene00010833	40.8035937382284	5.00000539024127
M03B6.2	WBGene00010834	1710.32191633087	354.000035999965
M03B6.3	WBGene00010835	1390.01778493301	884.999977331744
M03B6.4	WBGene00010836	6.25791112743322	5.999997121511
M03B6.5	WBGene00010837	6.66168048717399	3.99999945186186
M03C11.1	WBGene00010838	116.988521552575	95.9999917866288
M03C11.2	WBGene00010839	143.433400719925	66.0000012331552
M03C11.3	WBGene00010840	602.243041325011	398.999996524729
M03C11.4	WBGene00044069	488.032245207289	281.999996156543
M03C11.5	WBGene00010842	976.475349747165	484.000001043362
M03C11.6	WBGene00010843	36.025923351503	13.0000015451738
M03C11.7	WBGene00010844	702.703170613623	344.000000981323
M03C11.8	WBGene00010845	822.725141518429	519.999994518259
M03C11.9	WBGene00194868	0.263451919468243	0.999959561979177
M03D4.1	WBGene00006974	408.749379830397	212.000000165294
M03D4.3	WBGene00019750	24.5987865634735	0.183943321297336
M03D4.4	WBGene00019751	255.357292628976	170.999990414376
M03D4.6	WBGene00019752	39.4014405610424	26.9999973359508
M03E7.1	WBGene00019753	56.1854365480287	24.0000015947476
M03E7.2	WBGene00019754	24.6574041190342	93.9998848018816
M03E7.3	WBGene00019755	NA	NA
M03E7.4	WBGene00019756	199.243055869032	211.999854672562
M03E7.5	WBGene00019757	68.8083522804001	23.0000020241912
M03F4.2	WBGene00000066	60608.8302299791	33016.9999042648
M03F4.3	WBGene00006475	52.5126106415594	57.999987894946
M03F4.4	WBGene00019758	0.36414391667388	0.183939862076651
M03F4.6	WBGene00019759	552.460908761058	335.999993587763
M03F4.7	WBGene00019760	5936.85748998708	2566.00005369894
M03F8.1	WBGene00019761	136.393731645439	229.999675305006
M03F8.2	WBGene00004206	466.614791669826	267.999993764494
M03F8.3	WBGene00019762	969.643167933363	550.999998546152
M03F8.4	WBGene00019763	23.5868537297227	19.9999963595845
M03F8.5	WBGene00019764	15.5403564282038	4.00000222268535
M03F8.6	WBGene00019765	76.4687395757941	34.0000016328264
M03F8.7	WBGene00189957	NA	NA
M04B2.1	WBGene00003218	2287.84274135355	1558.99997276485
M04B2.2	WBGene00010846	42.1189793822477	15.0000018139118
M04B2.3	WBGene00001585	106.551488615243	51.000000513371
M04B2.4	WBGene00010847	378.810975199983	162.000001880025
M04B2.5	WBGene00006678	96.4170555134693	54.9999991924011
M04B2.6	WBGene00010848	137.70070068519	100.999977158741
M04B2.7	WBGene00010849	22.8531141166718	22.9999938191693
M04C3.1	WBGene00010850	428.093005508039	290.99999603901
M04C3.2	WBGene00010851	116.010835067885	90.9999962439958
M04C3.3	WBGene00010852	NA	NA
M04C7.1	WBGene00001677	16.5011789797194	2.00000383952275
M04C7.3	WBGene00010854	1.81464621816898	4.99997989019818
M04C7.4	WBGene00010855	4.31756815112311	3.99999543639825
M04C9.1	WBGene00010856	28.8776059046444	13.0000008494506
M04C9.2	WBGene00010857	0.360322861413223	0.999981009727324
M04C9.3	WBGene00010858	62.1607685129134	24.00000149697
M04C9.4	WBGene00010859	43.2364229459909	13.0000036833209
M04C9.5	WBGene00001121	31.2296570075565	9.00000296209792
M04D5.3	WBGene00077770	71.0522129288807	49.999995717948
M04D8.1	WBGene00002104	0.727854749589182	0.183940768662839
M04D8.2	WBGene00002105	10.9714900503743	2.00000393329714
M04D8.3	WBGene00002106	2.99201819218335	1.99999886844647
M04D8.4	WBGene00010862	0.749967527796314	0.183943181216325
M04D8.5	WBGene00010863	1.61840988287932	0.999999230071382
M04D8.6	WBGene00010864	22.4592905447653	11.9999998121615
M04D8.7	WBGene00010865	75.4664939112413	31.0000015275335
M04D8.8	WBGene00010866	0.263450659168009	0.183938375067786
M04F3.1	WBGene00019767	746.610684636681	272.000011224852
M04F3.2	WBGene00019768	19.0425196562101	8.00000101015062
M04F3.3	WBGene00019769	43.1734658971497	35.9999965753756
M04F3.4	WBGene00019770	384.388011627564	156.000005348036
M04F3.5	WBGene00019771	506.8075634867	295.999997880409
M04G12.1	WBGene00010867	1200.02176088702	773.999971601417
M04G12.2	WBGene00000789	2224.55707652649	924.000005322071
M04G12.3	WBGene00001554	8.28129170617274	9.99999266089594
M04G12.4	WBGene00010868	1640.12803933091	1184.99995110263
M04G7.1	WBGene00019772	369.654875149212	259.999987925443
M04G7.2	WBGene00019773	3.16613264403922	2.99999662443752
M04G7.3	WBGene00019774	94.4331871653206	67.9999954115171
M05B5.1	WBGene00010869	0.930001904791727	0.183941922618666
M05B5.2	WBGene00010870	251.945431838797	301.999955713216
M05B5.3	WBGene00010871	12.8694204072441	22.9999884013424
M05B5.4	WBGene00010872	161.490427034017	43.0000055441838
M05B5.5	WBGene00001949	216.652391768259	305.999949057601
M05B5.6	WBGene00010873	42.3503012308798	47.9999866960467
M05B5.7	WBGene00194654	0.263450659168009	0.183938375067786
M05D6.1	WBGene00010874	0.263450659168009	0.183938375067786
M05D6.2	WBGene00010875	277.921925425301	136.000000538649
M05D6.3	WBGene00010876	0.362305519755568	0.183939838824661
M05D6.4	WBGene00010877	293.886661326021	106.000010522322
M05D6.5	WBGene00010878	709.385360623924	361.000001296855
M05D6.6	WBGene00010879	643.968834608044	198.000016132379
M05D6.7	WBGene00001523	228.502812317203	83.0000067069378
M05D6.8	WBGene00010880	1.43614129053923	0.183941625745471
M05D6.9	WBGene00010881	59.0267718803466	30.0000001358193
M106.1	WBGene00003367	1205.51448364476	927.999987851378
M106.2	WBGene00010910	249.935731224162	128.000000499988
M106.3	WBGene00010911	745.641497678748	374.000000619878
M106.4	WBGene00010912	1185.6142953452	363.000022331971
M106.5	WBGene00000293	1437.75988978375	853.999995662716
M106.7	WBGene00044924	131.370607253074	89.9999980686538
M106.8	WBGene00077658	139.517241247626	81.9999985845204
M110.1	WBGene00000652	531.258853997866	360.999980988449
M110.10	WBGene00195142	10.9081250665658	9.99999515825475
M110.2	WBGene00006658	8.47011283903988	7.99999619223699
M110.3	WBGene00010913	120.383948193929	48.00000147593
M110.4	WBGene00002066	7862.53679544658	3435.00002121762
M110.5	WBGene00000894	2439.99409804807	1941.99984490485
M110.7	WBGene00010915	1.00017952630594	11.999951396109
M110.8	WBGene00010916	7.08285926978941	0.183942336881419
M110.9	WBGene00010917	34.7066134760692	28.999977512106
M116.1	WBGene00019788	NA	NA
M116.2	WBGene00019789	57.7061949195398	20.0000026469298
M116.4	WBGene00019791	NA	NA
M116.5	WBGene00019792	95.459902870014	12.0000081842344
M117.1	WBGene00010918	407.161274158547	218.999999683043
M117.2	WBGene00003920	9167.46679495688	4209.00001320164
M117.3	WBGene00010919	2.67920605110902	0.183941734733829
M117.4	WBGene00010920	2.66572690359856	1.99999855993857
M117.6	WBGene00044253	8.99195391404241	4.00000073453169
M142.1	WBGene00006843	257.607713625307	134.000000019458
M142.2	WBGene00000853	53.1378473971336	69.9999535175073
M142.4	WBGene00006873	49.7124759638317	79.9999506548469
M142.5	WBGene00010922	211.848185526932	95.0000018719457
M142.6	WBGene00010923	2258.52013393317	1046.00000873052
M142.8	WBGene00043057	235.662234708766	56.000004688349
M151.1	WBGene00019793	NA	NA
M151.2	WBGene00019794	0.520267296553722	0.183940735565328
M151.3	WBGene00019795	0.627991704905059	0.999991650481646
M151.4	WBGene00019796	0.459302342564571	0.183940928631273
M151.5	WBGene00019797	NA	NA
M151.6	WBGene00019798	0.670808891041247	0.183941349654204
M151.7	WBGene00019799	0.96048538005732	1.99998470778473
M151.8	WBGene00044314	0.263450659168009	0.183938375067786
M153.1	WBGene00010924	749.531553616559	584.999885502364
M153.2	WBGene00010925	167.704140791522	75.0000015159651
M153.3	WBGene00010926	25.1821718917776	15.9999941629026
M153.4	WBGene00044144	25.0023847668354	10.00000185832
M153.5	WBGene00045481	5.46011915768475	8.99998631676968
M162.1	WBGene00010927	0.263450659168009	0.183938375067786
M162.11	WBGene00044655	0.263450659168009	0.183938375067786
M162.2	WBGene00010928	20.6773905036737	4.00000644645141
M162.3	WBGene00010929	0.263450659168009	0.183938375067786
M162.5	WBGene00010931	108.542529938376	49.0000028396008
M162.6	WBGene00010932	NA	NA
M162.8	WBGene00010934	1.10136519985779	0.99999743958878
M163.1	WBGene00010935	858.139595906116	679.99995119805
M163.10	WBGene00044146	NA	NA
M163.11	WBGene00044147	1.85153409009318	3.99998887530176
M163.2	WBGene00010936	187.911531439357	71.0000180705303
M163.3	WBGene00001898	3997.23903079325	4350.99846054479
M163.4	WBGene00001583	162.706669199605	91.9999994358231
M163.5	WBGene00010937	4.30324497816638	2.0000004149918
M163.6	WBGene00010938	0.263450659168009	0.183938375067786
M163.7	WBGene00010939	NA	NA
M163.8	WBGene00010940	129.166128680457	29.000015854878
M163.9	WBGene00044145	0.907760604077396	0.999992006993411
M176.1	WBGene00006429	0.263452250697576	0.999954532694875
M176.10	WBGene00010946	0.529663563080851	0.183941302978396
M176.11	WBGene00010947	293.961753613238	140.000002011286
M176.2	WBGene00010941	762.521727144848	324.000004110573
M176.3	WBGene00010942	1094.82761565643	426.000005772382
M176.4	WBGene00010943	308.709464595939	258.999989499971
M176.5	WBGene00010944	147.758624624206	145.999965755701
M176.6	WBGene00002199	60.7927171629478	47.999988150087
M176.7	WBGene00002200	128.399699681814	37.0000108243627
M176.8	WBGene00010945	108.678085649625	34.0000059562249
M18.1	WBGene00000703	20.576049396873	22.9999901779264
M18.2	WBGene00010888	233.929396176984	51.0000062082476
M18.3	WBGene00010889	76.5469140835484	42.9999990547099
M18.5	WBGene00010890	886.153315959305	311.000018002662
M18.6	WBGene00010891	149.886909218629	48.0000035775015
M18.7	WBGene00000122	1314.17101797576	532.000007886674
M18.8	WBGene00010892	247.631104347596	120.000001013784
M195.1	WBGene00000653	1772.76258013654	1303.99969385567
M195.2	WBGene00010948	245.442816409774	379.999662119807
M195.3	WBGene00000135	59.7721862021693	45.9999964544914
M195.4	WBGene00010949	0.263450659168009	0.183938375067786
M199.1	WBGene00010950	0.364077651806894	0.183939858555808
M199.2	WBGene00010951	46.7087491035136	53.9999884933891
M199.3	WBGene00010952	0.532530624005481	0.183941608241559
M199.4	WBGene00010953	0.263450659168009	0.183938375067786
M199.5	WBGene00000708	0.735459787875623	0.183941572448346
M199.6	WBGene00010954	NA	NA
M199.7	WBGene00010955	0.344465090634828	3.99993217235899
M199.8	WBGene00010956	0.461221933379096	0.18394044675372
M199.9	WBGene00044998	NA	NA
M28.1	WBGene00010893	80.642209093058	37.0000011784193
M28.10	WBGene00010901	2111.55247518173	979.000009609967
M28.2	WBGene00010894	0.740625238135069	3.99997207276739
M28.4	WBGene00010895	0.478634037020002	0.999989601729002
M28.5	WBGene00010896	3786.58484026041	1691.00002677934
M28.6	WBGene00010897	444.919471704037	198.000004272964
M28.7	WBGene00010898	22.9261799892807	20.9999934789739
M28.8	WBGene00010899	119.845936432578	226.999911615624
M28.9	WBGene00010900	0.361592563604977	2.9999111615663
M4.1	WBGene00019766	474.211637321949	180.000004679891
M4.2	WBGene00004240	1.10922906390645	0.183941694647604
M57.1	WBGene00019777	61.8449347014738	58.9999956656157
M57.2	WBGene00019778	790.745277033025	334.000003499304
M6.1	WBGene00002056	6421.69410825668	2877.00007203221
M6.3	WBGene00004011	9.69919409088958	3.00000182805284
M6.4	WBGene00019776	35.1979745444947	17.0000005582804
M60.2	WBGene00019779	2485.20513736862	1125.00001531877
M60.4	WBGene00019780	2444.4358631626	1215.00002766317
M60.5	WBGene00002234	156.38988756183	87.9999989261747
M60.6	WBGene00019781	88.2521023817925	77.999995987338
M60.7	WBGene00019782	35.1303148668618	11.00000449963
M7.1	WBGene00002344	7973.45580867941	4309.99999102749
M7.10	WBGene00010886	0.36414391667388	0.183939862076651
M7.12	WBGene00010887	58.1165174111598	24.0000012468127
M7.13	WBGene00006071	0.885393201545268	0.183941283942627
M7.2	WBGene00002214	145.131514374145	30.0000068830394
M7.3	WBGene00000246	142.811095271484	50.0000060987536
M7.5	WBGene00010882	394.172916383993	203.000000237399
M7.7	WBGene00010883	0.461340862958949	0.183940474761466
M7.8	WBGene00010884	73.3650032179178	28.0000013628816
M7.9	WBGene00010885	0.263451919468243	0.999959561979177
M70.1	WBGene00019783	0.440803050511034	0.183940390687241
M70.2	WBGene00019784	0.263450659168009	0.183938375067786
M70.3	WBGene00019785	1.96654944648076	0.183941431284336
M70.4	WBGene00019786	188.829123305497	98.0000000319686
M70.5	WBGene00019787	84.6444179632512	45.9999997370298
M79.1	WBGene00000018	526.046089160444	419.999991449013
M79.2	WBGene00010902	324.39521349614	108.000002681547
M79.4	WBGene00001462	526.337706183664	354.99998035865
M88.1	WBGene00010904	475.133672035407	238.000002927056
M88.2	WBGene00010905	395.882042843717	164.000002072725
M88.3	WBGene00010906	2.46009061245478	0.18394159622413
M88.4	WBGene00010907	44.0601249036134	25.999998727282
M88.5	WBGene00010908	2603.09574251006	927.000025590735
M88.6	WBGene00003915	2812.84542794872	1662.9999601997
M88.7	WBGene00010909	261.599402918461	85.0000036611855
MTCE.11	WBGene00010959	3360.92089831612	2287.99976809722
MTCE.12	WBGene00010960	NA	NA
MTCE.16	WBGene00010961	50.9169214903001	20.0000035502976
MTCE.21	WBGene00000829	9515.75358774463	6268.99923646463
MTCE.23	WBGene00010962	7618.64052830966	5753.99891796788
MTCE.25	WBGene00010963	1486.52450372385	1007.99983338589
MTCE.26	WBGene00010964	0.197978787858273	0.999947992017769
MTCE.3	WBGene00010957	428.695965818843	115.000041647228
MTCE.31	WBGene00010965	779.071106688853	890.999634109422
MTCE.34	WBGene00010966	303.901032035913	78.0000110505854
MTCE.35	WBGene00010967	NA	NA
MTCE.4	WBGene00010958	NA	NA
PAR2.1	WBGene00019800	702.318885726121	218.000010190723
PAR2.3	WBGene00019801	162.32329700442	60.0000091329358
PAR2.4	WBGene00003253	884.264408077274	715.999981390957
PDB1.1	WBGene00019803	219.238629815819	133.999998499232
R01B10.1	WBGene00000534	1441.20723403458	1387.99993834363
R01B10.2	WBGene00019804	NA	NA
R01B10.3	WBGene00019805	162.068944372511	75.0000007071162
R01B10.4	WBGene00019806	99.7060443429981	56.9999981146758
R01B10.5	WBGene00019807	318.737233259862	215.999992676722
R01B10.6	WBGene00019808	335.203819930365	124.000003764787
R01E6.1	WBGene00003848	10.2738115219204	2.00000316310589
R01E6.2	WBGene00010968	124.125707005911	121.999896085477
R01E6.3	WBGene00000282	3579.49072635474	554.000132440893
R01E6.4	WBGene00000051	50.8944199229368	38.9999971448448
R01E6.5	WBGene00010969	2.62674332919172	0.183941861051714
R01E6.6	WBGene00010970	118.860833326114	60.0000004229134
R01E6.7	WBGene00010971	31.6352534986521	28.9999964546428
R01H10.1	WBGene00001002	403.898156396666	176.000003065631
R01H10.3	WBGene00000768	902.505323954558	376.00000579408
R01H10.4	WBGene00010972	164.287057718044	53.0000040169316
R01H10.5	WBGene00010973	12.2467764460543	4.00000148399771
R01H10.6	WBGene00010974	27.3626910333997	21.9999955803788
R01H10.7	WBGene00010975	473.585911657361	225.000001016321
R01H10.8	WBGene00000564	549.194400797489	374.999993512099
R01H2.1	WBGene00019809	NA	NA
R01H2.2	WBGene00019810	1.24851080478939	0.18394147773741
R01H2.3	WBGene00019811	28.5380962492251	3.00000493295061
R01H2.4	WBGene00019812	4.20653369633411	1.00000230524636
R01H2.5	WBGene00019813	220.678227756905	156.999994207564
R01H2.6	WBGene00006713	998.241434912246	428.00000364513
R01H2.7	WBGene00023414	66.4636152897202	25.0000015877614
R01H2.8	WBGene00045190	1.12405549202928	4.99997253460504
R02C2.1	WBGene00019814	0.263452250697576	0.999954532694875
R02C2.2	WBGene00019815	0.263450659168009	0.183938375067786
R02C2.3	WBGene00006419	0.263450659168009	0.183938375067786
R02C2.4	WBGene00019816	118.429737998149	92.9999946826706
R02C2.5	WBGene00006172	0.874194683442574	1.99998347588672
R02C2.6	WBGene00019817	0.36414391667388	0.183939862076651
R02C2.7	WBGene00019818	24.7515376854744	10.0000021788693
R02D1.1	WBGene00003715	46.4031854016715	22.0000004274766
R02D3.1	WBGene00019819	3345.31950672058	883.000036982481
R02D3.2	WBGene00019820	567.095489365872	243.000004471398
R02D3.3	WBGene00019821	277.848163863986	114.000001872754
R02D3.4	WBGene00019822	426.685730799306	185.00000471087
R02D3.5	WBGene00019823	646.285170241958	338.99999988474
R02D3.6	WBGene00001728	0.263450659168009	0.183938375067786
R02D3.7	WBGene00019824	154.440336919772	72.0000007660896
R02D3.8	WBGene00019825	93.3568260865154	24.0000027822038
R02D5.1	WBGene00010976	368.945346898048	480.999929681995
R02D5.10	WBGene00194788	0.263450659168009	0.183938375067786
R02D5.3	WBGene00010977	58.6850694900383	47.9999974283535
R02D5.4	WBGene00010978	0.784528758237014	0.183941053139998
R02D5.6	WBGene00010979	5.13571211305198	2.9999992961901
R02D5.7	WBGene00010980	8.27801900399155	1.0000035795765
R02D5.8	WBGene00050937	71.1431290089024	31.0000009230494
R02D5.9	WBGene00077577	NA	NA
R02E12.2	WBGene00019827	1257.75034530688	580.000004992706
R02E12.4	WBGene00019828	20.084731091767	8.00000121375803
R02E12.5	WBGene00019829	13.8740555890407	6.0000007685754
R02E12.6	WBGene00019830	533.769595479767	59.0000188191618
R02E12.8	WBGene00000049	6.82667387781714	7.9999956235172
R02E4.1	WBGene00019826	3.06204415136518	1.99999917162472
R02E4.2	WBGene00044021	43.4718400779257	23.9999997212646
R02E4.3	WBGene00044724	396.823615886767	180.000056566914
R02F11.1	WBGene00019839	1673.96613188043	1387.99955509565
R02F11.2	WBGene00019840	157.880703104371	106.999983622728
R02F11.3	WBGene00019841	264.231964276887	154.999998519601
R02F11.4	WBGene00019842	116.964929811528	46.0000013868318
R02F2.1	WBGene00019831	7912.07890670045	3809.00003501673
R02F2.2	WBGene00019832	183.660538418869	104.999997720391
R02F2.4	WBGene00019833	26.133364090505	2.00000567995333
R02F2.5	WBGene00019834	5.3854529429583	1.00000398736984
R02F2.6	WBGene00019835	0.263450659168009	0.183938375067786
R02F2.7	WBGene00019836	439.570900287083	161.000006298262
R02F2.8	WBGene00019837	175.14727844958	27.0000081543056
R02F2.9	WBGene00019838	355.291219587891	99.0000146334557
R03A10.1	WBGene00010981	22.7917893086796	13.9999992813372
R03A10.2	WBGene00010982	107.87756057758	25.0000067417902
R03A10.3	WBGene00010983	80.865283714853	36.0000011609967
R03A10.4	WBGene00010984	805.314050888354	319.000007799909
R03A10.5	WBGene00010985	59.1061675250624	47.9999897438098
R03A10.6	WBGene00010986	57.5711346460223	32.9999992108152
R03C1.1	WBGene00010987	166.327771915271	86.0000003438899
R03C1.3	WBGene00000584	132.641570614713	167.999954571867
R03D7.1	WBGene00010988	12473.8190570821	2439.00031107193
R03D7.2	WBGene00010989	63.6886986890189	8.00001040216749
R03D7.4	WBGene00010990	644.012960677454	325.000000496126
R03D7.5	WBGene00010991	2.63558449861449	1.00000121622819
R03D7.6	WBGene00001753	567.104589297986	490.999974583706
R03D7.7	WBGene00003783	21.9038963160617	1.00000658638699
R03D7.8	WBGene00010992	NA	NA
R03E1.1	WBGene00006369	1193.57393251877	654.999998055816
R03E1.2	WBGene00010993	4768.47069875622	1548.00002739125
R03E1.3	WBGene00010994	70.7942782833825	27.0000013805695
R03E1.4	WBGene00010995	0.424659423801196	0.183940568358943
R03E9.1	WBGene00003163	2929.51697167705	5281.99672417804
R03E9.2	WBGene00019843	146.656493896754	117.999981826015
R03E9.3	WBGene00019844	525.001534256807	354.999994973638
R03E9.4	WBGene00002149	54.2460336676326	39.9999975129333
R03G5.1	WBGene00001169	53747.8191924506	23732.0003387529
R03G5.2	WBGene00004758	676.400604500444	447.999988741462
R03G5.3	WBGene00019845	3.26267030088107	0.183941838687004
R03G5.5	WBGene00019846	47.0891293265985	8.00000396342027
R03G5.6	WBGene00019847	NA	NA
R03G5.7	WBGene00019848	143.824051188273	161.999958856386
R03G8.1	WBGene00010996	0.36414391667388	0.183939862076651
R03G8.3	WBGene00010998	56.5790802250994	67.9999875152251
R03G8.4	WBGene00010999	0.530270988902425	0.183941359654592
R03G8.5	WBGene00006078	NA	NA
R03G8.6	WBGene00011000	0.63675207392245	0.183940828202437
R03H10.1	WBGene00019854	34.9985433592558	33.9999895951689
R03H10.2	WBGene00019855	956.666105571703	683.999956575616
R03H10.4	WBGene00019856	0.364071472733454	0.183939858234206
R03H10.5	WBGene00019857	NA	NA
R03H10.6	WBGene00019858	13.5074249719629	2.00000372105717
R03H10.7	WBGene00019859	51.8992156583111	31.9999989608864
R03H4.1	WBGene00019849	6.29954675599999	3.00000039507632
R03H4.2	WBGene00005893	11.4432828756151	3.00000252029362
R03H4.3	WBGene00005894	0.362305519755568	0.183939838824661
R03H4.4	WBGene00019850	0.263450659168009	0.183938375067786
R03H4.5	WBGene00019851	0.263451882893357	0.999960117325099
R03H4.6	WBGene00044617	61.561350903959	73.9999631016396
R03H4.9	WBGene00005412	NA	NA
R04A9.1	WBGene00019861	5.56739583626627	1.00000299957663
R04A9.2	WBGene00019862	460.489109815525	384.999990685465
R04A9.3	WBGene00019863	123.027415744609	80.9999981232502
R04A9.4	WBGene00002060	866.221746149837	272.000022342862
R04A9.5	WBGene00019864	99.1322071464513	42.0000012131731
R04A9.6	WBGene00019865	21.5625452815489	14.9999986188397
R04A9.7	WBGene00044281	1.35356548233151	0.183941385520798
R04A9.9	WBGene00195183	6.17934169659442	0.183943015585784
R04B3.1	WBGene00019866	38.0771407805573	46.9999776243833
R04B3.2	WBGene00019867	78.3069605922356	23.0000027847906
R04B3.3	WBGene00019868	127.726294031684	296.999711503105
R04B5.1	WBGene00011001	NA	NA
R04B5.11	WBGene00011008	0.263451919468243	0.999959561979177
R04B5.3	WBGene00011002	8.12835908392003	11.9999922101106
R04B5.4	WBGene00003611	52.0488068717251	27.999999844892
R04B5.5	WBGene00011003	164.660802842071	31.000006346881
R04B5.6	WBGene00011004	10.3947307142336	27.999981579585
R04B5.7	WBGene00011005	0.19797927748586	1.99987056226777
R04B5.8	WBGene00005127	2.0085565263002	1.00000017464778
R04B5.9	WBGene00011006	172.175063055102	166.99998921219
R04D3.1	WBGene00011009	3.42145634540259	1.9999994759695
R04D3.10	WBGene00011013	1.02832504914722	2.99998077105657
R04D3.12	WBGene00005116	0.36414391667388	0.183939862076651
R04D3.2	WBGene00011010	2.21797266103786	1.99999488877156
R04D3.3	WBGene00011011	1.29118487413321	0.18394129670582
R04D3.4	WBGene00011012	0.627572755808803	0.999993557644925
R04D3.6	WBGene00005114	0.670545017428585	0.183941333266552
R04D3.7	WBGene00005120	0.364143945517165	0.183939862077015
R04D3.8	WBGene00005117	NA	NA
R04D3.9	WBGene00005121	0.361013821767243	0.99998195659602
R04E5.10	WBGene00002057	810.957989592124	404.000001498542
R04E5.2	WBGene00019869	109.873731498083	28.0000027741487
R04E5.7	WBGene00019870	24.438474493864	12.0000002400968
R04E5.8	WBGene00019871	907.152651550364	516.999997755044
R04E5.9	WBGene00019872	243.110500074918	138.999998970618
R04F11.1	WBGene00011014	15.6010202735539	1.00000516902139
R04F11.2	WBGene00011015	4343.22839674405	1207.00005357951
R04F11.3	WBGene00011016	365.946420571276	203.99999896607
R04F11.4	WBGene00006668	277.615182096228	213.99999277276
R04F11.5	WBGene00011017	115.840606177874	38.0000026648649
R05A10.1	WBGene00011018	33.5334925453561	94.9998759329149
R05A10.2	WBGene00011019	350.129566139916	229.999985542729
R05A10.3	WBGene00011020	228.756354616551	154.999990868444
R05A10.4	WBGene00011021	16.4415429558754	14.9999931717954
R05A10.5	WBGene00011022	6.61891300891797	7.99999161208733
R05A10.6	WBGene00011023	28.2044527972664	56.9999526753216
R05A10.7	WBGene00011024	0.852191049907729	0.183942986599109
R05A10.8	WBGene00011025	0.771758551422309	0.183942602038587
R05C11.1	WBGene00019873	50.877922825505	28.9999991429711
R05C11.2	WBGene00019874	0.527144505364402	1.99997793245558
R05C11.3	WBGene00019875	3819.26997490597	1676.00003644791
R05C11.4	WBGene00044467	147.49299667712	150.999990493414
R05D11.1	WBGene00000904	175.280719165805	73.0000010942343
R05D11.3	WBGene00004305	985.835519530905	385.000005546148
R05D11.4	WBGene00011032	328.016602546631	131.000003733946
R05D11.5	WBGene00011033	320.456757678641	153.000000821574
R05D11.6	WBGene00011034	196.559220997949	120.99999872711
R05D11.7	WBGene00011035	334.345293842492	151.000000916647
R05D11.8	WBGene00011036	384.105448020262	255.999995101912
R05D11.9	WBGene00011037	448.11502975508	210.000002046361
R05D3.1	WBGene00019876	232.641415119931	123.999999713541
R05D3.11	WBGene00019883	679.305562866119	353.999999987725
R05D3.12	WBGene00019884	21.7078397658151	21.9999905615588
R05D3.2	WBGene00019877	565.938684456508	228.000008239587
R05D3.3	WBGene00019878	32.8052907362667	8.0000046615483
R05D3.4	WBGene00007008	1138.34418369545	534.000007289065
R05D3.5	WBGene00019879	NA	NA
R05D3.6	WBGene00019880	NA	NA
R05D3.7	WBGene00006840	3133.12576253003	1302.0000105436
R05D3.8	WBGene00019881	154.204132918811	45.0000065376385
R05D3.9	WBGene00019882	938.098370975981	173.00006842735
R05D7.1	WBGene00011026	296.557238839084	134.000005534393
R05D7.2	WBGene00011027	1.36123500098537	0.183941417502273
R05D7.3	WBGene00011028	68.6669796126944	42.9999982109512
R05D7.4	WBGene00011029	351.269044718209	103.000003837561
R05D7.5	WBGene00011030	101.858961015288	44.0000008074825
R05D7.7	WBGene00077559	38.210423812483	13.0000023830872
R05D8.10	WBGene00000978	45.7940301648035	12.0000041577422
R05D8.11	WBGene00019887	1.37188162466297	0.183941440811103
R05D8.2	WBGene00005606	5.09420998660306	0.183942301644735
R05D8.3	WBGene00005279	0.911351346403895	2.99998288265934
R05D8.4	WBGene00005917	NA	NA
R05D8.5	WBGene00005919	0.263450659168009	0.183938375067786
R05D8.6	WBGene00005215	0.263450659168009	0.183938375067786
R05D8.7	WBGene00019885	12.3436999604862	3.00000286168813
R05D8.8	WBGene00000977	51.2304482681799	16.0000025980407
R05D8.9	WBGene00019886	1.56616331340031	9.99996825196689
R05F9.1	WBGene00019888	1598.23365034423	922.999995320972
R05F9.10	WBGene00019893	4564.30190766447	1861.0000285944
R05F9.11	WBGene00019894	44.20946721765	2.00000708358788
R05F9.12	WBGene00019895	2846.98809805046	1175.00002627526
R05F9.13	WBGene00003429	4.55018194039153	19.9999146832416
