wbid	N2	ty1916
F42A10.2	WBGene00003593	362.868521534775	891.190117751273
F42A10.3	WBGene00018340	61.0294554794318	89.6473159638889
F42A10.4	WBGene00001160	1606.20627070869	1838.07192530853
F42A10.5	WBGene00018341	2315.85222976041	1506.66534691129
F42A10.6	WBGene00018342	44.89408952639	36.8356449959247
F42A10.7	WBGene00018343	152.170322831839	57.3898259164069
F42A10.8	WBGene00003546	24.319917614247	44.5160669278084
F42A10.9	WBGene00023489	38.2928654778117	35.6552217365193
F42A6.1	WBGene00018323	1.38131523103527	1.32404113790737
F42A6.2	WBGene00018324	1.21043004563679	3.55403525647496
F42A6.4	WBGene00018326	1.23247808031115	3.15742303002343
F42A6.5	WBGene00018327	0.218954063475947	0.362170604169707
F42A6.6	WBGene00018328	78.3451959874599	105.947012888026
F42A6.7	WBGene00001999	23221.9348359576	21032.3868122459
F42A6.8	WBGene00018329	0.75746596155906	1.03924339035636
F42A6.9	WBGene00018330	2075.1947670259	3194.56709840074
F42A8.1	WBGene00009626	4.18913714264942	12.9661937729079
F42A8.2	WBGene00006433	2425.3427181954	2783.21179913519
F42A8.3	WBGene00009627	303.417882945795	343.291837826292
F42A9.1	WBGene00006483	2283.76794461651	2482.8663902378
F42A9.11	WBGene00195046	0.322994116667023	0.362171971775122
F42A9.12	WBGene00195047	0.274245438940931	1.31393887262748
F42A9.2	WBGene00003034	1201.40068516454	1574.66537984175
F42A9.3	WBGene00018332	0.218954063475947	0.362170604169707
F42A9.4	WBGene00018333	0.850948642139132	4.06904778528852
F42A9.5	WBGene00018334	12.4786801556699	27.0590036405904
F42A9.6	WBGene00018335	61.4774494713636	74.2838189873989
F42A9.7	WBGene00018336	NA	NA
F42A9.8	WBGene00018337	123.034048692996	126.761355593646
F42A9.9	WBGene00018338	5.77801465192839	8.83978205737983
F42C5.10	WBGene00018350	1549.34110363427	4459.07435425549
F42C5.2	WBGene00018344	2.75638243124953	12.4142051049955
F42C5.3	WBGene00018345	3.21323749024756	27.2038209045189
F42C5.4	WBGene00018346	14.0134837920626	81.2750147312708
F42C5.5	WBGene00018347	0.218954519905567	0.689503044852537
F42C5.6	WBGene00018348	4.08166518447331	12.0704934952694
F42C5.7	WBGene00001713	521.017174323762	2793.99084622724
F42C5.8	WBGene00004477	8146.6179638395	10889.5645895926
F42C5.9	WBGene00018349	1231.24998346702	2932.54373052667
F42D1.2	WBGene00009628	887.320072271792	721.791505935819
F42D1.3	WBGene00009629	12.7270893149524	27.5523042381022
F42D1.4	WBGene00044139	1.24245354632991	1.92771536866378
F42E11.1	WBGene00003998	631.614794826144	425.875570763259
F42E11.2	WBGene00009632	1880.22110926791	3507.94029586526
F42E11.3	WBGene00009633	4.6354644301318	5.16796619294268
F42E11.4	WBGene00006584	1693.2424063424	3448.13910633444
F42E8.1	WBGene00009630	0.446363758163129	0.969842800494322
F42F12.1	WBGene00009634	NA	NA
F42F12.10	WBGene00023493	NA	NA
F42F12.11	WBGene00044140	0.413159360395306	1.20948614849738
F42F12.14	WBGene00194795	0.342421110231985	9.04654797727055
F42F12.2	WBGene00006979	2.27193439510221	4.82222708942405
F42F12.3	WBGene00009635	154.372935438466	660.698144383847
F42F12.4	WBGene00009636	76.9029180561304	277.466501810618
F42F12.6	WBGene00009637	0.274920393142924	0.18594620334401
F42F12.7	WBGene00009638	0.567108836634481	0.67947014561517
F42F12.8	WBGene00009639	NA	NA
F42F12.9	WBGene00009640	0.434705192985379	0.362172183314707
F42G10.1	WBGene00009645	3.46541675601145	21.6595094227745
F42G10.2	WBGene00003368	228.911708368064	432.391818983255
F42G2.2	WBGene00018351	24.8959513486376	140.549144516663
F42G2.3	WBGene00018352	98.0031837233731	278.543698870873
F42G2.4	WBGene00018353	2.90652156678606	95.8282142057651
F42G2.5	WBGene00018354	0.714871221394084	8.27881001628977
F42G2.6	WBGene00018355	812.257072742293	1263.58949702694
F42G2.7	WBGene00044362	0.582891388180114	0.362172174516889
F42G2.8	WBGene00044672	8.61074325801302	19.7000181560096
F42G4.2	WBGene00009641	22.2264381833977	12.6035973696292
F42G4.3	WBGene00006999	2198.33778151277	3957.44318734957
F42G4.5	WBGene00009642	1.46873167746642	14.8349859807938
F42G4.6	WBGene00009643	0.481861806220367	0.185947216879742
F42G4.7	WBGene00009644	8.77591676590389	15.0378901589522
F42G8.10	WBGene00018361	981.731677847135	1144.24607490081
F42G8.11	WBGene00004979	250.75120501508	435.56084952726
F42G8.12	WBGene00002162	3643.40935709155	4162.76768610596
F42G8.3	WBGene00004056	180.615527180541	296.097509457498
F42G8.4	WBGene00004057	303.005367660936	961.213913136823
F42G8.5	WBGene00018356	144.935100124693	321.615259466867
F42G8.6	WBGene00018357	153.890943174118	160.610775984582
F42G8.7	WBGene00018358	156.344733276073	206.999185552
F42G8.8	WBGene00018359	5.81513245527665	5.7632065598024
F42G8.9	WBGene00018360	1.78647684813187	2.72485501026354
F42G9.1	WBGene00018362	4527.06360200044	3237.6405907646
F42G9.2	WBGene00000882	1309.90878065024	2011.36498087116
F42G9.4	WBGene00018363	7.44304186498843	9.634429236719
F42G9.5	WBGene00000117	237.88906207872	377.166914223069
F42G9.6	WBGene00018364	946.928234110881	1105.91124009638
F42G9.7	WBGene00004922	109.014000019074	216.972600120639
F42G9.8	WBGene00018365	6.17190815801344	9.87009299814502
F42G9.9	WBGene00004212	443.108257453486	1082.05628156993
F42H10.2	WBGene00018366	155.232884728797	185.818333909469
F42H10.3	WBGene00018367	680.85237550069	1061.17281564037
F42H10.5	WBGene00018369	296.304132045515	597.047811119304
F42H10.6	WBGene00018370	150.579181854178	220.645266097387
F42H10.7	WBGene00018371	804.311067837859	1052.68122776028
F42H11.1	WBGene00009646	1.37289497837954	1.62672400533263
F42H11.2	WBGene00002276	1782.90734742822	1539.2673489949
F43A11.1	WBGene00005979	NA	NA
F43A11.3	WBGene00005980	NA	NA
F43A11.4	WBGene00005971	0.218954063475947	0.362170604169707
F43A11.6	WBGene00005973	0.218954626580614	0.801472376663067
F43B10.1	WBGene00018373	16.0674137474764	32.3997986815642
F43B10.2	WBGene00018374	739.778139604372	1813.77170230391
F43C1.1	WBGene00009647	128.811298451893	236.838465550878
F43C1.2	WBGene00003401	1335.21485444877	1467.73158460059
F43C1.3	WBGene00009648	76.104676307438	94.5099518292947
F43C1.4	WBGene00003619	438.546313188849	619.54749313942
F43C1.5	WBGene00009649	6.27761716989615	11.9546645629384
F43C1.6	WBGene00023422	101.174107754853	129.991444231412
F43C1.7	WBGene00023423	0.339332876069813	28.4580137412754
F43C11.1	WBGene00018378	0.218954560520443	0.730160100750892
F43C11.10	WBGene00018387	25.946471847721	29.3959215495467
F43C11.11	WBGene00018388	0.501977495275326	1.98666105229234
F43C11.12	WBGene00018389	0.218954445306637	0.620632625487521
F43C11.2	WBGene00018379	0.274340605189504	1.015406059643
F43C11.3	WBGene00018380	0.722227496513698	3.43600121642274
F43C11.4	WBGene00018381	1.48040864157572	0.689601642124778
F43C11.5	WBGene00018382	0.274920393142924	0.18594620334401
F43C11.6	WBGene00018383	19.3835063128573	25.2417195342789
F43C11.7	WBGene00018384	0.84662217075397	15.6547809737749
F43C11.8	WBGene00018385	2.59820278980706	9.86161708294317
F43C11.9	WBGene00018386	653.058768952026	1001.45134487511
F43C9.1	WBGene00018375	3.27349176900796	6.04765668106253
F43C9.2	WBGene00018376	66.766061694538	187.030114352457
F43C9.3	WBGene00018377	14.8631930530814	22.323094999963
F43C9.4	WBGene00003245	377.525918763377	749.912755703222
F43D2.1	WBGene00009650	488.456930431648	490.781453835586
F43D2.3	WBGene00009652	0.274725511592211	1.1264459834277
F43D2.4	WBGene00001986	132.563517077897	250.692587909737
F43D2.6	WBGene00044191	5.9853411514894	43.7636171404201
F43D9.1	WBGene00009653	4356.53313353144	8707.416239929
F43D9.2	WBGene00004283	503.871966519968	649.4049665383
F43D9.3	WBGene00009654	866.267004880878	840.450311042538
F43D9.4	WBGene00004798	18825.6999848832	15679.6628485277
F43D9.5	WBGene00006395	74.7977409520728	92.1847681893169
F43D9.6	WBGene00185048	104.471501464588	115.221302759872
F43E12.1	WBGene00044577	NA	NA
F43E2.1	WBGene00018390	108.984200654819	178.191288787102
F43E2.11	WBGene00018397	0.798112393783713	0.362172520320301
F43E2.2	WBGene00018391	1858.89863267876	1467.00075012716
F43E2.3	WBGene00018392	408.829850197862	840.184084002771
F43E2.4	WBGene00001812	248.376581666087	706.230517274412
F43E2.5	WBGene00018393	352.262609321281	324.878658344737
F43E2.6	WBGene00018394	1.8090141943901	4.22617182862383
F43E2.7	WBGene00018395	3470.66079451456	3660.78300951306
F43E2.8	WBGene00002008	4281.63320687508	9320.95151338159
F43E2.9	WBGene00018396	36.4796293715693	88.8416390902774
F43G6.1	WBGene00001016	911.127292655602	901.669518041185
F43G6.10	WBGene00009662	392.776483188875	274.36871735465
F43G6.11	WBGene00009663	16.6416530119414	55.951525145532
F43G6.4	WBGene00009657	424.617827599383	940.354606129467
F43G6.5	WBGene00009658	615.573822602836	393.963830777253
F43G6.6	WBGene00005013	0.842843121005921	2.63198293034504
F43G6.7	WBGene00009659	788.924554409551	412.028789904137
F43G6.8	WBGene00009660	218.146165226218	512.730800766174
F43G6.9	WBGene00009661	9287.96792073692	6988.84948844588
F43G9.1	WBGene00009664	2415.49644702622	2782.36893538701
F43G9.10	WBGene00009671	2088.50974026181	2044.34173672583
F43G9.11	WBGene00000468	83.4784388977687	179.450867399467
F43G9.12	WBGene00009672	664.656651030347	922.122268222973
F43G9.13	WBGene00009673	267.824879152909	212.812915863827
F43G9.2	WBGene00009665	420.034520928662	388.985111190517
F43G9.3	WBGene00009666	114.051026214848	138.662688288031
F43G9.4	WBGene00009667	252.715543167769	205.325257255955
F43G9.5	WBGene00009668	990.939316972816	823.070028977403
F43G9.6	WBGene00001414	21.4689972792324	83.9380649952445
F43G9.8	WBGene00009670	0.882336894427195	3.8216460893398
F43G9.9	WBGene00000777	411.682277329977	498.136295204204
F43H9.1	WBGene00001152	120.465495445785	171.562020977513
F43H9.2	WBGene00018398	212.482133324818	543.370880629758
F43H9.3	WBGene00018399	114.625412859956	136.207167706942
F43H9.4	WBGene00018400	48.8477119998395	22.396324530523
F44A2.1	WBGene00006499	1833.40236888336	1450.32760501079
F44A2.2	WBGene00018402	17.7132356327389	38.3925552845741
F44A2.3	WBGene00018403	4.28889783549266	36.4134154269366
F44A2.4	WBGene00018404	0.274699044521569	1.72081498946784
F44A2.5	WBGene00018405	441.269698151781	993.171334565182
F44A2.7	WBGene00018406	12.7606245309132	10.7075050077912
F44A6.1	WBGene00009674	982.841627077844	1695.24622749153
F44A6.2	WBGene00004786	4223.32079532415	4334.45686053342
F44A6.3	WBGene00009675	16.5227396779116	12.941024983982
F44A6.4	WBGene00009676	51.0517085041806	86.6254463887145
F44A6.5	WBGene00009677	125.947590759418	76.1395531681131
F44B9.1	WBGene00001059	90.6074715826544	121.744568283693
F44B9.10	WBGene00018411	1.16334210236219	2.30562285246511
F44B9.2	WBGene00018407	275.320863261711	501.637830157011
F44B9.3	WBGene00000508	1382.27587504544	1801.37651380555
F44B9.4	WBGene00000507	420.990281212323	524.499822786462
F44B9.5	WBGene00018408	219.633093317999	318.976540126368
F44B9.6	WBGene00003021	2800.43147139872	4014.81263568836
F44B9.7	WBGene00004125	1422.40451355165	1149.53590008958
F44B9.8	WBGene00018409	901.581267669849	791.849411729741
F44B9.9	WBGene00018410	3.47322903151825	8.04727652318939
F44C4.2	WBGene00018412	4.87595246181439	14.8238721101742
F44C4.3	WBGene00000784	99.2677899648109	273.081048667348
F44C4.4	WBGene00002148	1738.67539146948	1693.62319713487
F44C4.5	WBGene00004092	252.154135406998	422.97140674344
F44C8.1	WBGene00018413	7.33474207952423	25.4014266761148
F44C8.10	WBGene00003716	55.5827297328801	86.588048522524
F44C8.11	WBGene00003686	35.3714743950484	52.8900420420348
F44C8.2	WBGene00003724	57.6418574000566	109.389519000119
F44C8.3	WBGene00003617	42.4568977686967	80.661605365775
F44C8.4	WBGene00003693	49.3947416542947	91.4131845589279
F44C8.5	WBGene00003718	42.7145683479343	55.1520822526659
F44C8.6	WBGene00003646	111.956140845798	214.759031521664
F44C8.7	WBGene00018414	14.4299783028003	19.3254289566166
F44C8.8	WBGene00003723	54.1056254480121	126.516770359315
F44C8.9	WBGene00018415	16.1029351108797	48.5398559985213
F44D12.1	WBGene00009678	496.314787507867	935.125265359977
F44D12.10	WBGene00009687	0.218954063475947	0.362170604169707
F44D12.16	WBGene00194914	0.274920393142924	0.18594620334401
F44D12.2	WBGene00009679	97.0645874755147	173.080666120558
F44D12.3	WBGene00009680	NA	NA
F44D12.4	WBGene00009681	6.76691485751235	11.2918709684126
F44D12.5	WBGene00009682	0.274920393142924	0.18594620334401
F44D12.6	WBGene00009683	3.0767885515088	7.78497126134864
F44D12.7	WBGene00009684	NA	NA
F44D12.8	WBGene00009685	2.07872988273807	3.31233007339093
F44D12.9	WBGene00009686	10.8969162378542	18.0704328740016
F44E2.10	WBGene00018423	241.024323433728	174.925360608967
F44E2.2	WBGene00018416	2209.94860829005	1356.63934581089
F44E2.3	WBGene00018417	738.1490198163	828.994351580144
F44E2.4	WBGene00018418	2073.30944765112	4267.25712525594
F44E2.6	WBGene00018419	315.681190714592	379.894300165101
F44E2.7	WBGene00018420	1251.65826986604	1174.01771063321
F44E2.8	WBGene00018421	724.766643272812	782.201235362374
F44E2.9	WBGene00018422	95.3486526870264	125.558179329594
F44E5.1	WBGene00009688	2044.98753049517	2464.51477784056
F44E5.2	WBGene00009689	76.2937225912068	79.0381418780633
F44E5.3	WBGene00009690	26.94738119186	45.1989380196501
F44E5.4	WBGene00009691	179.176456584012	4865.12819668185
F44E5.5	WBGene00009692	408.587059189238	6679.24519037801
F44E7.12	WBGene00195249	0.423839691349436	0.677065615091177
F44E7.2	WBGene00018424	548.060288380843	731.083495638511
F44E7.3	WBGene00018425	0.554546309324624	0.362171986458115
F44E7.4	WBGene00018426	1821.59681450637	1859.32016301122
F44E7.5	WBGene00018427	454.133446106221	522.626239706148
F44E7.6	WBGene00018428	0.860326247502769	1.46889721517482
F44E7.7	WBGene00018429	7.00801936400374	16.1393029538811
F44E7.8	WBGene00018430	6.33194190007172	13.8696096009931
F44E7.9	WBGene00018431	383.014724838456	496.728455117217
F44F1.3	WBGene00009695	0.691090773011707	5.93407455531905
F44F1.4	WBGene00009696	556.448571703034	473.024763912266
F44F1.6	WBGene00009698	562.375698598529	684.426980070405
F44F1.7	WBGene00006902	5902.34757810879	3252.79344718711
F44F4.1	WBGene00009700	59.6093390059138	92.2316295718389
F44F4.10	WBGene00009705	2.11570603653124	5.91175989018709
F44F4.11	WBGene00006530	82.1906650122782	360.858026753369
F44F4.13	WBGene00005037	2.33721164817706	5.45896624053899
F44F4.15	WBGene00194850	0.274922038978972	0.989522388278042
F44F4.2	WBGene00009701	497.690183167787	420.733445293756
F44F4.3	WBGene00009702	0.933443371300108	30.1322138404559
F44F4.4	WBGene00004222	14.7625914472566	323.058908938398
F44F4.5	WBGene00005036	4.4814565866816	16.814480701653
F44F4.6	WBGene00001626	4.9240946997459	5.72410127456983
F44F4.7	WBGene00005038	0.65056798726055	1.30033463115121
F44F4.9	WBGene00009704	0.346606467354488	0.63755003595936
F44G3.1	WBGene00006158	0.218954519905567	0.689503044852537
F44G3.10	WBGene00009710	6.03549182705377	32.2687416210874
F44G3.11	WBGene00006092	0.274921049459285	0.362171404887677
F44G3.12	WBGene00044659	0.218953811745935	3.01895819107224
F44G3.14	WBGene00044661	22.46772999695	16.2850362879048
F44G3.2	WBGene00009706	5.67579630728096	23.9870664452578
F44G3.5	WBGene00009707	0.218954626580614	0.801472376663067
F44G3.6	WBGene00004809	183.718111531381	657.52675608874
F44G3.7	WBGene00009708	4.46954261371415	1.86156380633845
F44G3.8	WBGene00009709	0.342521996178302	20.7621160029085
F44G3.9	WBGene00003701	7.46793746078912	7.51096108584941
F44G4.1	WBGene00009711	976.119360033523	1099.20078008949
F44G4.2	WBGene00009712	1510.75382428543	1651.8082751844
F44G4.3	WBGene00009713	15.3049326979645	36.5573293226354
F44G4.4	WBGene00006514	1843.07937334061	1696.5757441955
F44G4.5	WBGene00009714	0.349849901248898	0.681035282315278
F44G4.6	WBGene00009715	3.72181601191372	15.2806657594023
F44G4.7	WBGene00009716	12.7974532879447	30.7316992830329
F44G4.8	WBGene00009717	1442.10849001114	3029.05220873125
F45B8.1	WBGene00004354	253.657211057604	231.788843658649
F45B8.2	WBGene00004353	36.9116170452867	95.6943490694267
F45B8.3	WBGene00009720	54.6124446576341	55.8922387036028
F45B8.4	WBGene00003909	66.0801551606347	108.218744889106
F45C12.1	WBGene00018432	1.33700502766489	1.33925479800363
F45C12.10	WBGene00018441	20.0423513999154	13.9510207690908
F45C12.11	WBGene00018442	114.881176495215	88.5761988829785
F45C12.12	WBGene00018443	25.6140005999658	31.2513699583929
F45C12.13	WBGene00018444	205.14253279276	175.431424304104
F45C12.14	WBGene00018445	80.4323128109734	93.4664348730583
F45C12.15	WBGene00018446	927.595839369278	640.983334195948
F45C12.16	WBGene00018447	0.721991667619522	4.32742534230596
F45C12.2	WBGene00018433	2.70331935183176	3.68947577942055
F45C12.3	WBGene00018434	0.620605569805716	2.62173794018724
F45C12.4	WBGene00018435	14.7994774715346	30.5631925226703
F45C12.5	WBGene00018436	579.362965268196	422.500243738479
F45C12.6	WBGene00018437	718.905710487137	554.198103226889
F45C12.7	WBGene00018438	1332.71376176559	1127.2184593455
F45C12.8	WBGene00018439	5.10752129223881	6.6942920562257
F45C12.9	WBGene00018440	0.628653050726506	1.65229867397511
F45D11.1	WBGene00018448	4.53806358553552	3.57124466701144
F45D11.10	WBGene00018456	314.873288863399	393.43036542985
F45D11.12	WBGene00018457	1.04000572670756	2.2388612263721
F45D11.13	WBGene00018458	146.944704398535	111.855881426399
F45D11.14	WBGene00018459	NA	NA
F45D11.15	WBGene00018460	NA	NA
F45D11.16	WBGene00018461	NA	NA
F45D11.5	WBGene00018452	141.384277816054	161.797794446303
F45D11.8	WBGene00018454	NA	NA
F45D11.9	WBGene00018455	24.3674122730696	27.0424047912115
F45D3.1	WBGene00009721	73.2551917465132	48.1087172625745
F45D3.2	WBGene00009722	112.99980203015	327.58562444236
F45D3.3	WBGene00009723	86.5755255928051	105.301018084372
F45D3.4	WBGene00009724	79.9817386225052	99.6361066647272
F45D3.5	WBGene00004759	2233.69019362945	2189.15737009779
F45E1.1	WBGene00018462	111.154536383556	205.349250168571
F45E1.2	WBGene00018463	0.354643946290242	1.19700712783739
F45E1.4	WBGene00018465	154.925201024462	283.89961252172
F45E1.5	WBGene00018466	9.15637066519776	27.0761369231201
F45E1.6	WBGene00001945	1673.89571185506	4508.20449272091
F45E1.7	WBGene00018467	649.026804539865	1222.4136695478
F45E10.1	WBGene00006788	2510.26170080337	4839.17359127331
F45E10.2	WBGene00009729	118.350970094738	393.882648488436
F45E12.1	WBGene00018474	1222.38754314538	1108.21747134688
F45E12.2	WBGene00000271	1303.81350123836	1222.37124211668
F45E12.3	WBGene00000839	820.74083138539	1017.09552924959
F45E12.5	WBGene00018475	404.108094724028	725.658258289034
F45E12.6	WBGene00018476	4.77056052843424	11.3684050960492
F45E4.1	WBGene00000190	0.329655725829317	11.6033149553281
F45E4.10	WBGene00001584	1323.8217232409	1147.03556293668
F45E4.11	WBGene00018473	50.8907161877797	108.821513114319
F45E4.2	WBGene00004046	2101.84197800215	4554.08028038398
F45E4.3	WBGene00018468	755.448721495825	1978.1053176485
F45E4.4	WBGene00007061	419.772891070151	1251.03075806423
F45E4.5	WBGene00018470	29.0164410621665	152.948578218496
F45E4.6	WBGene00018471	8.88929337715564	21.944838810522
F45E4.7	WBGene00018472	143.843828531501	286.942481482193
F45E4.8	WBGene00003758	9.19656874633495	38.3474910318377
F45E4.9	WBGene00001975	675.627598764306	634.316492435229
F45E6.1	WBGene00009725	0.817024986293603	9.20835504939667
F45E6.2	WBGene00000222	946.475067281949	3264.7973452107
F45E6.3	WBGene00009726	310.876075010492	1444.77341779286
F45E6.4	WBGene00009727	7.44168738836502	18.5049129881669
F45E6.6	WBGene00009728	51.0234921924751	109.536629815194
F45F2.1	WBGene00018477	0.541255490964171	7.47723479611528
F45F2.10	WBGene00018482	1668.82802070665	1316.32696061118
F45F2.11	WBGene00018483	1781.60231381039	1032.77757495223
F45F2.12	WBGene00001882	21.2135966940691	13.083274351903
F45F2.13	WBGene00001880	56.6122167801082	47.3214525619221
F45F2.2	WBGene00001913	0.218955137443191	1.6476236973592
F45F2.3	WBGene00001879	30.1656386184375	32.4250270336944
F45F2.4	WBGene00001881	24.4628975456071	26.0173598988946
F45F2.6	WBGene00018479	2.16729759228881	6.1282901022652
F45F2.7	WBGene00018480	1.99448302589602	13.4918044183023
F45F2.9	WBGene00018481	87.1962303623742	151.587682260358
F45G2.1	WBGene00003520	32.9506716856744	56.4382021069951
F45G2.10	WBGene00009736	214.280982759958	224.735043991365
F45G2.2	WBGene00009730	486.49879196263	955.639568030416
F45G2.3	WBGene00009731	511.670998318365	340.425142387302
F45G2.4	WBGene00009732	1185.26013046407	1859.15559263184
F45G2.5	WBGene00000255	4.05338946766423	5.22037276791469
F45G2.6	WBGene00006612	1.29653176467278	3.81713538580674
F45G2.7	WBGene00009733	112.488192223647	110.386149564635
F45G2.8	WBGene00009734	113.15241792104	137.544521328628
F45G2.9	WBGene00009735	41.5284378170217	55.7740282786492
F45H10.1	WBGene00000113	460.31497526786	545.937110274426
F45H10.2	WBGene00009739	1573.71582173328	1475.94301580804
F45H10.3	WBGene00009740	2252.77790796808	2701.52202834976
F45H10.4	WBGene00009741	93.0112864920157	166.879471734734
F45H10.5	WBGene00009742	22.836744374092	39.4543442230923
F45H11.1	WBGene00009743	429.840944098972	555.756040238282
F45H11.2	WBGene00003587	2415.42762605986	1982.50692965106
F45H11.3	WBGene00009744	652.375085971335	761.36186963845
F45H11.4	WBGene00003233	59.0050260255541	184.531161383573
F45H11.5	WBGene00009745	114.490383934371	117.812270290172
F45H11.6	WBGene00077521	1.24283376166716	2.47555358792
F45H7.2	WBGene00001559	771.359553466351	1386.69421637594
F45H7.4	WBGene00004183	196.065309693461	432.54535491945
F45H7.6	WBGene00009738	28.9408417198201	96.077319256565
F46A8.10	WBGene00009753	0.448102902462685	0.664166257905512
F46A8.3	WBGene00009746	0.835919228919249	1.3776180810327
F46A8.4	WBGene00009747	0.218954063475947	0.362170604169707
F46A8.5	WBGene00009748	0.218954063475947	0.362170604169707
F46A8.6	WBGene00009749	0.350357612457359	0.185946641271801
F46A8.7	WBGene00009750	0.218954560520443	0.730160100750892
F46A8.8	WBGene00009751	0.218954950881198	1.26638202993261
F46A9.1	WBGene00009754	5.11149118716671	44.1905337300103
F46A9.2	WBGene00009755	0.695014338253621	0.982569648785174
F46A9.3	WBGene00006681	30.0792941268572	56.1637889357709
F46A9.4	WBGene00004808	2230.4272534678	1409.04132279949
F46A9.5	WBGene00004807	6056.63765628494	8723.62449669235
F46A9.6	WBGene00003172	3575.18288878868	5069.87350833202
F46B3.1	WBGene00009756	1.13506545391253	0.362172758331851
F46B3.11	WBGene00009763	0.274921831469179	0.80147244551456
F46B3.14	WBGene00009765	NA	NA
F46B3.15	WBGene00009766	0.218954626580614	0.801472376663067
F46B3.16	WBGene00009767	NA	NA
F46B3.17	WBGene00000736	1.51433672389414	3.20908282625186
F46B3.18	WBGene00050892	0.48378222443011	0.362172569298779
F46B3.2	WBGene00009757	3.13922283646286	3.42280290741797
F46B3.23	WBGene00195243	0.350260883325507	1.07135430649405
F46B3.3	WBGene00009758	1.23435818341002	1.3439701062303
F46B3.4	WBGene00009759	0.59069380674078	1.38315012339495
F46B3.5	WBGene00001691	107.97042941359	227.010088387952
F46B3.7	WBGene00009760	11.6398561150159	8.14415873477021
F46B3.8	WBGene00009761	NA	NA
F46B3.9	WBGene00009762	NA	NA
F46B6.10	WBGene00009775	NA	NA
F46B6.11	WBGene00005702	0.969208092959842	1.31460647446652
F46B6.12	WBGene00009776	209.023368712968	293.999528542006
F46B6.13	WBGene00044192	NA	NA
F46B6.2	WBGene00009768	4.40107196220179	7.20551999270818
F46B6.3	WBGene00004882	699.253835647875	528.665516976558
F46B6.4	WBGene00009769	191.236611827313	208.650407755148
F46B6.5	WBGene00009770	2373.97365914167	1825.11616443446
F46B6.6	WBGene00009771	324.357164460383	402.2980385311
F46B6.7	WBGene00009772	6532.30870993459	10440.1180864096
F46B6.8	WBGene00009773	49.1683874765535	99.4100011552061
F46B6.9	WBGene00009774	13.4770615501909	32.3051682394627
F46C3.1	WBGene00003970	1088.90883744087	1368.84029251012
F46C3.2	WBGene00009777	0.722160032673898	2.24187710455095
F46C3.3	WBGene00002037	2792.67857472387	5843.17262045362
F46C3.6	WBGene00045253	16.79912862502	35.9255550687864
F46C3.7	WBGene00164974	9.09513333580805	11.0778804520332
F46C5.1	WBGene00009778	2.92117031906639	4.65848690754805
F46C5.10	WBGene00009785	8.16763408847673	15.6690734979761
F46C5.2	WBGene00009779	38.1504585426692	79.7547962589645
F46C5.3	WBGene00003544	3.57639063242497	5.51160033176385
F46C5.4	WBGene00009780	9.98095792463034	33.264375262219
F46C5.6	WBGene00009781	296.7766357225	542.633186703373
F46C5.7	WBGene00009782	1.14827877676651	4.09900847043004
F46C5.8	WBGene00009783	914.057557741339	1392.07041307112
F46C5.9	WBGene00009784	831.580995891945	880.620658063676
F46C8.1	WBGene00018484	5.36522219623209	5.78061742181185
F46C8.2	WBGene00000747	72.8488579675389	102.987767226711
F46C8.3	WBGene00018485	393.074322237418	742.805956964466
F46C8.5	WBGene00000438	64.384527976795	139.811721822373
F46C8.6	WBGene00001069	1810.73231212815	4158.72964318934
F46C8.7	WBGene00018486	10.9677249810024	27.8149258774339
F46C8.8	WBGene00018487	464.07160951894	775.62542766809
F46E10.1	WBGene00018488	343.09038718626	566.16459662145
F46E10.10	WBGene00018491	3800.12473776581	6214.7872498474
F46E10.11	WBGene00018492	3.64197866737163	53.1952658673491
F46E10.2	WBGene00018489	2206.50746524646	3217.0492158177
F46E10.3	WBGene00018490	0.892767540829692	0.36217190932183
F46E10.8	WBGene00006721	130.35719649769	215.601501369013
F46E10.9	WBGene00001073	4525.9122604084	6397.14516494885
F46F11.1	WBGene00018508	817.385133249088	1530.54022505745
F46F11.10	WBGene00018513	67.9366309339728	97.1109765208302
F46F11.11	WBGene00044422	0.927236554167886	3.53667807441617
F46F11.2	WBGene00000473	2174.72526846396	1716.72650321611
F46F11.3	WBGene00006456	6.47888758262169	18.0751760539449
F46F11.4	WBGene00006726	285.264696629298	355.308127140585
F46F11.5	WBGene00006919	3363.8619563033	3865.53240065276
F46F11.6	WBGene00018509	669.080490365606	790.402220422556
F46F11.7	WBGene00018510	108.693172538549	207.706423131882
F46F11.8	WBGene00018511	497.771458294312	471.664174355567
F46F11.9	WBGene00018512	652.133106353315	811.543844410339
F46F2.2	WBGene00002203	2303.06224207347	2925.53741928654
F46F2.3	WBGene00009787	17.423004806753	72.502519987142
F46F2.4	WBGene00009788	16.0765735528197	8.32439227124456
F46F2.5	WBGene00009789	19.8135206834316	78.8992770926669
F46F3.1	WBGene00000449	1000.94536377485	1563.89276808784
F46F3.2	WBGene00009790	35.2482358157853	80.0128117027637
F46F3.3	WBGene00009791	86.8154059401494	213.241718119398
F46F3.4	WBGene00000146	3846.69682721473	4775.28401658318
F46F5.1	WBGene00018493	0.335607720411193	0.185946563589246
F46F5.10	WBGene00018501	NA	NA
F46F5.11	WBGene00018502	0.391746493369703	0.990997275771049
F46F5.12	WBGene00018503	0.274920393142924	0.18594620334401
F46F5.13	WBGene00018504	0.274920393142924	0.18594620334401
