wbid	bc4289	N2	bc4289vsN2.log2.deseq	bc4289vsN2.log2	bc4289vsN2.log2.pval
F54D10.3	WBGene00018804	130.999535380056	99.6779474428839	0.479787084578666	0.394215428956515	0.999280089884522
F54D10.4	WBGene00018805	3.99999761783176	2.68183460596877	0.297223638857255	0.576778874677809	0.999280089884522
F54D10.5	WBGene00018806	672.997264037473	402.72802405203	0.133207740241274	0.740794773293923	0.999280089884522
F54D10.7	WBGene00018808	147.999087780719	122.420519879545	0.600259629886539	0.273742883648661	0.999280089884522
F54D10.8	WBGene00018809	4.00003527990364	21.0354526720465	1.60009085561037	-2.39473823489878	0.999280089884522
F54D10.9	WBGene00018810	2.99999972865553	2.31134561102806	0.497773142631105	0.376229370904126	0.999280089884522
F54D11.1	WBGene00018811	2872.9954335652	1159.63996659624	-0.43487622490772	1.30887873844292	0.999280089884522
F54D11.2	WBGene00018812	6140.9919856248	3257.17835509309	-0.0408464864054652	0.914848999940642	0.999280089884522
F54D11.3	WBGene00018813	9.99998469586584	2.91629019288155	-0.903789087579138	1.77779160111424	0.999280089884522
F54D11.4	WBGene00018814	1214.9979594926	566.629744795676	-0.226473135397781	1.10047564893298	0.999280089884522
F54D12.1	WBGene00018815	0.183956565107552	0.352355945470304	1.81167090644972	-0.937668392914524	0.999280089884522
F54D12.10	WBGene00044424	2.99999070898877	1.4991674817499	-0.126793954011515	1.00079646754678	0.999280089884522
F54D12.11	WBGene00044425	1.00000598999697	0.405585456683051	-0.427928301363443	1.30193081489872	0.999280089884522
F54D12.2	WBGene00018816	1.0000044138434	0.675283370571294	0.307561081186662	0.566441432347964	0.999280089884522
F54D12.3	WBGene00000008	0.183949337838867	0.418171276104816	2.05878799808226	-1.18478548454709	0.999280089884522
F54D12.4	WBGene00018817	175.999882378087	123.102794190101	0.358291557354952	0.51571095618025	0.999280089884522
F54D12.5	WBGene00018818	726.999507732458	523.931986854181	0.401427669719357	0.472574843815837	0.999280089884522
F54D12.6	WBGene00018819	18.9999527595029	7.29143711644522	-0.507718220206971	1.38172073374216	0.999280089884522
F54D12.7	WBGene00018820	NA	NA	NA	NA	NA
F54D12.8	WBGene00018821	2.00000178037416	1.45221307110284	0.412254372732428	0.461748140802401	0.999280089884522
F54D12.9	WBGene00018822	7.99995117815857	5.13439541345823	0.234205723917909	0.639796789617281	0.999280089884522
F54D5.1	WBGene00003960	178.999934524592	115.316132197499	0.239637807282492	0.63436470625273	0.999280089884522
F54D5.11	WBGene00010054	1240.99900265958	736.246519971143	0.120761372362613	0.753241141172575	0.999280089884522
F54D5.12	WBGene00010055	1229.99881776641	820.447389082769	0.28982831411582	0.584174199419384	0.999280089884522
F54D5.14	WBGene00010056	3097.99492378492	1765.73024200353	0.0629326865952376	0.811069826939969	0.999280089884522
F54D5.15	WBGene00010057	216.997279513363	255.06585013991	1.10719531232347	-0.233192798788276	0.999280089884522
F54D5.17	WBGene00195146	11.9999832666069	4.60651997252194	-0.507280707267437	1.38128322080266	0.999280089884522
F54D5.2	WBGene00010048	188.999827246737	83.7269512877399	-0.300618403250933	1.17462091678611	0.999280089884522
F54D5.3	WBGene00010049	87.9991798840998	306.407117480665	2.67389033970859	-1.7998878261734	0.999280089884522
F54D5.4	WBGene00010050	32.9998171426046	64.3507206085884	1.83750078729381	-0.963498273758623	0.999280089884522
F54D5.5	WBGene00010051	8043.98642612236	3867.66399344012	-0.182445668710314	1.05644818224551	0.999280089884522
F54D5.7	WBGene00010052	777.997739291381	390.738653224583	-0.119559470509086	0.993561984044269	0.999280089884522
F54D5.8	WBGene00001031	3688.97312718467	3002.15501432319	0.576781705470814	0.297220808064378	0.999280089884522
F54D5.9	WBGene00010053	573.998384038884	319.061517637301	0.0267904522708593	0.84721206126433	0.999280089884522
F54D7.2	WBGene00018797	1632.99687479257	1246.17193447813	0.483983614530478	0.390018899004716	0.999280089884522
F54D7.3	WBGene00018798	3.0000061233619	11.3649461442485	2.7955560105763	-1.92155349704109	0.999280089884522
F54D7.4	WBGene00006984	41.9996499790609	47.9313664396464	1.06459527813396	-0.19059276459877	0.999280089884522
F54D8.1	WBGene00001076	33102.9365385827	22141.685220543	0.293808341265378	0.580194172269832	0.999280089884522
F54D8.2	WBGene00006519	3389.99591329631	2014.60571622912	0.123216492116227	0.750786021418961	0.999280089884522
F54D8.3	WBGene00000107	968.998667628823	798.563458505974	0.594914888743254	0.279087624791942	0.999280089884522
F54D8.4	WBGene00000279	56.9999004191923	52.2635010844952	0.74884688742034	0.125155626114858	0.999280089884522
F54D8.6	WBGene00018802	2342.99960073518	1463.62200617997	0.195188817667093	0.678813695868095	0.999280089884522
F54E12.1	WBGene00001929	0.183956532858701	0.349891332997326	1.8015445304672	-0.927542016932005	0.999280089884522
F54E12.2	WBGene00010061	767.999173986363	419.809430746482	0.00263233046593429	0.871370183069262	0.999280089884522
F54E12.3	WBGene00001930	NA	NA	NA	NA	NA
F54E12.4	WBGene00001932	NA	NA	NA	NA	NA
F54E12.5	WBGene00001931	0.183955420361598	0.274644395875014	1.4522111806181	-0.578208667082908	0.999280089884522
F54E2.1	WBGene00018823	27.9999598424425	36.6016190898117	1.26048522369111	-0.3864827101559	0.999280089884522
F54E2.2	WBGene00018824	314.988248514334	141.114657519243	-0.284427644617696	1.15843015815289	0.999280089884522
F54E2.3	WBGene00004130	4258.91522275233	4470.34702233745	0.943903330123053	-0.0699008165878729	0.999280089884522
F54E2.4	WBGene00043357	177.996660489877	190.185659670593	0.969560808006537	-0.0955582944713503	0.999280089884522
F54E2.5	WBGene00018825	0.183944755786976	0.747818413420121	2.89741796236261	-2.02341544882693	0.999280089884522
F54E2.6	WBGene00018826	0.183957315174029	0.414842965615923	2.04719678940415	-1.17319427586896	0.999280089884522
F54E4.1	WBGene00004313	4373.99252041573	2893.57944229065	0.277907013553516	0.596095499981674	0.999280089884522
F54E4.2	WBGene00010058	7.99997547616851	3.09477561408882	-0.496158252908797	1.37016076644399	0.999280089884522
F54E4.3	WBGene00010059	592.98710347066	497.028940574219	0.619331642993444	0.25467087054175	0.999280089884522
F54E4.4	WBGene00010060	6.00003328173021	18.3995186397262	2.49062812876941	-1.61662561523422	0.999280089884522
F54E7.1	WBGene00018827	303.999250354006	184.637554041246	0.154630764804177	0.719371748731015	0.999280089884522
F54E7.2	WBGene00004481	7064.97594828984	5532.9051025478	0.521355044071763	0.352647469463425	0.999280089884522
F54E7.3	WBGene00003918	6399.99823780544	3516.95697280715	0.0102586904944356	0.863743823040758	0.999280089884522
F54E7.5	WBGene00018828	1005.99329970551	853.860318941016	0.637453804326664	0.236548709208535	0.999280089884522
F54E7.6	WBGene00018829	17.9998954326312	17.5470438878985	0.837241991372977	0.0367605221622085	0.999280089884522
F54E7.7	WBGene00004321	388.998289100811	370.92575316111	0.805369140399656	0.0686333731355373	0.999280089884522
F54E7.8	WBGene00018830	953.998228063233	417.618052042396	-0.317799997582519	1.19180251111771	0.999280089884522
F54E7.9	WBGene00018831	516.999738430949	262.167944155495	-0.105669742208968	0.979672255744172	0.999280089884522
F54F11.1	WBGene00010069	71.9992980468671	52.7986987608411	0.426522046772842	0.44748046676235	0.999280089884522
F54F11.2	WBGene00010070	2533.89994158515	4346.46544520567	1.65248563204724	-0.778483118512054	0.999280089884522
F54F11.3	WBGene00010071	3.00000029880146	2.59103885489125	0.662570519273745	0.211431994261527	0.999280089884522
F54F12.1	WBGene00010072	3.99999778450393	2.52291313522218	0.209093847283571	0.664908666251826	0.999280089884522
F54F12.2	WBGene00010073	21.9999724226404	23.8644923751531	0.991366447183249	-0.117363933648048	0.999280089884522
F54F2.1	WBGene00003929	2445.93442778468	1840.80608669144	0.463954444872406	0.410048068662784	0.999280089884522
F54F2.2	WBGene00006975	7814.99381810565	4122.16518578915	-0.0488398999289551	0.922842413464142	0.999280089884522
F54F2.5	WBGene00018833	295.999162167051	177.378242403501	0.135238477675789	0.738764035859408	0.999280089884522
F54F2.6	WBGene00018834	NA	NA	NA	NA	NA
F54F2.7	WBGene00018835	130.999937451546	66.9795294772038	-0.0937714629439592	0.967773976479138	0.999280089884522
F54F2.8	WBGene00004201	939.999242177915	695.434308238539	0.439257161916498	0.434745351618701	0.999280089884522
F54F2.9	WBGene00018836	622.999288615223	367.33451229326	0.111866446068205	0.762136067466998	0.999280089884522
F54F3.1	WBGene00003738	6291.84325692866	2885.1287768689	-0.250844502519107	1.1248470160543	0.999280089884522
F54F3.3	WBGene00010062	0.183948579243408	4.17856751653593	5.37963652181145	-4.50563400827626	0.999280089884522
F54F3.4	WBGene00010063	118.999614925958	96.4864408254302	0.571443729224692	0.302558784310493	0.999280089884522
F54F7.1	WBGene00006388	360.999862973479	166.569507809321	-0.241871450644203	1.1158739641794	0.999280089884522
F54F7.10	WBGene00077680	2.00000230364282	1.29558868201238	0.247608622032253	0.626393891502834	0.999280089884522
F54F7.2	WBGene00010064	0.183945615246881	1.96958267501633	4.29454129820254	-3.42053878466745	0.999280089884522
F54F7.3	WBGene00010065	0.183955420361598	0.274644395875015	1.4522111806181	-0.578208667082907	0.999280089884522
F54F7.4	WBGene00006965	3.00003733356138	12.3976313734066	2.9210146673373	-2.04701215380211	0.999280089884522
F54F7.5	WBGene00003219	695.995480049091	450.624350339831	0.246849851053659	0.627152662481537	0.999280089884522
F54F7.6	WBGene00010066	378.998421630705	345.671577549593	0.741212657871381	0.132789855663804	0.999280089884522
F54F7.7	WBGene00010067	1.99999660944871	0.644864276049337	-0.758927585707643	1.63293009924238	0.999280089884522
F54F7.8	WBGene00010068	7.99997591388643	8.6911629637243	0.993556094004893	-0.119553580469708	0.999280089884522
F54F7.9	WBGene00045251	NA	NA	NA	NA	NA
F54G2.1	WBGene00018837	207.999147855981	227.599586391291	1.0039228315687	-0.129920318033517	0.999280089884522
F54G2.2	WBGene00018838	7.99998909873492	4.77384530104227	0.129156295325305	0.7448462182099	0.999280089884522
F54G8.1	WBGene00010074	0.183944725941598	0.962698756656637	3.26181462862029	-2.38781211508542	0.999280089884522
F54G8.2	WBGene00000960	12.9999680551561	27.3608271738362	1.94760628192274	-1.07360376838755	0.999280089884522
F54G8.3	WBGene00002081	3895.98811157762	1845.6245151739	-0.203877689197998	1.07788020273319	0.999280089884522
F54G8.4	WBGene00003597	334.993271131257	339.908616823397	0.895017331737883	-0.0210148182026834	0.999280089884522
F54G8.5	WBGene00004223	15.9998288368992	14.6727104700156	0.749081444754074	0.124921068781109	0.999280089884522
F54H12.1	WBGene00000041	4712.99308411271	3813.89399145448	0.568623693187765	0.305378820347416	0.999280089884522
F54H12.2	WBGene00018842	8.99999351500556	6.73138844197418	0.454982662971093	0.419019850564102	0.999280089884522
F54H12.4	WBGene00018844	NA	NA	NA	NA	NA
F54H12.5	WBGene00018845	169.999103282881	87.8082978798053	-0.0790954369449389	0.953097950480136	0.999280089884522
F54H12.6	WBGene00018846	12329.9223142154	7174.93857283108	0.0928771891306115	0.781125324404586	0.999280089884522
F54H12.7	WBGene00044633	5.99999177418921	3.76739618635683	0.202609748449132	0.671392765086045	0.999280089884522
F54H12.8	WBGene00045247	8.99998455353305	7.80994091684969	0.669391622400698	0.204610891134479	0.999280089884522
F54H5.2	WBGene00018839	2.00001349339874	5.82495474866619	2.41623962232952	-1.54223710879433	0.999280089884522
F54H5.3	WBGene00018840	1.00000346974812	0.353248376618393	-0.627247656579851	1.50125017011488	0.999280089884522
F54H5.4	WBGene00003480	222.998157224497	232.678394432375	0.935307979425873	-0.0613054658906811	0.999280089884522
F54H5.5	WBGene00018841	48.9994550539014	56.8880385716899	1.08936214868388	-0.215359635148691	0.999280089884522
F55A11.1	WBGene00010075	2989.9991418799	1660.09534747232	0.025123548211748	0.84887896532344	0.999280089884522
F55A11.11	WBGene00010082	0.183956613609052	0.356095390804563	1.82690073050864	-0.952898216973444	0.999280089884522
F55A11.2	WBGene00006373	1647.99958229619	857.457959504269	-0.0685755194007416	0.942578032935918	0.999280089884522
F55A11.3	WBGene00004768	3275.99896640836	1810.10771898262	0.0181431659570627	0.855859347578129	0.999280089884522
F55A11.4	WBGene00010077	438.998490405389	249.718281579926	0.0600879779253223	0.813914535609879	0.999280089884522
F55A11.5	WBGene00044631	83.9992742290842	50.0007343495749	0.125574934351834	0.748427579183353	0.999280089884522
F55A11.6	WBGene00010079	12.9999350561535	16.5279745086193	1.22040803176678	-0.346405518231587	0.999280089884522
F55A11.7	WBGene00010080	455.998843992523	236.418326888655	-0.0736857774849708	0.947688291020176	0.999280089884522
F55A11.8	WBGene00010081	140.999666879398	121.07298464985	0.654187747769294	0.219814765765911	0.999280089884522
F55A12.1	WBGene00018862	56.9997887001094	44.0245930795836	0.50135561161249	0.372646901922693	0.999280089884522
F55A12.10	WBGene00018867	24.9999591554454	18.1615057840473	0.412960598213417	0.461041915321799	0.999280089884522
F55A12.2	WBGene00018863	93.9997155701195	46.8453204781019	-0.130748937994508	1.00475145152968	0.999280089884522
F55A12.3	WBGene00004087	2191.9981129974	1439.98364725044	0.267808385413988	0.606194128121199	0.999280089884522
F55A12.4	WBGene00000966	90.9991335247398	35.8937196105874	-0.468118859638225	1.34212137317341	0.999280089884522
F55A12.5	WBGene00018864	1642.99605917676	1096.6126148261	0.290727468442534	0.583275045092666	0.999280089884522
F55A12.6	WBGene00018865	0.183948767374638	0.971801928392615	3.27536079983728	-2.40135828630214	0.999280089884522
F55A12.7	WBGene00000150	630.991585646359	488.175301799073	0.503781053571522	0.370221459963669	0.999280089884522
F55A12.8	WBGene00018866	2986.99781868513	1455.5926047584	-0.163087043960776	1.03708955749597	0.999280089884522
F55A12.9	WBGene00004131	376.995908097589	1446.67741514822	2.81412500469467	-1.94012249115949	0.999280089884522
F55A3.1	WBGene00018847	2076.99648586599	1376.13894424804	0.280129879884084	0.593872633651119	0.999280089884522
F55A3.2	WBGene00018848	357.999923477554	152.834076087869	-0.353990521144405	1.2279930346796	0.999280089884522
F55A3.3	WBGene00018849	10966.9489503599	6458.59201730187	0.110131890217405	0.763870623317783	0.999280089884522
F55A3.5	WBGene00018850	0.18394808372727	3.71751418326945	5.21097020779808	-4.33696769426289	0.999280089884522
F55A3.6	WBGene00018851	2.00000092887179	1.32465325880488	0.279616612780137	0.594385900754768	0.999280089884522
F55A3.7	WBGene00018852	8.99998744544951	5.59077833796814	0.187128671006054	0.68687384252914	0.999280089884522
F55A4.1	WBGene00018853	974.999635818725	466.022052250478	-0.191000941359159	1.06500345489436	0.999280089884522
F55A4.10	WBGene00018861	129.999290283324	105.070331791308	0.566854126374555	0.30714838716063	0.999280089884522
F55A4.2	WBGene00018854	245.997180960752	379.552783755102	1.49966126336193	-0.625658749826735	0.999280089884522
F55A4.3	WBGene00018855	5.99998887663053	6.0307382113556	0.881377297950854	-0.0073747844156635	0.999280089884522
F55A4.4	WBGene00018856	17.9999649758206	19.9409768479112	1.02174449887825	-0.147741985343068	0.999280089884522
F55A4.5	WBGene00018857	2992.99559404817	1553.05600849315	-0.0724777823649485	0.946480295900134	0.999280089884522
F55A4.7	WBGene00018859	1.00001692385719	1.19761328193063	1.13414022434354	-0.26013771080851	0.999280089884522
F55A4.8	WBGene00018860	465.99982557751	289.056605069782	0.185025137596202	0.688977375938983	0.999280089884522
F55A8.1	WBGene00001186	7125.99194081229	4594.89390049277	0.240943210689222	0.633059302845962	0.999280089884522
F55A8.2	WBGene00001173	5846.99527592479	5265.7233320201	0.722938810136001	0.151063703399196	0.999280089884522
F55B11.1	WBGene00010083	417.999650693097	216.337844820302	-0.0762131595347424	0.950215673069933	0.999280089884522
F55B11.2	WBGene00010084	2.99998679227459	0.60171100814055	-1.44381097976033	2.31781349329549	0.999280089884522
F55B11.3	WBGene00010085	1.00000071134242	0.274645819007721	-0.990354278034812	1.86435679157	0.999280089884522
F55B11.4	WBGene00010086	36.9993476132815	68.7910920242384	1.7687244386079	-0.894721925072713	0.999280089884522
F55B11.5	WBGene00010087	NA	NA	NA	NA	NA
F55B11.6	WBGene00044249	3.99999290521638	3.40171940223827	0.640269214706497	0.233733298828701	0.999280089884522
F55B11.7	WBGene00045060	0.183956533595601	0.349947457474519	1.80177592227897	-0.927773408743778	0.999280089884522
F55B12.1	WBGene00000447	26.9996290815987	45.6701267653879	1.63231371990675	-0.758311206371559	0.999280089884522
F55B12.10	WBGene00077439	7.99999348896986	7.91664653980114	0.85889312749703	0.0151093860381521	0.999280089884522
F55B12.2	WBGene00010088	2.00000123945386	1.23304494157743	0.176227002986111	0.697775510548999	0.999280089884522
F55B12.3	WBGene00004767	4162.98379184874	2550.78036623306	0.167323253728662	0.706679259806539	0.999280089884522
F55B12.4	WBGene00010089	554.999647750405	344.7673368479	0.18713875814211	0.686863755393073	0.999280089884522
F55B12.5	WBGene00003812	367.997399356171	216.409528595441	0.108070965752241	0.765931547782946	0.999280089884522
F55B12.6	WBGene00006210	NA	NA	NA	NA	NA
F55B12.7	WBGene00006019	NA	NA	NA	NA	NA
F55B12.8	WBGene00005908	0.999995517306766	0.218819467230077	-1.31817802126292	2.19218053479811	0.999280089884522
F55B12.9	WBGene00006020	0.183957771416051	0.458153637430468	2.19045936175432	-1.31645684821913	0.999280089884522
F55C10.1	WBGene00000554	679.993497439757	749.217763779823	1.0138666690894	-0.139864155554204	0.999280089884522
F55C10.2	WBGene00000727	4.0000329256723	19.0005569618597	3.12196044182982	-2.24795792829463	0.999280089884522
F55C10.3	WBGene00000728	30.9999652518176	38.8171391194978	1.19842970838031	-0.324427194845111	0.999280089884522
F55C10.4	WBGene00010108	NA	NA	NA	NA	NA
F55C10.5	WBGene00010109	19.9999484054171	67.0362428564088	2.61894752866665	-1.74494501513145	0.999280089884522
F55C12.1	WBGene00018869	566.99174815076	668.702583985315	1.11203946697921	-0.23803695344402	0.999280089884522
F55C12.2	WBGene00018870	0.183955378849543	0.27217401880433	1.43917600883753	-0.565173495302335	0.999280089884522
F55C12.4	WBGene00018871	4.00003756560719	25.4999380296312	3.54641080058455	-2.67240828704936	0.999280089884522
F55C12.5	WBGene00018872	1242.99861114253	654.39528956933	-0.0515879021640456	0.925590415699234	0.999280089884522
F55C12.6	WBGene00018873	0.183955378849543	0.27217401880433	1.43917600883753	-0.565173495302335	0.999280089884522
F55C12.7	WBGene00018874	1.00003078309567	8.00073088353132	3.87408990283449	-3.0000873892993	0.999280089884522
F55C5.1	WBGene00010091	2.99998951322881	1.78828702722236	0.127623369325743	0.746379144209249	0.999280089884522
F55C5.10	WBGene00010098	172.999239539329	103.434003965596	0.131947367518585	0.742055146016614	0.999280089884522
F55C5.11	WBGene00044791	1.99998988315169	0.444702930554154	-1.29507637161337	2.16907888514819	0.999280089884522
F55C5.2	WBGene00010092	NA	NA	NA	NA	NA
F55C5.3	WBGene00006677	6.00000255849493	11.0054703582905	1.74918829781317	-0.875185784277975	0.999280089884522
F55C5.4	WBGene00010093	6087.96675792552	3413.12442009667	0.0391350387879985	0.834867474747207	0.999280089884522
F55C5.5	WBGene00010094	473.999873439854	241.208645025025	-0.10060254538622	0.974605058921391	0.999280089884522
F55C5.6	WBGene00010095	2.99999516788444	1.06850307022585	-0.615366609999084	1.48936912353396	0.999280089884522
F55C5.7	WBGene00010096	2148.99670052718	1341.0350316917	0.193686170894976	0.680316342640214	0.999280089884522
F55C5.8	WBGene00010097	3529.99763738362	1925.05131354569	-0.000767802037456572	0.874770315572641	0.999289925005
F55C5.9	WBGene00005241	19.9999367167535	10.0844776945999	-0.113856557161379	0.987859070696605	0.999280089884522
F55C7.2	WBGene00018868	NA	NA	NA	NA	NA
F55C7.7	WBGene00006805	4926.97113764043	3377.6310192346	0.329313226388662	0.544689287146545	0.999280089884522
F55C9.1	WBGene00010099	94.9996405593015	58.9510726418883	0.185598522607008	0.688403990928199	0.999280089884522
F55C9.10	WBGene00010106	182.999465537249	137.017850252898	0.456526933695849	0.417475579839356	0.999280089884522
F55C9.11	WBGene00010107	35.9998774150679	15.4079556743937	-0.35031402248219	1.22431653601738	0.999280089884522
F55C9.13	WBGene00044197	238.999130661783	195.331748051676	0.582923598283829	0.291078915251364	0.999280089884522
F55C9.14	WBGene00077663	184.998929149995	110.351892669096	0.128596967485913	0.745405546049274	0.999280089884522
F55C9.3	WBGene00010100	102.999547410466	56.4788531071532	0.00714721325236878	0.866855300282827	0.999280089884522
F55C9.4	WBGene00010101	275.998558025873	191.452513333237	0.346328383570802	0.527674129964388	0.999280089884522
F55C9.5	WBGene00010102	118.999641452642	60.5421269181372	-0.100943448357064	0.974945961892247	0.999280089884522
F55C9.6	WBGene00010103	1.0000112378375	5.58473601017942	3.35547538714771	-2.48147287361251	0.999280089884522
F55C9.7	WBGene00010104	151.999595145177	89.3394755835306	0.107304723776237	0.766697789758974	0.999280089884522
F55C9.8	WBGene00010105	1.00001791894868	130.475008600467	7.90160634901909	-7.02760383548389	0.0178668230142446
F55D1.1	WBGene00018875	NA	NA	NA	NA	NA
F55D1.2	WBGene00018876	NA	NA	NA	NA	NA
F55D10.1	WBGene00018877	366.995684538449	214.479267292312	0.0990776107403555	0.774924902794837	0.999280089884522
F55D10.2	WBGene00004438	7632.90776632493	4292.80576713328	0.0436906530657662	0.830311860469428	0.999280089884522
F55D10.3	WBGene00018878	2526.9980276965	1065.95493563594	-0.371275576796263	1.24527809033145	0.999280089884522
F55D10.4	WBGene00018879	7.99999154296658	14.0684851426736	1.68839912488387	-0.814396611348679	0.999280089884522
F55D10.5	WBGene00018880	8.99999379208632	13.7060503265286	1.48081949158369	-0.606816978048495	0.999280089884522
F55D12.1	WBGene00010110	177.997711653416	138.459673437951	0.511609670200481	0.362392843334709	0.999280089884522
F55D12.2	WBGene00010111	314.993866393361	339.791428265209	0.983328235910758	-0.109325722375573	0.999280089884522
F55D12.4	WBGene00006790	1.00000657604763	2.35165679043134	2.10767054957349	-1.23366803603849	0.999280089884522
F55D12.5	WBGene00010113	251.999526140486	216.468359055538	0.654737655847225	0.219264857687957	0.999280089884522
F55D12.6	WBGene00010114	0.183956506560757	0.347894283523023	1.79328678134142	-0.919284267806229	0.999280089884522
F55E10.1	WBGene00018881	0.183955420361598	0.274644395875014	1.4522111806181	-0.578208667082908	0.999280089884522
F55E10.2	WBGene00018882	NA	NA	NA	NA	NA
F55E10.4	WBGene00018883	NA	NA	NA	NA	NA
F55E10.5	WBGene00018884	1.00000747723823	0.841083008816169	0.62431182239721	0.24969069113744	0.999280089884522
F55E10.6	WBGene00018885	13.9999425778204	33.4442747009997	2.13034086189046	-1.25633834835527	0.999280089884522
F55E10.7	WBGene00018886	14.9999832942939	47.094173644426	2.52459020436548	-1.65058769083028	0.999280089884522
F55F1.1	WBGene00018887	2.00000945787774	6.16454204290381	2.49798941350454	-1.62398689996935	0.999280089884522
F55F1.2	WBGene00018888	NA	NA	NA	NA	NA
F55F1.3	WBGene00018889	25.9999158451279	23.3696310986331	0.720130520531859	0.153871993003332	0.999280089884522
F55F1.5	WBGene00194671	16.9999767252911	16.0702743413709	0.792864300351668	0.0811382131835253	0.999280089884522
F55F10.1	WBGene00018898	6515.99750126513	4023.05137789069	0.178306625472769	0.695695888062428	0.999280089884522
F55F10.3	WBGene00050916	1.00000358212529	0.353414526945103	-0.62656940681869	1.50057192035368	0.999280089884522
F55F3.1	WBGene00010115	691.996822303829	507.234447924971	0.425889827482179	0.44811268605301	0.999280089884522
F55F3.2	WBGene00010116	9.9999926513098	16.7484727458066	1.61803311929742	-0.744030605762234	0.999280089884522
F55F3.3	WBGene00010117	294.995149649623	556.242389075038	1.7890249709212	-0.915022457386009	0.999280089884522
F55F3.4	WBGene00010118	2.0000053745908	3.92895796334063	1.84814536880651	-0.974142855271357	0.999280089884522
F55F8.1	WBGene00004224	248.994971188112	164.22847173803	0.273590172238937	0.600412341296256	0.999280089884522
F55F8.2	WBGene00018890	1436.99830959925	840.098334083715	0.0995742601686708	0.77442825336654	0.999280089884522
F55F8.3	WBGene00018891	1015.99969610805	552.674920674864	-0.00439440463241512	0.878396918167595	0.999280089884522
F55F8.4	WBGene00018892	3702.9869613111	2192.0630296353	0.117602325455834	0.756400188079369	0.999280089884522
F55F8.5	WBGene00018893	564.999823953253	303.399773329451	-0.0230278967221852	0.897030410257366	0.999280089884522
F55F8.6	WBGene00018894	309.999317377274	161.480961964545	-0.0668984388420189	0.940900952377214	0.999280089884522
F55F8.7	WBGene00018895	1.00000650606604	1.98241636822169	1.86125313184001	-0.987250618305042	0.999280089884522
F55F8.8	WBGene00018896	3.00000991181632	8.11649071407212	2.3098913377274	-1.43588882419221	0.999280089884522
F55F8.9	WBGene00018897	1397.99477170694	752.361288756958	-0.0198589268228631	0.893861440358051	0.999280089884522
F55G1.1	WBGene00018899	46.9997248766332	83.7384284774778	1.70724004507249	-0.833237531537296	0.999280089884522
F55G1.10	WBGene00001935	316.998914668709	193.265102550371	0.16010576944922	0.713896744085972	0.999280089884522
F55G1.11	WBGene00001934	554.998674877228	310.411410952377	0.0356997797011062	0.83830273383408	0.999280089884522
F55G1.12	WBGene00018905	0.183955040246239	0.95720136754765	3.25347176584143	-2.37946925230651	0.999280089884522
F55G1.13	WBGene00018906	0.183953443970392	2.09003556400653	4.38011741315643	-3.5061148996212	0.999280089884522
F55G1.15	WBGene00018907	12.9998684186907	9.21264671568134	0.377193087886445	0.49680942564874	0.999280089884522
F55G1.2	WBGene00001933	316.999061939108	211.455311717594	0.289876743424458	0.584125770110738	0.999280089884522
F55G1.3	WBGene00001936	411.998776082722	233.166532530733	0.0527231886244537	0.821279324910731	0.999280089884522
F55G1.4	WBGene00018900	6723.93674866937	4000.33365761836	0.124816696699266	0.749185816835934	0.999280089884522
F55G1.5	WBGene00018901	33.999968608097	21.4030108854987	0.20628286237045	0.667719651164737	0.999280089884522
F55G1.6	WBGene00018902	186.99931745706	113.424732732037	0.152704769417685	0.721297744117508	0.999280089884522
F55G1.7	WBGene00018903	47.9999870686814	35.9659780985432	0.457601335248189	0.416401178287012	0.999280089884522
F55G1.8	WBGene00004044	186.999773781518	100.999060085361	-0.014692144241958	0.888694657777168	0.999280089884522
F55G1.9	WBGene00018904	329.999639310354	165.36849330457	-0.122777541660079	0.996780055195288	0.999280089884522
F55G11.1	WBGene00010122	0.183957432283834	0.425553175125076	2.08396996357034	-1.20996745003515	0.999280089884522
F55G11.10	WBGene00010129	1.00000071134242	0.274645819007721	-0.990354278034812	1.86435679157	0.999280089884522
F55G11.2	WBGene00010123	0.183960381111883	7.26955479840625	6.17840253016459	-5.30440001662939	0.999280089884522
F55G11.4	WBGene00010124	3.00000413573082	3.59893210325524	1.13660690886795	-0.262604395332773	0.999280089884522
F55G11.5	WBGene00010125	0.1839499780137	1.34695455681829	3.74631828292073	-2.87231576938555	0.999280089884522
F55G11.6	WBGene00010126	1.99997391247132	0.347057469088746	-1.65273218525354	2.52673469878866	0.999280089884522
F55G11.7	WBGene00010127	0.183949292479553	0.428732291034253	2.0947714676192	-1.22076895408415	0.999280089884522
F55G11.8	WBGene00010128	3.00003314405648	14.7837584597591	3.17496525986324	-2.30096274632806	0.999280089884522
F55G7.1	WBGene00010119	17.9999572685525	18.5299290420519	0.9158663886612	-0.0418638751259969	0.999280089884522
F55G7.2	WBGene00010120	472.997857122123	211.228052338015	-0.28902968815573	1.16303220169092	0.999280089884522
F55G7.3	WBGene00010121	0.183959122036564	0.614725551604544	2.61455974929192	-1.74055723575674	0.999280089884522
F55G7.4	WBGene00045493	NA	NA	NA	NA	NA
F55G7.5	WBGene00195215	0.183956321397633	0.334152089935371	1.735144157677	-0.861141644141811	0.999280089884522
F55H12.1	WBGene00004901	5.99998412385973	2.15112697481022	-0.605863484381951	1.47986599791692	0.999280089884522
F55H12.2	WBGene00010133	20.999961524954	23.217124472171	1.018805128956	-0.144802615420814	0.999280089884522
