wbid	N2	sp117	N2vssp117.log2.deseq	N2vssp117.log2	N2vssp117.log2.pval
F56H6.6	WBGene00010167	61.0851373228027	1.9275442489513	-4.89802173827548	4.98598551504796	0.016219178966022
F56H6.7	WBGene00010168	0.327714761472535	0.641791846973267	1.05762858056795	-0.969664803795465	NA
F56H6.8	WBGene00010169	0.251496513632319	0.185595686149121	-0.350411446149649	0.438375222922136	NA
F56H6.9	WBGene00010170	0.251496513632319	0.185595686149121	-0.350411446149649	0.438375222922136	NA
F56H9.1	WBGene00006004	NA	NA	NA	NA	NA
F56H9.2	WBGene00010174	3206.74478033719	1740.78110024048	-0.793410961432918	0.881374738205403	0.0654554170614705
F56H9.3	WBGene00001670	0.508382480572223	0.361490487958119	-0.403992852073622	0.491956628846108	NA
F56H9.4	WBGene00001671	5.47404244706156	2.31199406332578	-1.15550515165228	1.24346892842476	0.382258718935979
F56H9.5	WBGene00003011	124.839833989944	194.495714679158	0.727623801560552	-0.639660024788066	0.185109889411875
F56H9.6	WBGene00044198	6.37807730525266	1.71758436511558	-1.80477684329971	1.8927406200722	0.220182056947421
F56H9.8	WBGene00189948	0.251496513632319	0.185595686149121	-0.350411446149649	0.438375222922136	NA
F57A10.1	WBGene00006077	0.435665792673706	0.361490523234038	-0.181300238070112	0.269264014842598	NA
F57A10.2	WBGene00010184	136.853965832205	11.398433129949	-3.49776604074744	3.58572981751993	0.00831260575509957
F57A10.3	WBGene00001813	684.719233482949	883.739822597169	0.456072934585469	-0.368109157812984	0.17609223459825
F57A10.4	WBGene00010185	44.2073118964963	111.591136888746	1.42382930617014	-1.33586552939765	0.010778324490921
F57A10.5	WBGene00003650	9.48454045554752	13.6415968999792	0.612326535391642	-0.524362758619156	0.405700380779962
F57A10.6	WBGene00010186	0.955807566247976	0.361491172758169	-1.31479599286399	1.40275976963648	NA
F57A8.1	WBGene00010177	336.963487991178	151.054895968841	-1.06955555322806	1.15751933000055	0.0110364966090487
F57A8.2	WBGene00010178	645.291741100318	738.762927857669	0.28312368751319	-0.195159910740704	0.224946106306238
F57A8.3	WBGene00006169	0.403891444396504	0.361490305079083	-0.0720468534783763	0.160010630250863	NA
F57A8.4	WBGene00010179	12.4524146345866	6.31602911491039	-0.891372017423999	0.979335794196485	0.30521438333471
F57A8.5	WBGene00010180	0.251497625855116	0.686168858542499	1.53598264709204	-1.44801887031955	NA
F57A8.6	WBGene00010181	151.59996542825	14.7464186629776	-3.27386912065836	3.36183289743085	0.014003269091787
F57A8.7	WBGene00010182	6.60917214717588	0.70712792059015	-3.13646266729877	3.22442644407126	0.16455930198089
F57A8.8	WBGene00010183	18.9607255237822	60.7023564393146	1.76670212975971	-1.67873835298722	0.126169123753676
F57B1.1	WBGene00010187	2.24065152756284	2.33605418884077	0.148119222902436	-0.0601554461299502	0.920818249583029
F57B1.2	WBGene00006311	1018.47275160838	1469.57800333304	0.616958331499762	-0.528994554727275	0.227759451058703
F57B1.3	WBGene00000732	7033.00220008549	8093.59212051625	0.29060325386246	-0.202639477089973	0.863185548795979
F57B1.4	WBGene00000733	28948.2686903996	27488.0929492448	0.0132935292440163	0.0746702475284693	0.987442471958251
F57B1.5	WBGene00010188	32.4753168728597	12.4558611997968	-1.29455505269983	1.38251882947232	0.0317630755780808
F57B1.6	WBGene00010189	13.4146400757864	6.02751163852028	-1.06621013318163	1.15417390995412	0.069695407252112
F57B1.8	WBGene00044199	0.767518399398876	0.361491106829414	-0.998277403890188	1.08624118066267	NA
F57B1.9	WBGene00045488	18.3545217767389	14.3601036076501	-0.26610559084108	0.354069367613567	0.67420231161535
F57B10.1	WBGene00002783	3114.32513914223	3249.0217476908	0.149049606004184	-0.061085829231697	0.700657431143664
F57B10.10	WBGene00000896	1288.56830737778	1422.82563298822	0.230953630560519	-0.142989853788033	0.133475441690569
F57B10.11	WBGene00000236	388.296483231272	462.169330617613	0.339226662118478	-0.251262885345992	0.160522516790475
F57B10.12	WBGene00003184	895.938370073808	1892.07788170763	1.16646385037085	-1.07850007359836	0.27504807390257
F57B10.14	WBGene00019007	1108.61676991474	876.013532395861	-0.251771898173255	0.339735674945742	0.330839458343769
F57B10.3	WBGene00019001	3649.43009595547	1858.36551760364	-0.885673120006132	0.973636896778618	0.0218487206131642
F57B10.4	WBGene00019002	670.217364786117	935.017493766226	0.568328068134956	-0.480364291362469	0.0436007920441836
F57B10.5	WBGene00019003	729.872933983095	738.384848730192	0.104691404459658	-0.0167276276871714	0.695416394512481
F57B10.6	WBGene00019004	514.789805663424	661.56759319409	0.449868858495787	-0.361905081723301	0.0618898202454364
F57B10.7	WBGene00006607	1045.6055887883	1389.30101759652	0.497984238845313	-0.410020462072827	0.141962783759623
F57B10.8	WBGene00019005	171.062932079093	222.113434453844	0.46473325958002	-0.376769482807534	0.24125170877608
F57B10.9	WBGene00019006	198.474045935852	140.984364200802	-0.405451414375142	0.493415191147628	0.239685466612539
F57B7.1	WBGene00010191	83.4405329759511	45.2250947373997	-0.795661071318214	0.883624848090701	0.1136053629296
F57B7.2	WBGene00010192	70.5560499607048	44.5692195326065	-0.574758320315767	0.662722097088253	0.264726980977035
F57B7.3	WBGene00000729	161.508776392404	203.651300753746	0.42245224272255	-0.334488465950064	0.829640067355909
F57B7.4	WBGene00003248	63.8842728534845	43.81418618769	-0.45609897055172	0.544062747324206	0.369086528865866
F57B9.1	WBGene00018996	351.88775439725	308.166052710825	-0.10344358812903	0.191407364901516	0.717736763414446
F57B9.10	WBGene00004462	1803.3185552286	2677.1601500652	0.658012951047521	-0.570049174275035	0.131562347045606
F57B9.2	WBGene00002845	8168.82119539199	12404.0196305993	0.6905716811568	-0.602607904384313	0.050010508896199
F57B9.3	WBGene00018997	6.0541236422105	3.33488162383727	-0.772318810684569	0.860282587457055	0.502384385470765
F57B9.4	WBGene00000762	201.671658609648	230.531209366559	0.280917500141684	-0.192953723369198	0.145735510583543
F57B9.5	WBGene00000276	1164.15032218343	1510.30066229193	0.463522198803825	-0.375558422031339	0.211753078018787
F57B9.6	WBGene00002083	11173.190127481	12276.5162120554	0.223823834943879	-0.135860058171393	0.499030995627045
F57B9.7	WBGene00018998	361.130394152596	527.842696193274	0.635551980740148	-0.547588203967662	0.245507117149405
F57B9.8	WBGene00018999	382.759787886278	24.8495922513287	-3.85718140945199	3.94514518622448	0.00525373483513721
F57B9.9	WBGene00004133	122.796590465851	114.154430506679	1.47672864928804	0.105283649983348	0.13219610000868
F57C12.1	WBGene00003554	36.0092326722465	52.6816594976973	0.636897711486632	-0.548933934714146	0.707320021555697
F57C12.2	WBGene00019014	39.3633176425836	18.6685280004043	-0.988279866497844	1.07624364327033	0.00994425436021656
F57C12.3	WBGene00001962	1.14693911762848	0.668961917873814	-0.689829045051015	0.777792821823501	NA
F57C12.4	WBGene00003408	182.473472598088	173.299269712683	0.0135426068233076	0.0744211699491781	0.978007146420417
F57C12.5	WBGene00003407	922.362883330538	901.291251580268	0.0546227050779723	0.0333410716945134	0.722351268794469
F57C12.6	WBGene00194687	9.30281780484548	4.86124609425312	-0.848377824543109	0.936341601315594	0.398094969753182
F57C2.1	WBGene00010193	124.567041347983	220.633883702179	0.912695743208036	-0.824731966435551	0.0635713974195084
F57C2.2	WBGene00010194	205.227232452548	263.003911469984	0.445825851790936	-0.357862075018449	0.05414011973204
F57C2.3	WBGene00010195	138.576187475227	209.956094064973	0.687372070093669	-0.599408293321182	0.301579108336855
F57C2.4	WBGene00010196	163.499833437952	308.937156243076	1.00598800683115	-0.918024230058663	0.534429571130938
F57C2.5	WBGene00010197	1134.10348347733	1002.09248858951	-0.0905728421438884	0.178536618916374	0.598691936242592
F57C2.6	WBGene00010198	881.696035423917	1109.14761204041	0.419061879879092	-0.331098103106606	0.46539441328003
F57C7.1	WBGene00010199	669.86867181433	1117.53051484405	0.826327815265614	-0.738364038493128	0.0931025811052031
F57C7.2	WBGene00003733	226.538247298915	142.355822750459	-0.582289365117933	0.670253141890419	0.160710392499041
F57C7.3	WBGene00004749	496.719129455969	644.660073379009	0.464072102244206	-0.37610832547172	0.0125975535491805
F57C7.4	WBGene00010200	29.4550830201785	13.0632146016225	-1.08504288291366	1.17300665968615	0.249455885806307
F57C9.1	WBGene00019008	488.923743873212	313.576622899573	-0.552827681953177	0.640791458725664	0.0166933990897448
F57C9.2	WBGene00019009	146.764635749522	135.187938718209	-0.0305741609260094	0.118537937698495	0.915680329027513
F57C9.3	WBGene00019010	14.2932111351387	16.3570890094788	0.282549727600092	-0.194585950827606	0.673287466025647
F57C9.4	WBGene00019011	600.452756942199	986.218236789466	0.803819967142853	-0.715856190370367	0.160522516790475
F57C9.5	WBGene00002034	786.621450715979	956.388837453191	0.36989154013903	-0.281927763366545	0.0404154239033167
F57C9.6	WBGene00019012	17.6742224170303	14.4545680360731	-0.202157472236982	0.290121249009468	0.756790635780584
F57C9.7	WBGene00019013	207.575868608453	281.56063414735	0.52777068194244	-0.439806905169955	0.222496153057338
F57E7.1	WBGene00010202	4.59580931690188	4.29780307024055	-0.00875578559509983	0.0967195623675862	0.993684769066422
F57E7.2	WBGene00010203	0.317889874082275	0.185596078309024	-0.688397059206538	0.776360835979024	NA
F57E7.3	WBGene00005356	0.465302549866386	0.185596195849418	-1.23803817637712	1.32600195314961	NA
F57E7.4	WBGene00077616	0.776394043636488	0.185596133762921	-1.97665861586469	2.06462239263718	NA
F57F10.1	WBGene00019018	491.144318822271	215.463428858207	-1.10074021655123	1.18870399332372	0.089965648582583
F57F4.1	WBGene00019015	492.351122444155	47.4135762196834	-3.2883516512748	3.37631542804728	0.0134938420849641
F57F4.2	WBGene00019016	5.47544504429869	1.31122450305987	-1.97409773532057	2.06206151209306	0.298286483112168
F57F4.3	WBGene00001581	4452.64865758021	3878.0300994157	-0.111376000648237	0.199339777420724	0.872172389855151
F57F4.4	WBGene00019017	7549.12014022691	5703.62174364547	-0.31646642207746	0.404430198849946	0.665614128568943
F57F5.1	WBGene00010204	9496.30339468051	8788.72984840757	-0.0237475697635199	0.111711346536006	0.966340015969613
F57F5.2	WBGene00001553	8.17371694130875	4.52061492021546	-0.766509476693355	0.854473253465841	0.347940858694218
F57F5.3	WBGene00010205	7.17568913394634	2.57946413648633	-1.38808222607681	1.4760460028493	0.416892081409775
F57F5.4	WBGene00000073	177.136774944222	156.142923376924	-0.0940327950812352	0.181996571853722	0.646290552729689
F57F5.5	WBGene00004032	1430.41988170936	1904.86841024984	0.501216421371349	-0.413252644598863	0.150853203149138
F57G12.1	WBGene00010221	857.907076511875	492.532323189469	-0.712639208355041	0.800602985127528	0.0262054148983811
F57G12.2	WBGene00010222	8.28115094074173	3.05744177792766	-1.34954248909442	1.4375062658669	0.227612158281548
F57G4.1	WBGene00010206	0.329227552305066	0.361489945276953	0.2228342197438	-0.134870442971314	NA
F57G4.10	WBGene00045506	NA	NA	NA	NA	NA
F57G4.11	WBGene00195165	1.98379779303116	0.658734011877798	-1.50253325700069	1.59049703377318	0.372564852605989
F57G4.8	WBGene00010212	74.8867003632664	98.8218452430956	0.488084247977032	-0.400120471204546	0.455139031821754
F57G8.1	WBGene00005395	0.251496818577068	0.722513608838081	1.61044838826859	-1.52248461149611	NA
F57G8.3	WBGene00005383	0.378283727953399	0.185596369470973	-0.939336453192134	1.02730022996462	NA
F57G8.4	WBGene00005834	0.927409987272331	1.95810269260929	1.16614103749339	-1.0781772607209	NA
F57G8.5	WBGene00010214	26.6799655887882	23.0032638656929	-0.125954453531701	0.213918230304187	0.789401510825942
F57G8.6	WBGene00010215	11.9962977778056	23.2501716692423	1.04261590624476	-0.954652129472278	0.104084753412757
F57G8.7	WBGene00010216	27.7374249560567	0.698185826893281	-5.22411520158661	5.3120789783591	0.00529969675749377
F57G8.8	WBGene00005747	0.435871679247696	0.86985133509101	1.08482916242549	-0.996865385653002	NA
F57G9.1	WBGene00010217	0.195866918095496	0.727676864297132	1.98138797215063	-1.89342419537814	NA
F57G9.2	WBGene00010218	0.378283727953399	0.185596369470973	-0.939336453192134	1.02730022996462	NA
F57G9.3	WBGene00010219	1.76574654905355	9.90558541733935	2.57592774035715	-2.48796396358467	0.193321156285672
F57G9.4	WBGene00010220	0.402849432021475	0.185596002699828	-1.03011130614549	1.11807508291797	NA
F57G9.7	WBGene00044048	0.309520673343424	0.185596033648488	-0.64990611649516	0.737869893267647	NA
F57H12.1	WBGene00000183	8355.11994826015	5666.46944947444	-0.472246633874329	0.560210410646816	0.0328476593532248
F57H12.2	WBGene00006761	29.5227099681164	12.2751511092177	-1.17812059504849	1.26608437182097	0.156882112007995
F57H12.3	WBGene00003879	475.295861822747	36.2716449638356	-3.6239479841521	3.71191176092459	0.0214180466864028
F57H12.4	WBGene00019019	5.95488728084821	0.36149275976761	-3.95407176575845	4.04203554253093	0.0811432426378792
F57H12.5	WBGene00019020	472.790718710709	23.372253326684	-4.25036920102847	4.33833297780096	0.00145861401214886
F57H12.6	WBGene00019021	253.700764420503	51.0555571343203	-2.22502418490665	2.31298796167914	0.0350292068783818
F57H12.7	WBGene00003178	135.433020181702	90.2222666963097	-0.498060314114324	0.586024090886809	0.352774891681741
F58A3.1	WBGene00002261	466.766407284806	444.800586222854	0.0184217307776331	0.0695420459948537	0.94681761313743
F58A3.2	WBGene00001184	260.245976265734	161.008529624161	-0.604774962119643	0.692738738892128	0.296246770646719
F58A3.3	WBGene00010223	15.4014449587663	14.1275403071082	-0.036591628366923	0.124555405139409	0.959423039577595
F58A3.4	WBGene00010224	14.2452035065142	13.9471802947474	0.0574610261522702	0.0305027506202158	0.924695541781263
F58A3.5	WBGene00010225	207.001217771944	166.734724384302	-0.224120885131977	0.312084661904463	0.594248058910543
F58A4.1	WBGene00010226	3793.8441689513	7.16365334715444	-8.96078540331285	9.04874918008533	6.46754253681513e-06
F58A4.10	WBGene00006704	1820.54963011413	1938.7080466215	0.178685267931413	-0.0907214911589271	0.392457242030656
F58A4.11	WBGene00001570	128.444468649925	125.521472033286	0.0547531901082229	0.0332105866642633	0.937006668552888
F58A4.14	WBGene00043992	7.15892832444166	6.86730860813305	0.0279649392961049	0.059998837476381	0.978406727437207
F58A4.2	WBGene00010227	419.1176064139	506.893490092637	0.362291284751289	-0.274327507978804	0.341417793893368
F58A4.3	WBGene00001831	992.026459735584	1247.2757170311	0.418293686331609	-0.330329909559123	0.490231211999607
F58A4.4	WBGene00004180	470.392445789003	866.798921916252	0.969796244276376	-0.88183246750389	0.227921831813002
F58A4.5	WBGene00010228	1513.74259363494	0.670967298271921	-11.0516260501651	11.1395898269376	4.79359956531785e-05
F58A4.6	WBGene00010229	83.0747864180431	92.0265136365092	0.235602671969884	-0.147638895197397	0.549256290318091
F58A4.7	WBGene00001955	1629.8607548218	885.963272984535	-0.791466138872735	0.879429915645221	0.0779216195909014
F58A4.8	WBGene00006540	824.001011752085	1093.45212166333	0.496135814173524	-0.408172037401037	0.0726785424903328
F58A4.9	WBGene00010230	158.543206728991	247.758186491721	0.732020442821454	-0.644056666048968	0.165741854617156
F58A6.1	WBGene00019022	79.2901540970669	48.9639878989074	-0.607456888841404	0.695420665613891	0.420000022471678
F58A6.10	WBGene00019027	0.309520673343424	0.185596033648488	-0.64990611649516	0.737869893267647	NA
F58A6.11	WBGene00019028	0.768120721533664	0.1855961361657	-1.96120261683756	2.04916639361004	NA
F58A6.2	WBGene00019023	3.46834426827133	1.26449216835952	-1.36772522929132	1.45568900606381	0.379159178692478
F58A6.4	WBGene00003547	3.2659203597373	2.96669279996624	-0.0506702901165241	0.13863406688901	0.971702573118147
F58A6.5	WBGene00019024	352.090102360825	31.8315200448092	-3.37945293877139	3.46741671554387	0.0170641226477843
F58A6.6	WBGene00019025	3.2107195556961	5.90367591556853	0.966680646507605	-0.878716869735118	0.226053324856405
F58A6.8	WBGene00003438	4132.56303975099	381.915775442942	-3.34774663197544	3.43571040874792	0.00637691642260145
F58A6.9	WBGene00019026	1220.39680742085	123.685271815832	-3.21464091160809	3.30260468838057	0.00543510287614031
F58B3.1	WBGene00003093	606.808983514222	613.110192005254	0.102867720037123	-0.0149039432646371	0.903764690908385
F58B3.2	WBGene00003094	4.50836033329654	1.03905203062366	-2.0293711524435	2.11733492921599	0.219852771288079
F58B3.3	WBGene00003095	6.23667289009802	4.74695318539767	-0.30581099367167	0.393774770444156	0.723348468790157
F58B3.4	WBGene00010231	709.820633522064	718.168225990401	0.104831089649523	-0.0168673128770362	0.818610658248667
F58B3.5	WBGene00003415	2524.61472129452	3189.6258600611	0.425287747452268	-0.337323970679783	0.315950150193434
F58B3.6	WBGene00010232	1230.90644403318	1482.09583949579	0.35588140621057	-0.267917629438084	0.435459994672537
F58B3.7	WBGene00010233	250.357418402916	372.326197618912	0.660541702542896	-0.57257792577041	0.201146199910827
F58B3.8	WBGene00001107	0.928267263243434	0.66870070139749	-0.385215833199663	0.473179609972149	NA
F58B3.9	WBGene00010234	75.1644880909268	284.558520259751	2.00856603597325	-1.92060225920077	0.0778059137139802
F58B4.1	WBGene00003549	41.5386163657371	19.4088770025135	-1.00977273848921	1.09773651526169	0.181067336662773
F58B4.2	WBGene00010235	0.955552972220631	0.361491181999981	-1.31441162080602	1.40237539757851	NA
F58B4.3	WBGene00010236	85.2330514798914	38.2179495303523	-1.06919883028707	1.15716260705956	0.0681640507402547
F58B4.4	WBGene00010237	1.18055251821268	0.975824998887217	-0.18680409802988	0.274767874802366	NA
F58B4.5	WBGene00010238	147.982325706659	95.1675323625205	-0.548919732383218	0.636883509155704	0.323319190913046
F58B4.6	WBGene00010239	44.7122425380628	18.5534327034891	-1.18101999426264	1.26898377103513	0.00840103441973322
F58B4.7	WBGene00077682	117.560622263218	17.3970450159193	-2.6685269414333	2.75649071820579	0.00995715681423649
F58B6.1	WBGene00019029	34.8472743071254	15.1967131577707	-1.10932271654417	1.19728649331666	0.290165459505724
F58B6.2	WBGene00019030	268.03318166794	246.484756939643	-0.0329494055839837	0.120913182356469	0.953969925769868
F58B6.3	WBGene00003917	1130.74907410141	1319.08767569127	0.310225421402178	-0.222261644629693	0.469192180386186
F58D12.1	WBGene00010249	NA	NA	NA	NA	NA
F58D12.3	WBGene00010250	3.07016287354001	3.6473543213562	0.336498940261071	-0.248535163488584	0.716086610329227
F58D12.5	WBGene00050929	NA	NA	NA	NA	NA
F58D2.1	WBGene00010240	0.319156763503102	1.34301081207194	2.16109756965594	-2.07313379288346	NA
F58D2.2	WBGene00010241	1951.39553053121	132.048938018827	-3.79739784824277	3.88536162501526	0.00450767294947786
F58D2.4	WBGene00185077	7.49796337743179	7.95414294682695	0.173171487314818	-0.0852077105423317	0.82464048490507
F58D5.1	WBGene00002000	4743.58905430394	5311.77996183265	0.251180129664884	-0.163216352892398	0.544919799731387
F58D5.2	WBGene00010242	29.110650533306	51.5939998472815	0.913619993551373	-0.825656216778886	0.228805130630767
F58D5.3	WBGene00010243	8.60125434505031	8.19301544645268	0.0178112441183655	0.0701525326541207	0.983496191194812
F58D5.4	WBGene00002240	788.281135576255	838.412276524001	0.176913368898443	-0.088949592125957	0.706615451205088
F58D5.5	WBGene00010244	1342.97984396161	836.988065247476	-0.59419491914143	0.682158695913916	0.135323289564575
F58D5.6	WBGene00010245	68.4907944041817	7.20478343424683	-3.16091934623413	3.24888312300662	0.0355909436969342
F58D5.7	WBGene00010246	1095.80978817945	87.2135293071067	-3.56333785297102	3.65130162974351	0.0052171827096215
F58D5.8	WBGene00010247	56.1903482026491	2.76186506759511	-4.25864382092167	4.34660759769416	0.00633349560243396
F58D5.9	WBGene00010248	24.751008644647	31.4831802068204	0.43505773715952	-0.347093960387034	0.453138628904836
F58D7.1	WBGene00019032	2.03511258516306	1.63835386637259	-0.224897834896258	0.312861611668744	0.865376962096752
F58E1.10	WBGene00019041	0.652746891293342	4.00535457491049	2.7052981531284	-2.61733437635591	0.0378111921161032
F58E1.11	WBGene00019042	1.50356600500396	11.2847630511825	2.99587979576814	-2.90791601899566	0.041251716552885
F58E1.12	WBGene00019043	1.92547084253903	9.9513704278999	2.45764771669464	-2.36968393992216	0.13753912443388
F58E1.13	WBGene00019044	3.96018903314971	8.50557849722853	1.19080384261939	-1.10284006584691	0.466840273234699
F58E1.14	WBGene00019045	0.852180651284315	2.90733056086228	1.85842769000975	-1.77046391323726	0.301318912381421
F58E1.2	WBGene00019034	0.421534621149636	1.75195720207407	2.14320827762965	-2.05524450085717	NA
F58E1.3	WBGene00019035	1.18826877495629	10.7193967283863	3.26125439024332	-3.17329061347084	0.0013054775628185
F58E1.4	WBGene00019036	0.251496840827012	0.634908197212145	1.42397150349629	-1.3360077267238	NA
F58E1.5	WBGene00019037	3.20005191117855	22.9384466596517	2.92956426156431	-2.84160048479182	0.178023292972618
F58E1.6	WBGene00003734	5.96205531855295	3.02779871481133	-0.88957668506072	0.977540461833206	0.562185871795826
F58E1.7	WBGene00019038	0.251496863358505	0.72295730734837	1.61133382427832	-1.52337004750583	NA
F58E1.8	WBGene00019039	0.404137586807571	4.79894308556695	3.65776203917985	-3.56979826240736	0.110562967005261
F58E1.9	WBGene00019040	0.319988668991629	3.88391565428792	3.68938292298524	-3.60141914621276	0.0382928056808949
F58E10.1	WBGene00010259	885.37743617419	1263.18651748827	0.600666942721694	-0.512703165949208	0.220115780093406
F58E10.2	WBGene00001310	1.03032655485122	3.47955323903344	1.84376419629528	-1.75580041952279	0.263904992863224
F58E10.3	WBGene00010260	6051.84570894476	7528.74803536513	0.402998547415484	-0.315034770643	0.382151834459416
F58E10.4	WBGene00000097	692.714015313501	647.421336458571	-0.00959117475618407	0.0975549515286696	0.971325407257097
F58E10.5	WBGene00001311	5.55230195638842	3.94676936485869	-0.404450037068431	0.492413813840917	0.624985540664862
F58E10.6	WBGene00010261	0.251496513632319	0.185595686149121	-0.35041144614965	0.438375222922136	NA
F58E10.7	WBGene00010262	426.613819580153	99.5066431865521	-2.01210217373673	2.10006595050921	0.0289547050016587
F58E2.2	WBGene00019046	0.770722829708823	0.361490777307177	-1.00428950887686	1.09225328564935	NA
F58E2.3	WBGene00019047	27.0480926457205	18.564008628472	-0.45505481295122	0.543018589723706	0.438656332249415
F58E2.4	WBGene00019048	36.0369757868323	17.4096903980133	-0.961623621566325	1.04958739833881	0.123883530149469
F58E2.5	WBGene00019049	NA	NA	NA	NA	NA
F58E2.9	WBGene00019051	NA	NA	NA	NA	NA
F58E6.1	WBGene00010251	3.26646674235786	2.04958792354545	-0.584433293933559	0.672397070706045	0.649337056841443
F58E6.10	WBGene00006778	18.4190907550922	5.46386200018654	-1.66524511752905	1.75320889430154	0.0818117967386763
F58E6.11	WBGene00010258	6.24525452945881	2.58955650502067	-1.18209155532673	1.27005533209922	0.334466020992336
F58E6.12	WBGene00077696	12.8933083404335	1.02290370665952	-3.5679164755003	3.65588025227279	0.0592948274560774
F58E6.13	WBGene00077697	29.277017769218	57.0785787486401	1.05114458450464	-0.963180807732152	0.46487321137028
F58E6.3	WBGene00010252	0.58435994262294	0.185597097417784	-1.56671936113324	1.65468313790573	NA
F58E6.4	WBGene00010253	4.11936217479105	0.36149229926003	-3.42242037751745	3.51038415428994	0.123770166252729
F58E6.5	WBGene00010254	2769.44209803326	153.439810283606	-4.08588685217028	4.17385062894277	0.00212292337347896
F58E6.6	WBGene00010255	0.361167808480405	0.361490042183842	0.0892503745624054	-0.00128659778991924	NA
F58E6.7	WBGene00010256	1.19918912582697	3.72336783643362	1.72251271956586	-1.63454894279337	0.218848506808697
F58E6.8	WBGene00010257	0.251496366181715	1.38986556877612	2.55429966535281	-2.46633588858032	NA
F58F12.1	WBGene00019061	7181.57004362034	4661.49290909617	-0.535543433116763	0.62350720988925	0.00768549288863913
F58F12.2	WBGene00019062	82.2037131696329	7.34461918527051	-3.39648019079406	3.48444396756654	0.00869329889432687
F58F12.3	WBGene00019063	228.855038916959	22.7073961043947	-3.24523609633532	3.33319987310781	0.0054954186261803
F58F12.4	WBGene00044756	24.9640733990785	24.3162327511405	0.0500301513787213	0.0379336253937647	0.928694544708324
F58F6.1	WBGene00000678	726.666258842506	1108.77229350768	0.697562064506107	-0.609598287733621	0.663915591405458
F58F6.2	WBGene00000679	2.36453512269742	1.95246008502662	-0.188299739869729	0.276263516642215	0.896439706962562
F58F6.3	WBGene00019052	NA	NA	NA	NA	NA
F58F6.4	WBGene00004338	538.491076871241	699.505130993915	0.465375978002459	-0.377412201229973	0.486752563818057
F58F6.5	WBGene00019053	NA	NA	NA	NA	NA
F58F6.6	WBGene00019054	NA	NA	NA	NA	NA
F58F9.1	WBGene00019055	17.6695558763141	3.64797511784227	-2.18813420718686	2.27609798395935	0.00479648634593518
F58F9.10	WBGene00044308	0.630209357571276	0.185596418987199	-1.67569852490972	1.76366230168221	NA
F58F9.11	WBGene00044309	0.251496513632319	0.185595686149121	-0.350411446149649	0.438375222922136	NA
F58F9.3	WBGene00019057	62.6159353012416	49.1779849167045	-0.260553461268283	0.348517238040769	0.458932950053026
F58F9.4	WBGene00019058	12.0728349740904	14.8376676776076	0.385463617121674	-0.297499840349188	0.653796442057908
F58F9.6	WBGene00019059	36.2945398169999	0.361498034204469	-6.56165713527154	6.64962091204402	0.0375692709481029
F58F9.7	WBGene00019060	538.398548520091	544.916251948726	0.105323775673887	-0.0173599989014004	0.919244854199986
F58F9.8	WBGene00044306	334.071557671079	1.64944936616539	-7.57406508053685	7.66202885730934	0.000386490957020648
F58F9.9	WBGene00044307	56.0311839157758	0.185600077654099	-8.14992507536115	8.23788885213363	0.00758974201234696
F58G1.1	WBGene00010263	1970.81300858465	3188.42559443196	0.782017091945848	-0.694053315173362	0.385875634075923
F58G1.2	WBGene00010264	511.237073818043	594.14852143021	0.304794927284169	-0.216831150511683	0.444308266577641
F58G1.3	WBGene00010265	1323.62101064356	80.5289395701176	-3.95087517505833	4.03883895183081	0.00264737671691742
F58G1.4	WBGene00010266	2767.93028850884	2272.13726767713	-0.19679383610028	0.284757612872766	0.741860655680455
F58G1.5	WBGene00010267	17.5685463852295	37.5863901009673	1.18517931020365	-1.09721553343116	0.461407485651261
F58G1.6	WBGene00010268	121.623643563801	107.582474041797	-0.089016866683451	0.176980643455937	0.819554760332003
F58G1.7	WBGene00010269	64.7054450599215	39.7180351396055	-0.616129091324098	0.704092868096584	0.411809283102866
F58G1.8	WBGene00010270	0.746066275978805	0.185596084627198	-1.91917374423333	2.00713752100582	NA
F58G1.9	WBGene00010271	24.1944301529572	2.63077061491964	-3.11315381727863	3.20111759405111	0.0337280911621092
F58G11.1	WBGene00010279	1907.64146309514	1923.17375216357	0.0996628423492647	-0.0116990655767792	0.466840273234699
F58G11.2	WBGene00010280	3143.83782799817	2657.89820894555	-0.154277168686549	0.242240945459034	0.527514641268316
F58G11.3	WBGene00010281	1216.49268172357	1848.91819894092	0.691917533041162	-0.603953756268675	0.21031846551978
F58G11.4	WBGene00010282	20.27753840498	9.961609328815	-0.937468011919575	1.02543178869206	0.196432932577062
F58G11.5	WBGene00006442	386.188711011669	590.290171791767	0.700082105843806	-0.612118329071319	0.0609724659824198
F58G11.6	WBGene00010283	352.943182495862	614.417534370081	0.887747211101834	-0.799783434329347	0.126682733088705
F58G4.1	WBGene00019064	992.892800094375	608.767816524704	-0.61778209507446	0.705745871846946	0.0124312247631207
F58G4.2	WBGene00006149	0.195866454619412	0.361488047152697	0.972041387752328	-0.884077610979842	NA
F58G4.3	WBGene00019065	NA	NA	NA	NA	NA
F58G4.4	WBGene00019066	0.329245524636541	0.685079043150084	1.14507039955628	-1.05710662278379	NA
F58G4.5	WBGene00006178	0.763578458384581	0.185596711708821	-1.95264147621337	2.04060525298586	NA
F58G4.6	WBGene00006193	1.41579268515201	1.5825244376182	0.248581528226115	-0.160617751453629	0.898336515017536
