wbid	N2	sp117
R144.3	WBGene00020093	86.5372111171367	126.059929912716
R144.4	WBGene00020094	2529.55579121331	2185.96916652952
R144.5	WBGene00020095	270.662985453465	365.800011860228
R144.6	WBGene00020096	168.574234717084	284.123298280095
R144.7	WBGene00020097	12146.4472906295	13115.1989006218
R144.9	WBGene00007015	114.92321641522	128.290255353127
R148.1	WBGene00020100	6.3079812375137	4.22495420845464
R148.2	WBGene00020101	353.14354577169	445.786450057308
R148.3	WBGene00020102	3538.23786542133	3426.91514607784
R148.4	WBGene00020103	354.741441378871	424.531599255449
R148.5	WBGene00020104	498.90132300431	349.48618723579
R148.6	WBGene00006452	3411.32283409028	1091.31169137729
R148.7	WBGene00020105	642.599034686118	63.426687933931
R151.1	WBGene00020106	30.0218282701129	18.825161255522
R151.10	WBGene00020113	227.61770918915	331.86444103125
R151.2	WBGene00020107	3520.16555926694	3893.48395282701
R151.3	WBGene00004417	38599.562218939	39319.0479660023
R151.4	WBGene00020108	15.9747632395037	12.2268901569792
R151.5	WBGene00006592	582.178411010534	343.901469970559
R151.6	WBGene00020109	459.289592324934	496.214502570822
R151.7	WBGene00020110	1085.65156398865	1344.25400298549
R151.8	WBGene00020111	478.809463536146	764.657080403913
R151.9	WBGene00020112	591.644883452168	861.03784669849
R153.1	WBGene00020114	1275.56473732581	652.131320944114
R155.1	WBGene00020115	1789.39433993888	2099.82518210474
R155.2	WBGene00020116	1159.2963658484	94.738716853829
R155.3	WBGene00020117	406.120076622743	29.7026191601171
R155.4	WBGene00020118	40.0151978463917	4.06035240288665
R155.5	WBGene00189953	29.1047202397215	2.05770835575777
R160.1	WBGene00001082	387.922279000864	417.886878995899
R160.2	WBGene00020119	NA	NA
R160.3	WBGene00020120	21.9488932568048	43.9479795829139
R160.4	WBGene00020121	3.77092366894361	2.69005805443181
R160.5	WBGene00020122	2.47271441655757	0.361491798319215
R160.6	WBGene00020123	1.76740908112329	0.185597821235874
R160.7	WBGene00003084	505.45146288079	455.525222946704
R166.1	WBGene00003107	577.318011076445	368.540782745359
R166.2	WBGene00011302	712.969502232102	871.198284861079
R166.3	WBGene00011303	132.966045444078	144.67262900288
R166.4	WBGene00004185	393.751166370224	625.708448298574
R166.5	WBGene00011304	12814.7298005814	9560.50305619254
R17.1	WBGene00011267	3.1026775127908	6.46695364381272
R17.2	WBGene00011268	444.984559000069	579.615794220437
R17.3	WBGene00011269	107.022429155838	111.858854989926
R173.1	WBGene00000283	498.460975906737	351.497037876335
R173.3	WBGene00020125	7.59972751875356	6.79500349319426
R173.4	WBGene00020126	81.6029237396485	36.6415718654204
R186.1	WBGene00011305	24.6292314846053	7.72587517021385
R186.2	WBGene00005113	3.67288141606395	0.668125810314121
R186.3	WBGene00011306	591.397037992618	691.272501514988
R186.4	WBGene00003031	13.1377588724221	10.6617526326363
R186.5	WBGene00004793	23.6428334846232	10.5424339335777
R186.6	WBGene00011307	40.4559430241344	36.0048832975952
R186.7	WBGene00011308	768.300225130259	839.392306561635
R186.8	WBGene00011309	223.276211527908	355.007653533489
R193.1	WBGene00020127	0.465354273208736	0.185596190573351
R193.2	WBGene00020128	2537.1438324068	1522.2775851503
R193.3	WBGene00020129	0.4584508638268	0.361490606223184
R31.1	WBGene00004855	6365.13569148978	3149.94953859483
R31.2	WBGene00011270	2559.9563746978	1810.74528780501
R31.3	WBGene00003886	8.10095322209954	2.4531130161679
R52.1	WBGene00020073	6.76316526615095	39.5430527055162
R52.3	WBGene00020075	38.8434123292319	33.1664367168152
R52.4	WBGene00020076	NA	NA
R52.5	WBGene00020077	0.330207282314021	0.361489749984941
R52.6	WBGene00020078	NA	NA
R52.7	WBGene00005408	1.96330017802073	2.39092716563458
R52.8	WBGene00020079	17.0496212559144	11.1111953803679
R52.9	WBGene00020080	0.43710079805314	0.361490500379777
R53.1	WBGene00011271	573.460269076995	686.664118644688
R53.2	WBGene00011272	315.122895981915	532.530246699796
R53.3	WBGene00001207	144.168869113506	49.5463583273835
R53.4	WBGene00011273	9801.63419037881	7496.07265461368
R53.5	WBGene00011274	765.849007475143	483.172912318782
R53.6	WBGene00011275	213.487248432365	350.534811224315
R53.7	WBGene00011276	1075.60117318454	1213.59649253412
R53.8	WBGene00011277	1542.16718541764	1.04842506365167
R57.1	WBGene00020082	1332.18549118515	931.793746009809
R57.2	WBGene00020083	23.3357047085576	11.506226039999
R74.1	WBGene00003073	2795.30667418881	4047.78504571442
R74.2	WBGene00011278	32.5120239607212	63.3512511445761
R74.3	WBGene00006959	6386.86635482165	3985.60976778607
R74.4	WBGene00001034	664.295768545549	708.938432240904
R74.5	WBGene00011279	946.261324849259	1155.88806614325
R74.6	WBGene00011280	198.63679143143	298.983066639578
R74.7	WBGene00011281	556.845031961542	746.562854007472
R74.8	WBGene00011282	2538.34574771264	3037.89537783969
R90.1	WBGene00011283	406.898670208048	245.697500898842
R90.2	WBGene00011284	42.2021590254746	35.0817861251317
R90.3	WBGene00011285	17.7111150341244	30.029560999424
R90.4	WBGene00011286	28.30052872909	31.672064970339
R90.5	WBGene00011287	23.5493117931482	7.68460764252881
SSSD1.1	WBGene00020130	5.80843075108512	3.96871663429046
T01A4.1	WBGene00020131	1687.32284059879	1471.35252638507
T01B10.1	WBGene00001693	25.725311455217	8.68190136186854
T01B10.2	WBGene00001703	287.315808528227	514.325639084109
T01B10.4	WBGene00003613	340.576765473166	205.716685637382
T01B10.5	WBGene00020137	14.1923109082434	3.05126909233907
T01B11.1	WBGene00020138	1.69468157852267	1.03832660170609
T01B11.2	WBGene00020139	1601.5230146875	725.056476377154
T01B11.3	WBGene00006374	287.527133632907	368.454303133899
T01B11.4	WBGene00020140	1734.4460990934	82.7979655779553
T01B11.7	WBGene00003837	160.539058303443	85.9395333090075
T01B4.1	WBGene00006674	10.4691295581808	4.41887203746485
T01B4.2	WBGene00006675	155.28419849218	131.653617298038
T01B4.3	WBGene00011310	111.419151332925	77.3501688677642
T01B6.1	WBGene00020134	47.7984798849873	45.864184793804
T01B6.3	WBGene00020135	205.003063478528	107.406458792351
T01B6.4	WBGene00020136	429.824270803441	7.14421956834415
T01B7.3	WBGene00004279	257.187403687875	343.803658748994
T01B7.4	WBGene00000887	275.448081857964	431.961352196444
T01B7.5	WBGene00011311	790.738857246377	1062.63180671876
T01B7.6	WBGene00011312	1429.11269599325	2529.9534129655
T01B7.7	WBGene00004397	145.449750286167	254.79939060804
T01B7.8	WBGene00011313	4.76121010615457	5.76922978067707
T01B7.9	WBGene00011314	6.81204021047463	3.59126232939568
T01C1.2	WBGene00011315	27.4807005653311	45.1195587548922
T01C1.4	WBGene00011317	5.62399581201056	5.32349092901048
T01C2.1	WBGene00000071	108.863687269791	84.4623285138344
T01C3.1	WBGene00011318	1002.1034678309	1389.02806107986
T01C3.10	WBGene00003775	15.1031389972107	9.80375188989473
T01C3.11	WBGene00011325	20.2645732460378	7.14943120827123
T01C3.2	WBGene00011319	305.603400281175	322.086779013207
T01C3.3	WBGene00011320	1191.15919355116	2380.62782419889
T01C3.4	WBGene00011321	15.5372014202439	25.1902450426951
T01C3.5	WBGene00011322	241.15251029602	18.1729010185645
T01C3.6	WBGene00004485	12439.7653779101	11702.7992067434
T01C3.7	WBGene00001423	7359.13468800401	7192.92234519092
T01C3.8	WBGene00011323	451.263846491233	575.287924055581
T01C3.9	WBGene00011324	827.831980969647	982.421247563235
T01C4.1	WBGene00020141	9.41280870330856	0.18559799823487
T01C4.2	WBGene00003849	27.494416988106	12.1519288607905
T01C4.3	WBGene00005924	NA	NA
T01C4.4	WBGene00005925	NA	NA
T01C4.5	WBGene00005926	0.402842093745873	0.185596005981794
T01C4.6	WBGene00005927	0.25149708070247	0.361488862229927
T01C4.8	WBGene00044546	0.195866454619412	0.361488047152697
T01C8.1	WBGene00020142	1085.35836578207	752.54070160258
T01C8.2	WBGene00020143	220.789677161598	78.816516800091
T01C8.3	WBGene00020144	2.7435226822863	7.84529745846018
T01C8.4	WBGene00020145	0.711661752059515	0.361491059022861
T01C8.5	WBGene00020146	2113.67687948178	1020.91121139952
T01C8.7	WBGene00003168	10.9384556000944	7.29085726078598
T01D1.2	WBGene00001340	1390.96710318569	1574.47022556814
T01D1.3	WBGene00020148	104.210709512832	100.233158211505
T01D1.4	WBGene00020149	227.964198807023	311.381332402835
T01D1.5	WBGene00020150	0.329345605883214	0.361489930670107
T01D1.6	WBGene00000034	327.430213890248	329.435634385548
T01D1.7	WBGene00044428	0.506207007884858	0.185595830963968
T01D1.8	WBGene00044641	8.55279756919896	9.12891705908081
T01D3.1	WBGene00011326	80.542470173686	33.9029740205342
T01D3.2	WBGene00011327	0.591097904688075	0.617978966574348
T01D3.3	WBGene00011328	20.2322376833391	16.5582652780617
T01D3.4	WBGene00005987	NA	NA
T01D3.5	WBGene00011329	673.063745260632	803.59608416569
T01D3.6	WBGene00011330	4121.28624132834	2746.71242297351
T01D3.7	WBGene00045409	97.475817226618	24.4283786090827
T01E8.1	WBGene00011331	272.423018353528	172.386134493821
T01E8.2	WBGene00004334	42.9658458126259	82.7002080109622
T01E8.3	WBGene00004038	232.066290796464	255.020344219764
T01E8.4	WBGene00003177	473.742601659525	838.50115864396
T01E8.5	WBGene00011333	1920.10175468985	1970.36747498477
T01E8.6	WBGene00011334	595.637742339089	641.51353484441
T01E8.7	WBGene00005352	0.251496513632319	0.185595686149121
T01E8.8	WBGene00011335	84.2844095877999	119.005857601286
T01E8.9	WBGene00011336	453.046737632083	55.3986919038622
T01G1.1	WBGene00002223	1838.81105574466	1860.96319739306
T01G1.2	WBGene00011337	139.889642367498	66.9204266931578
T01G1.3	WBGene00011338	1807.75749647993	2199.72278108234
T01G1.4	WBGene00044025	255.344093640623	255.52135935646
T01G5.1	WBGene00011339	77.8801552998248	76.6540150117324
T01G5.2	WBGene00011340	40.1787670023469	48.5598263086825
T01G5.3	WBGene00005615	0.330206447213669	0.185596141940024
T01G5.4	WBGene00005658	1.97485309189466	0.185596904400954
T01G5.5	WBGene00006215	3.26468787376112	0.185596189333237
T01G5.6	WBGene00011341	0.195866866052916	0.672698786096866
T01G5.7	WBGene00011342	68.9902056613632	148.889216752105
T01G5.8	WBGene00077585	NA	NA
T01G6.1	WBGene00020151	8.4422934049746	1.25220753993762
T01G6.10	WBGene00020154	1.22399382464544	0.361491400970067
T01G6.2	WBGene00003721	103.92603833679	63.988901476278
T01G6.3	WBGene00006233	0.509693305413371	1.34856984227941
T01G6.4	WBGene00003696	47.496842589139	32.9021293637903
T01G6.5	WBGene00020152	33.1052289578496	14.0225841691052
T01G6.6	WBGene00020153	85.6145560732425	38.2081838410241
T01G6.7	WBGene00003645	38.0105827257121	38.7447563884188
T01G6.8	WBGene00003720	115.843559172814	56.6425949067989
T01G6.9	WBGene00006282	0.434821313578832	0.185596602633628
T01G9.1	WBGene00011343	2.21580522988714	4.63230401660257
T01G9.2	WBGene00011344	415.915390914131	505.62503000469
T01G9.3	WBGene00011345	41.1182272963542	13.3781865081584
T01G9.4	WBGene00003788	1128.60549929618	1590.14210827067
T01G9.5	WBGene00003183	1118.5165275841	1905.24269518433
T01G9.6	WBGene00002196	2190.94252417348	2375.14864055696
T01H10.1	WBGene00011354	3.18626349274217	2.27355769229672
T01H10.2	WBGene00011355	0.429675722711983	0.361490471539416
T01H10.3	WBGene00011356	NA	NA
T01H10.5	WBGene00011358	0.317889874082275	0.185596078309024
T01H10.6	WBGene00011359	NA	NA
T01H10.7	WBGene00011360	2.66269617038946	1.07708725429417
T01H10.8	WBGene00011361	122.876657801732	130.984493483883
T01H3.1	WBGene00006913	2562.99805263844	2548.61729984047
T01H3.2	WBGene00011348	343.377529888788	484.91910976835
T01H3.3	WBGene00011349	790.112517189125	1118.96918690873
T01H3.4	WBGene00011350	666.11041360616	1505.25179456101
T01H3.5	WBGene00011351	95.8099783550472	12.1479964400992
T01H8.1	WBGene00011352	2103.51274746461	3395.39291933522
T01H8.2	WBGene00011353	72.496932029951	57.4760083148478
T01H8.5	WBGene00001651	1093.33765124845	1051.72517101075
T02B11.1	WBGene00005210	0.548586261319258	0.185596991671028
T02B11.3	WBGene00020155	2834.07090393915	782.632549621261
T02B11.4	WBGene00020156	205.180672701572	56.5527441900063
T02B11.5	WBGene00005622	NA	NA
T02B11.6	WBGene00020157	9.31779120549542	9.6336162505813
T02B11.7	WBGene00003550	72.0501146181982	16.9146290917058
T02B11.8	WBGene00044776	22.3467992674865	15.6477977446416
T02B11.9	WBGene00044777	256.921490224267	14.436810007405
T02B5.1	WBGene00011362	14.9840525302453	5.932823403726
T02B5.2	WBGene00011363	0.557547595705698	0.670508967810881
T02B5.3	WBGene00011364	202.274219873036	75.1702324569195
T02B5.4	WBGene00005104	2.04648723474303	0.361491291311938
T02C1.1	WBGene00011365	7.01021522437924	15.9665722645339
T02C1.2	WBGene00011366	51.0685310867758	27.0486321142487
T02C12.1	WBGene00002038	1605.5817486857	1102.25723796731
T02C12.2	WBGene00011367	177.504807862995	296.276460247141
T02C12.3	WBGene00011368	343.828132545668	543.057381983285
T02C12.5	WBGene00194692	12.0033070192146	6.34050500581421
T02C5.1	WBGene00020158	2162.74093177312	1115.89718600851
T02C5.3	WBGene00020160	318.446148817782	454.137784036564
T02C5.5	WBGene00006742	438.612724071426	239.358292291113
T02D1.3	WBGene00005678	0.251496870344177	0.671932728508725
T02D1.4	WBGene00011371	6.3854639506099	1.30261159352513
T02D1.5	WBGene00004061	241.133593952929	170.582059947951
T02D1.6	WBGene00011372	23.8225838168554	8.38621425588162
T02D1.7	WBGene00011373	830.819806773388	1.25401458457518e-05
T02D1.8	WBGene00011374	226.133080225994	218.694832744397
T02D1.9	WBGene00138714	3.3803311306663	0.185597380258103
T02E1.1	WBGene00004966	92.5953777314555	12.716120319149
T02E1.2	WBGene00011375	495.497372361219	752.314803566003
T02E1.3	WBGene00011376	1600.19557269286	2406.39253180185
T02E1.5	WBGene00000967	924.574322488784	783.765344799974
T02E1.6	WBGene00011378	435.950993930905	36.5207866391624
T02E1.7	WBGene00011379	538.478204362607	28.9377724369122
T02E1.8	WBGene00011380	19.0235539256896	12.5778850537224
T02E9.1	WBGene00011381	28.1888150905953	9.6196366522488
T02E9.2	WBGene00001716	105.381380767568	158.890483407686
T02E9.3	WBGene00011382	57.4869637425465	24.9292219410909
T02E9.5	WBGene00011383	88.7498871795988	79.0493013793516
T02E9.6	WBGene00044203	62.7367022992631	0.361498125283245
T02G5.1	WBGene00020161	7.06249160287098	9.38556265391611
T02G5.11	WBGene00020167	68.3966270257627	56.2583064371982
T02G5.12	WBGene00020168	506.667864206857	697.257637533701
T02G5.13	WBGene00020169	1256.75885810906	1193.50916668167
T02G5.14	WBGene00020170	1.44882862326269	3.4511008518608
T02G5.2	WBGene00020162	5.49542815677029	6.69337243764669
T02G5.3	WBGene00020163	2.13841528682597	6.46839706448215
T02G5.4	WBGene00020164	225.396867230349	178.129818955409
T02G5.6	WBGene00003420	3.6090201967807	2.3165072024044
T02G5.7	WBGene00020166	1832.48285171243	1732.23036141525
T02G5.8	WBGene00002183	3364.02904490548	2431.35039117856
T02G5.9	WBGene00002238	5022.1420729357	6408.80548398484
T02G6.1	WBGene00011384	16.4727254424738	19.6435715253334
T02G6.11	WBGene00086562	0.325418794453642	2.58577637632916
T02G6.2	WBGene00011385	31.1022249194977	35.2404846871096
T02G6.3	WBGene00011386	0.426985121853377	0.670474885853447
T02G6.4	WBGene00011387	0.195866454619412	0.361488047152697
T02G6.5	WBGene00011388	34.7998739596528	95.0405049129894
T02G6.6	WBGene00011389	0.60031370752367	0.185596399350569
T02G6.7	WBGene00011390	0.490872886823375	0.18559620343936
T02H6.1	WBGene00020171	605.006808407609	802.003440368507
T02H6.10	WBGene00020180	0.251496513632319	0.185595686149121
T02H6.11	WBGene00020181	5938.3389280906	3491.98357445412
T02H6.2	WBGene00020172	415.7837200672	610.709528303796
T02H6.3	WBGene00020173	14.2377101721293	1.34003247700152
T02H6.4	WBGene00020174	0.327633718428754	0.642119679719448
T02H6.5	WBGene00020175	1.71431058892301	1.02643175283681
T02H6.6	WBGene00020176	0.732246249153871	0.185596622588266
T02H6.7	WBGene00020177	211.471180104225	9.41616719915753
T02H6.8	WBGene00020178	NA	NA
T02H6.9	WBGene00020179	885.786828312317	4.25387516236488
T03D3.1	WBGene00020182	205.20121748311	66.8651158163183
T03D3.11	WBGene00005626	0.25149708070247	0.361488862229927
T03D3.12	WBGene00005628	NA	NA
T03D3.14	WBGene00005635	NA	NA
T03D3.2	WBGene00005629	NA	NA
T03D3.3	WBGene00005749	0.251496513632319	0.185595686149121
T03D3.4	WBGene00005259	0.195866454619412	0.361488047152697
T03D3.5	WBGene00020183	101.901447370428	262.946674430335
T03D3.6	WBGene00005627	NA	NA
T03D8.1	WBGene00003830	1221.77613761979	1735.99887069726
T03D8.2	WBGene00011391	265.862850841834	291.329274775676
T03D8.3	WBGene00011392	2008.13783072751	536.205428098797
T03D8.4	WBGene00001723	25.1771215180787	5.31525049651066
T03D8.5	WBGene00001547	11.3018862916582	4.29721130396562
T03D8.6	WBGene00011393	215.744817206967	200.521123132886
T03D8.7	WBGene00011394	8.92819740615212	3.82783182767389
T03E6.1	WBGene00006198	0.573290372094723	0.185595971214008
T03E6.2	WBGene00011395	0.251496513632319	0.185595686149121
T03E6.3	WBGene00011396	0.317889874082275	0.185596078309024
T03E6.4	WBGene00006197	0.251496513632319	0.185595686149121
T03E6.5	WBGene00005475	1.99376855620755	5.09125496654774
T03E6.6	WBGene00005820	0.330206447213669	0.185596141940024
T03E6.7	WBGene00000776	23657.8833562735	19429.8976416001
T03E6.8	WBGene00011397	43.614577844307	22.9922776065278
T03E6.9	WBGene00045356	2.33137197824035	0.185596331409402
T03F1.1	WBGene00020184	1447.33408603107	1140.40815982548
T03F1.10	WBGene00020191	103.114113685985	52.6223182066628
T03F1.11	WBGene00020192	150.983975060498	78.8608954322141
T03F1.12	WBGene00020193	172.055359548257	233.714814079394
T03F1.2	WBGene00000764	127.011056919056	139.011447639193
T03F1.3	WBGene00020185	3693.63655083996	2456.42836756579
T03F1.5	WBGene00020187	3563.61147807463	251.931581691561
T03F1.6	WBGene00020188	49.609078674262	46.9023259895995
T03F1.7	WBGene00020189	156.905407318592	257.496010706593
T03F1.8	WBGene00020190	736.027762651997	653.16342055669
T03F1.9	WBGene00001832	2834.14768836808	2767.45553750806
T03F6.1	WBGene00011398	1158.48406041332	1095.68701795179
T03F6.10	WBGene00185005	17.1693057552475	5.58600641657707
T03F6.2	WBGene00001035	665.417232366866	781.574385277441
T03F6.3	WBGene00011399	682.556272125066	1103.93763988864
T03F6.4	WBGene00011400	76.0341166331424	42.2674824020782
T03F6.5	WBGene00003047	1733.38729016131	1787.95776166413
T03F6.6	WBGene00011401	1400.72083802647	106.215689897786
T03F6.7	WBGene00044228	0.317889874082275	0.185596078309024
T03F6.9	WBGene00045482	5.11067568165299	2.0115748379945
T03F7.1	WBGene00004910	101.072549301742	63.4860953848062
T03F7.2	WBGene00005268	0.656727858675287	0.361491318371119
T03F7.3	WBGene00005269	1.06092669528331	1.37136311883358
T03F7.4	WBGene00005270	NA	NA
T03F7.5	WBGene00011402	1.01423328182682	0.361491118502387
T03F7.6	WBGene00011403	0.329330125530685	0.361489932671387
T03F7.7	WBGene00011404	169.919391280211	158.782431344699
T03G11.1	WBGene00004145	255.646523905433	112.585417834986
T03G11.10	WBGene00044732	11.3120301301156	2.65280320480334
T03G11.2	WBGene00005711	0.390138954856435	1.76155941219561
T03G11.3	WBGene00020196	25.1287298151787	9.00565854647063
T03G11.4	WBGene00020197	186.829688616981	165.00911266526
T03G11.6	WBGene00020199	214.432625588521	330.935384564406
T03G11.8	WBGene00006983	21.9657017161869	26.6775736092892
T03G11.9	WBGene00044584	5.76292050177047	3.25265814987442
T03G6.1	WBGene00020194	18.6118863605226	25.3567141064345
T03G6.2	WBGene00003630	268.738101234419	184.900392164975
T03G6.3	WBGene00020195	755.020577296667	521.084756786002
T04A11.1	WBGene00011416	NA	NA
T04A11.10	WBGene00005680	0.195866918095496	0.727676864297132
T04A11.12	WBGene00005689	0.508444675024451	0.361490485660537
T04A11.2	WBGene00011417	NA	NA
T04A11.3	WBGene00011418	NA	NA
T04A11.4	WBGene00011419	NA	NA
T04A11.5	WBGene00011420	NA	NA
T04A11.6	WBGene00001865	889.910689126461	1422.26729022758
T04A11.7	WBGene00005683	0.40949759493685	0.185596502190923
T04A11.8	WBGene00005682	0.251496513632319	0.185595686149121
T04A11.9	WBGene00005681	0.38026331039135	0.361490222078883
T04A6.1	WBGene00020200	369.348711432178	132.851256021763
T04A6.2	WBGene00020201	87.1597584329573	6.67163919670592
T04A6.3	WBGene00020202	59.0833111262739	3.12117097737203
T04A6.4	WBGene00194734	2.70609413616487	0.185596900077153
T04A6.5	WBGene00195190	110.115171730784	134.839573445499
T04A8.1	WBGene00005168	1.53370130864542	2.33633367736665
T04A8.10	WBGene00011411	450.189892816561	369.853698587009
T04A8.11	WBGene00011412	329.007528969051	465.031884520435
T04A8.12	WBGene00007045	156.427678348035	216.016929728201
T04A8.13	WBGene00011414	584.869646346318	26.1042854193912
T04A8.14	WBGene00001259	3924.91434360484	5310.31212817474
T04A8.15	WBGene00011415	619.248388799804	692.937581569896
T04A8.16	WBGene00000543	549.073096612655	645.011608388511
T04A8.18	WBGene00119203	59.6356622904149	18.2788990829583
T04A8.2	WBGene00005169	0.309520673343424	0.185596033648488
T04A8.4	WBGene00044078	118.143686506814	58.7457384213909
T04A8.5	WBGene00011407	156.218131854285	109.908976141511
T04A8.6	WBGene00011408	1013.67245597343	1355.17371740129
T04A8.7	WBGene00011409	573.855098899646	878.940425381576
T04A8.8	WBGene00011410	917.216004673481	1368.50793527816
T04A8.9	WBGene00001036	297.906484897483	405.967783882469
T04B2.2	WBGene00001487	622.088300094152	48.0055786105109
T04B2.3	WBGene00011422	87.4898078865873	31.8660886716528
T04B2.4	WBGene00005723	0.309520673343424	0.185596033648488
T04B2.5	WBGene00011423	897.477408201943	477.838987424554
T04B2.6	WBGene00011424	33.1087689527949	15.373834691314
T04B2.7	WBGene00011425	324.546852248892	23.636158951904
T04B2.8	WBGene00044018	17.5525660113764	1.42477484309956
T04B8.1	WBGene00020203	4.84310962265037	1.01049674087249
T04B8.2	WBGene00020204	0.516964984048697	4.12840912150229
T04B8.3	WBGene00020205	4.95292275428643	58.9378831290149
T04B8.5	WBGene00020207	594.260467577133	685.711090547722
T04C10.1	WBGene00003149	889.15271029304	801.143048313813
T04C10.2	WBGene00001329	2373.01596699846	1880.57004202158
T04C10.3	WBGene00011426	0.557359372525293	0.361491034318148
T04C10.4	WBGene00000221	2637.20011682699	1506.54656239647
T04C12.1	WBGene00011427	2.36766798454487	0.623072516097722
T04C12.2	WBGene00005296	0.330206447213669	0.185596141940024
T04C12.3	WBGene00011428	223.963403344788	50.7918469876041
T04C12.4	WBGene00000065	11733.7046418122	9338.74149506572
T04C12.5	WBGene00000064	21187.7931862979	16779.2429154294
T04C12.6	WBGene00000063	22257.2671307818	12299.6325801813
T04C12.7	WBGene00011429	82.6220850796933	33.9914196182449
T04C12.8	WBGene00011430	39.5739995649546	36.324456547976
T04C12.9	WBGene00050889	0.879959542924739	0.361491003655485
T04C4.1	WBGene00020208	1031.26945666145	1812.67664998751
T04C9.1	WBGene00020209	1885.96951974662	1691.71551713543
T04C9.2	WBGene00020210	0.431059674778227	0.18559658808946
T04C9.3	WBGene00020211	NA	NA
T04C9.4	WBGene00003375	883.001726431768	1042.96924347144
T04C9.6	WBGene00001489	532.209067161756	279.963777967459
T04D1.2	WBGene00020212	2.54512330333396	3.38883769084971
T04D1.3	WBGene00006791	1694.70134361878	1897.32086883746
T04D1.4	WBGene00007053	1885.89449678938	2204.7968512074
T04D3.1	WBGene00011431	99.9980397198745	232.602082550891
T04D3.2	WBGene00011432	8.30687303760151	52.1557748222552
T04D3.3	WBGene00011433	111.117667069201	52.8217999558439
T04D3.4	WBGene00001555	20.9815929527998	20.3919930402206
T04D3.5	WBGene00011434	367.254241799858	928.392917803183
T04D3.8	WBGene00011435	66.1313234383972	112.004642715051
T04F3.1	WBGene00011436	3311.96730639451	3457.0139269848
T04F3.2	WBGene00011437	6.98368369668582	4.96336993932884
T04F3.3	WBGene00011438	420.255763987909	46.9678774631665
T04F3.4	WBGene00011439	53.8536979173286	60.1706772785678
T04F3.5	WBGene00077538	2.56869651549973	0.185596317005481
T04F8.1	WBGene00011440	332.852452694681	379.543932904277
T04F8.2	WBGene00011441	235.273495910095	343.945490396309
T04F8.3	WBGene00011442	8.62818900482496	3.94122045449225
T04F8.4	WBGene00011443	2.49071412294624	1.62720639122694
T04F8.6	WBGene00011444	190.468474351791	180.835354793656
T04F8.7	WBGene00011445	97.9271676777995	83.2469858772072
T04F8.8	WBGene00011446	6868.85337315295	2952.02004228136
T04F8.9	WBGene00011447	23.2648047482202	12.8980821208957
T04G9.1	WBGene00020214	218.195028424831	258.04513148977
T04G9.2	WBGene00003534	43.5840302085132	63.5175455866658
T04G9.3	WBGene00002071	727.81914533264	624.262550517489
T04G9.4	WBGene00020215	148.944843150873	132.996627346073
T04G9.5	WBGene00020216	5109.32040009051	4522.35101936436
T04G9.6	WBGene00020217	2.33397094982459	0.706110156630929
T04G9.7	WBGene00020218	382.16345726791	804.709592528058
T04H1.1	WBGene00011448	0.863468947591059	0.361490971173662
T04H1.2	WBGene00011449	2439.55007728603	2409.3026215212
T04H1.3	WBGene00011450	9.78443593633887	4.84278033267638
T04H1.4	WBGene00004296	1283.49614336106	1752.11458125815
T04H1.5	WBGene00011451	287.873563886837	383.051835064349
T04H1.6	WBGene00003075	8.52625227309516	13.21804426966
T04H1.7	WBGene00011452	25.2182363797673	4.04416523685357
T04H1.8	WBGene00011453	6.62687632855521	4.97257709286544
T04H1.9	WBGene00006539	63.7348690012019	132.694517884157
T05A1.1	WBGene00003808	23.9008401048928	9.70843849298659
T05A1.2	WBGene00000696	101465.717281087	40421.5326082383
T05A1.3	WBGene00011454	52.6789779095376	42.5830386347375
T05A1.5	WBGene00011456	17.4983196083841	12.5113621565473
T05A10.1	WBGene00004862	2241.76319500053	1908.16508606922
T05A10.2	WBGene00000525	404.675509583128	2.75650546205647
T05A10.3	WBGene00011460	654.325404417268	923.079455456739
T05A10.5	WBGene00011462	368.415190117697	119.750104895319
T05A10.6	WBGene00011463	15.9538847464586	4.24435992294977
T05A12.1	WBGene00005910	3.34604319601214	1.63499076932759
T05A12.2	WBGene00006608	1174.80314431265	1249.03657463152
T05A12.3	WBGene00020234	1072.9971699115	1030.23338667617
T05A12.4	WBGene00020235	263.33761983862	295.935915511917
T05A6.1	WBGene00000516	66.7782597132429	69.1899549034435
T05A6.2	WBGene00000517	667.516283930169	744.993834152596
T05A6.4	WBGene00011458	0.330206447213669	0.185596141940024
T05A7.1	WBGene00020219	180.753300407203	140.808162856728
T05A7.10	WBGene00043986	33.8928233311711	1.93083728311069
T05A7.11	WBGene00044383	1.58886111012779	2.68807570550642
T05A7.2	WBGene00020220	0.628382279412905	2.41109162512274
T05A7.3	WBGene00020221	1.7404384437055	1.64315911041067
T05A7.4	WBGene00001976	305.684233745096	281.028906704793
T05A7.5	WBGene00020222	94.2963255160304	37.7350056338644
T05A7.6	WBGene00020223	1895.20561641579	151.523762581411
T05A7.7	WBGene00020224	24.7262008089404	7.4931901408489
T05A7.8	WBGene00020225	0.431059674778227	0.18559658808946
T05A7.9	WBGene00020226	NA	NA
T05A8.1	WBGene00020227	NA	NA
T05A8.2	WBGene00020228	0.5550847998213	0.185596261695648
T05A8.3	WBGene00020229	689.189141177112	225.850752661538
T05A8.4	WBGene00020230	536.465733360578	445.494634238646
