wbid	bc4289	N2	bc4289vsN2.log2.deseq	bc4289vsN2.log2	bc4289vsN2.log2.pval
F48E3.8	WBGene00018607	112.685975127406	168.204133173848	0.358882158808052	-0.5779051872981	0.884855690862798
F48E3.9	WBGene00018608	2.00024830653321	4.73030826403462	1.0227320712929	-1.24175509978283	0.848385011578364
F48E8.1	WBGene00003055	1795.13765429483	1918.97193932509	-0.122783889661421	-0.0962391388286011	0.960492366493705
F48E8.2	WBGene00018609	197.808389094302	285.595744712674	0.310847842945209	-0.529870871435286	0.662591468611562
F48E8.3	WBGene00018610	673.465390112022	838.658725321433	0.0974570205112164	-0.316480049001247	0.929536262701717
F48E8.4	WBGene00018611	537.659883698705	740.654510430679	0.243083871756077	-0.462106900246118	0.281178024345571
F48E8.5	WBGene00003901	3740.75680875512	4550.35759044505	0.0636267181129547	-0.28264974660298	0.923929158540255
F48E8.6	WBGene00018612	387.998820573647	596.870081038034	0.402341643007717	-0.621364671497721	0.418609491560521
F48E8.7	WBGene00018613	143.10044653751	205.367530657176	0.30215690201105	-0.521179930501089	0.869649549840801
F48E8.8	WBGene00044410	13.0270019004565	22.1639851055749	0.547689181122399	-0.766712209612362	0.778611879943091
F48F5.3	WBGene00009847	NA	NA	NA	NA	NA
F48F5.4	WBGene00005147	11.9651290168417	8.56181972150315	-0.701869618209809	0.482846589719569	0.829007167859437
F48F5.5	WBGene00001406	206.26975785837	249.637525280514	0.0562794699001072	-0.275302498390092	0.970430230234911
F48F5.6	WBGene00009848	159.502007233589	124.710998374665	-0.574008904668168	0.354985876178125	0.360589264457377
F48F7.1	WBGene00000105	2306.3421308744	3554.01206799917	0.404819008395017	-0.62384203688503	0.387435651602067
F48F7.2	WBGene00006372	173.884279004702	163.769763907167	-0.305481508886066	0.0864584803960471	0.834796180386406
F48F7.3	WBGene00009849	4.54847656319662	2.26352048348577	-1.22583808576376	1.00681505727389	0.853184282603883
F48F7.4	WBGene00004126	429.358367103513	621.595269591891	0.314770189721857	-0.533793218211896	0.565016554134336
F48F7.5	WBGene00009850	103.571765360431	107.637483360066	-0.163473227582113	-0.0555498009078755	0.926173057410249
F48F7.6	WBGene00009851	313.127696582583	356.544395923799	-0.0316924227464517	-0.187330605743562	0.989222418782971
F48F7.7	WBGene00009852	36.1495784891966	22.3870163887023	-0.910339586671752	0.691316558181736	0.516792599709715
F48F7.8	WBGene00009853	2.50667427122781	1.81730331734693	-0.682998333467057	0.463975304976617	NA
F48G7.1	WBGene00005621	NA	NA	NA	NA	NA
F48G7.10	WBGene00018621	15.0023603473	22.400497084341	0.359318218381171	-0.578341246871282	0.885435485211671
F48G7.11	WBGene00018622	23.9639640266942	39.0962172551404	0.487139425264345	-0.706162453754543	0.737893429252296
F48G7.12	WBGene00018623	0.498512222411173	0.905868571144454	0.642649845366524	-0.861672873857437	NA
F48G7.13	WBGene00018624	10.6083188621144	3.61370912951804	-1.77266678160764	1.5536437531174	0.491347522368181
F48G7.2	WBGene00018614	10.5229147945286	6.868756534489	-0.834436554093082	0.615413525603055	0.847403964597211
F48G7.3	WBGene00003673	6.48853797097372	8.58892012343744	0.185560285875203	-0.40458331436453	0.965990093086677
F48G7.4	WBGene00018615	70.4331093323943	56.7301507778824	-0.531161103260429	0.312138074770461	0.836719861966966
F48G7.5	WBGene00018616	362.798886832148	225.212346625687	-0.906907136539532	0.687884108049497	0.374713537165998
F48G7.6	WBGene00018617	0.504930131787173	0.3608284639113	-0.703793651595029	0.484770623105105	NA
F48G7.7	WBGene00018618	1.01125235123557	2.18741770843347	0.894062657656153	-1.11308568614621	NA
F48G7.8	WBGene00018619	80.8936519117014	36.0051167575983	-1.3868475754858	1.16782454699587	0.392377751180071
F48G7.9	WBGene00018620	1.00013679112585	1.48756795758227	0.353735214676254	-0.572758243165865	NA
F49A5.10	WBGene00044195	0.497653428921453	0.263455091773878	-1.13660734965185	0.917584321161833	NA
F49A5.2	WBGene00009854	24.5327849991656	26.2962287062776	-0.118878139481486	-0.100144889008341	0.967798880579593
F49A5.3	WBGene00009855	2.97971531401836	5.74948577111482	0.729235399717808	-0.948258428207702	0.910771711970257
F49A5.4	WBGene00009856	7.01564432755521	4.40294413627053	-0.891130098002531	0.67210706951259	0.886735916605471
F49A5.5	WBGene00009857	61.245053122072	27.5790403592549	-1.37004409043917	1.15102106194927	0.203260904300265
F49A5.6	WBGene00009858	0.506034865095548	0.263455107473783	-1.1607026677104	0.941679639220384	NA
F49A5.7	WBGene00009859	46.134752856389	20.3615831852456	-1.39902721625972	1.1800041877699	0.345152851385144
F49A5.8	WBGene00005770	0.18396877753093	1.65368582975519	2.94912930267114	-3.16815233116096	NA
F49A5.9	WBGene00009860	2.51705614584462	0.946952442986185	-1.62939654746566	1.41037351897459	NA
F49B2.1	WBGene00009861	0.498215410561334	0.966633961332357	0.737177007215498	-0.956200035705189	NA
F49B2.2	WBGene00009862	1.51517014672156	1.49160709995198	-0.241635270006431	0.0226122415175221	NA
F49B2.3	WBGene00009863	4.00069370985217	5.86033249094266	0.331709309760761	-0.550732338251057	0.960492366493705
F49B2.5	WBGene00005078	294.067000106414	474.978659669575	0.472694771953004	-0.691717800443017	0.597451328361085
F49B2.6	WBGene00009865	191.116872327142	227.310475897978	0.0311859966150557	-0.25020902510504	0.995675639756791
F49B2.7	WBGene00086555	0.183969899736715	0.362141844301834	0.758062117812888	-0.977085146302906	NA
F49C12.1	WBGene00009871	NA	NA	NA	NA	NA
F49C12.10	WBGene00009879	3.50410366813	5.55487905788896	0.445687015393022	-0.66471004388301	0.933095839316948
F49C12.11	WBGene00009880	1669.6165106702	1415.45560577098	-0.457273299448591	0.238250270958588	0.0680359631594297
F49C12.12	WBGene00009881	2017.36902288457	2136.490304265	-0.136255268611674	-0.0827677598783406	0.918843105139846
F49C12.13	WBGene00009882	3094.32293347918	3404.81405201891	-0.0810707873067562	-0.137952241183259	0.960492366493705
F49C12.14	WBGene00009883	78.4239401037138	54.4012720770647	-0.746676767997637	0.52765373950762	0.444903580088543
F49C12.15	WBGene00009884	17.4480247293215	35.6190410183333	0.810561926535811	-1.0295849550257	0.475291261791735
F49C12.2	WBGene00009872	1.0000898603758	1.71740544560292	0.561078007652454	-0.780101036142357	NA
F49C12.3	WBGene00009873	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420328	NA
F49C12.4	WBGene00009874	1.00015564697437	1.85197291819991	0.669815439777096	-0.888838468266618	NA
F49C12.5	WBGene00009875	0.501997271995104	1.45481613940657	1.31606237817465	-1.53508540666364	NA
F49C12.6	WBGene00009876	86.9199372056827	73.6385895729971	-0.458248166267549	0.239225137777537	0.732306194376022
F49C12.7	WBGene00009877	96.81854686311	190.040889013386	0.753931486077578	-0.972954514567605	0.608912454144444
F49C12.8	WBGene00004463	1964.26186051854	2236.66148065655	-0.0316633795234956	-0.187359648966519	0.987077109086473
F49C12.9	WBGene00009878	297.476519614917	410.724695358201	0.246372867093938	-0.465395895583933	0.787441210587599
F49C5.1	WBGene00006010	0.183969168805813	0.263454156327543	0.299064904930312	-0.518087933420327	NA
F49C5.10	WBGene00044162	0.183969912659632	0.364184640410727	0.766177208877588	-0.985200237367606	NA
F49C5.11	WBGene00044163	35.5929673564557	138.781529018833	1.7441284189538	-1.96315144744386	0.201048720979754
F49C5.12	WBGene00184956	4.00072692412987	20.4229278800907	2.13283261703427	-2.35185564552438	0.323985093096969
F49C5.2	WBGene00006011	0.183969899736715	0.362141844301834	0.758062117812888	-0.977085146302905	NA
F49C5.3	WBGene00009866	0.498226514118189	0.52386266302679	-0.146636186741215	-0.0723868417497956	NA
F49C5.4	WBGene00009867	6.50437756225539	9.58990253712157	0.341082120062335	-0.560105148552399	0.927189140669354
F49C5.5	WBGene00009868	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420327	NA
F49C5.6	WBGene00006254	NA	NA	NA	NA	NA
F49C5.7	WBGene00009869	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420327	NA
F49C5.9	WBGene00044031	0.183968318586912	0.483618798909289	1.1753899573081	-1.39441298579782	NA
F49D11.1	WBGene00018625	309.920228473879	460.003674712856	0.35072543499971	-0.569748463489734	0.295074146761925
F49D11.10	WBGene00045433	262.499391238653	441.365516448191	0.53063681183121	-0.749659840321227	0.405236074354386
F49D11.11	WBGene00194698	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420329	NA
F49D11.2	WBGene00018626	6.46045721267608	7.33319934595509	-0.0362165397316143	-0.182806488758627	0.998113604215369
F49D11.3	WBGene00018627	1.00012707965156	2.6858428003764	1.20616851375132	-1.42519154224083	0.884277290684407
F49D11.4	WBGene00018628	0.183967582795492	1.91993563819408	3.16451144562216	-3.38353447411175	NA
F49D11.6	WBGene00018630	2.49544698173736	19.9739427319659	2.78172595364205	-3.00074898213221	0.208906151366068
F49D11.7	WBGene00018631	NA	NA	NA	NA	NA
F49D11.8	WBGene00000780	1160.87033774167	1024.35924042973	-0.399508115394436	0.180485086904415	0.712588273419532
F49D11.9	WBGene00018632	185.508092417044	210.981954117202	-0.0333855449499937	-0.185637483539985	0.987463817066795
F49E10.1	WBGene00018639	105.026324904108	132.008662290231	0.110858587060619	-0.329881615550596	0.968050136111778
F49E10.2	WBGene00018640	563.915306206067	1091.57088174998	0.73383237977848	-0.952855408268504	0.784646894379235
F49E10.3	WBGene00001450	217.152798235409	299.196913196372	0.24336171907082	-0.46238474756082	0.925267273217361
F49E10.4	WBGene00018641	34.9404092610128	46.226563231225	0.184802572387809	-0.403825600877836	0.955568088137625
F49E10.5	WBGene00006424	196.218188171955	239.885743730901	0.0708656168035069	-0.289888645293518	0.975344118350974
F49E11.1	WBGene00003150	1913.48690462336	2881.48938672158	0.37158764978828	-0.590610678278307	0.180957331664897
F49E11.10	WBGene00009895	1330.078170753	593.712126849521	-1.38269857988384	1.16367555139381	0.496205138233263
F49E11.11	WBGene00009896	293.910380612097	264.661782727385	-0.370249458779827	0.151226430289831	0.838382310992983
F49E11.2	WBGene00009889	268.767200585179	317.061747851645	0.0193837170720468	-0.238406745562087	0.997846686882275
F49E11.3	WBGene00000134	10.9854134993315	13.6520772601974	0.094508280697482	-0.313531309187064	0.979684746362793
F49E11.4	WBGene00009890	0.183968383004764	0.483774981293204	1.17585528840304	-1.39487831689275	NA
F49E11.5	WBGene00009891	13.4469592763272	16.450612995846	0.0718383382980881	-0.290861366788069	0.989333278370384
F49E11.6	WBGene00009892	0.183968642996545	2.58770747343355	3.59511972053425	-3.8141427490246	NA
F49E11.7	WBGene00009893	0.497908325487171	0.361755674871064	-0.67988751875855	0.460864490268824	NA
F49E11.8	WBGene00009894	NA	NA	NA	NA	NA
F49E11.9	WBGene00004742	NA	NA	NA	NA	NA
F49E12.1	WBGene00009897	6.50570881989021	5.74335859479381	-0.398834639441141	0.179811610952107	0.927478683242095
F49E12.10	WBGene00009903	12.3919178603527	4.10744350800002	-1.81210987665735	1.59308684816735	0.241295783466696
F49E12.12	WBGene00009904	62.0404015541653	117.891744720877	0.707159740443062	-0.926182768933133	0.890293239333049
F49E12.2	WBGene00009898	1.00022829416785	0.197981214170387	-2.55591690075579	2.33689387226577	NA
F49E12.4	WBGene00006719	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420328	NA
F49E12.5	WBGene00005039	0.503620566592025	0.538958266935274	-0.121186663432203	-0.097836365058648	NA
F49E12.6	WBGene00009899	335.273992826536	617.679158482544	0.662494046355947	-0.881517074845968	0.428339633300926
F49E12.7	WBGene00009900	2.50359837210314	3.20293731422173	0.136369391101128	-0.35539241959088	0.987463817066795
F49E12.8	WBGene00009901	12.5463671171703	21.1169641816114	0.532109733454523	-0.751132761944829	0.822587103823307
F49E12.9	WBGene00009902	103.784986766598	83.827713784671	-0.527121602451208	0.308098573961173	0.709184394060355
F49E2.1	WBGene00009885	81.6840179435971	89.0136256265748	-0.0950506696213801	-0.123972358868585	0.959893523342778
F49E2.2	WBGene00009886	834.639892289424	972.721932779774	0.00185054231187591	-0.220873570801895	0.998787557487495
F49E2.4	WBGene00009887	29.0925691126457	46.8951294829654	0.469764360188514	-0.688787388678456	0.878165273721701
F49E2.5	WBGene00009888	7731.64254845763	11339.635466517	0.33350438933663	-0.552527417826656	0.814583282728086
F49E7.1	WBGene00004377	268.051205947263	308.742143983817	-0.0151292267577723	-0.203893801732241	0.996222221054234
F49E7.2	WBGene00018634	41.1362337489168	30.8866754036826	-0.632448151890932	0.413425123400916	0.724651548889915
F49E8.1	WBGene00018635	236.831208552911	304.437266580671	0.143262738060884	-0.362285766550895	0.935212533957581
F49E8.2	WBGene00018636	73.8145539771654	113.660137780213	0.403726135990688	-0.622749164480737	0.820654306009975
F49E8.3	WBGene00003914	1919.7249392463	2644.27555753043	0.242949883635236	-0.461972912125253	0.798468767889471
F49E8.4	WBGene00000392	214.323729772743	272.029064139901	0.12494617866147	-0.343969207151469	0.937245572879812
F49E8.5	WBGene00000996	1036.82412690679	1270.72743352733	0.0744603868768674	-0.29348341536689	0.963836109310763
F49E8.6	WBGene00018637	16.5087839474399	15.5233466275955	-0.307817265412566	0.0887942369227186	0.92514562199145
F49E8.7	WBGene00018638	229.598435481635	272.41783002545	0.0276852925099172	-0.246708320999934	0.993965163979633
F49F1.1	WBGene00018643	100.026413175229	17.3772731080635	-2.74413042659342	2.52510739810354	0.0081378827907583
F49F1.10	WBGene00018650	0.183967830838805	1.05402757684717	2.29936416514289	-2.51838719363221	NA
F49F1.11	WBGene00018651	0.183969168805813	0.263454156327543	0.299064904930312	-0.518087933420327	NA
F49F1.12	WBGene00018652	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420328	NA
F49F1.14	WBGene00044477	16.5201808471797	20.0064645964702	0.0572137381321389	-0.2762367666223	0.98939133500205
F49F1.3	WBGene00018644	NA	NA	NA	NA	NA
F49F1.5	WBGene00018645	215.176198627115	187.274149669282	-0.419389762443567	0.200366733953584	0.891036418850897
F49F1.6	WBGene00018646	102.533398090801	57.228346914334	-1.06031510301397	0.841292074524001	0.174094540198996
F49F1.7	WBGene00018647	63.923129368463	29.9583969326863	-1.31240063831997	1.09337760983003	0.314105637670863
F49F1.8	WBGene00018648	1.01062685660621	1.22054892669521	0.0532566753381314	-0.272279703827819	NA
F49F1.9	WBGene00018649	0.183969168805813	0.263454156327543	0.299064904930312	-0.518087933420327	NA
F49H12.1	WBGene00003087	281.206349931012	323.432514049241	-0.0171874833559604	-0.201835545134133	0.989029276306365
F49H12.2	WBGene00018653	2.49514897030857	1.78636086708935	-0.701125429028699	0.482102400537492	NA
F49H12.3	WBGene00018654	28.0462537103131	31.4697644074782	-0.0528647254099718	-0.166158303079737	0.987205378679362
F49H12.4	WBGene00018655	11.0171186870027	16.1925582769893	0.33656094343101	-0.555583971921343	0.906297937618354
F49H12.5	WBGene00018656	1613.93676861284	1845.42871166823	-0.0256510779914679	-0.19337195049855	0.990228282486498
F49H12.6	WBGene00018657	528.351283112444	619.685760863372	0.0110163416424042	-0.230039370132417	0.998113604215369
F49H12.7	WBGene00044753	1.01072524154223	0.576526025914603	-1.02895625111504	0.809933222624866	NA
F49H6.1	WBGene00009905	0.183968306742266	0.520888300274625	1.28249375796478	-1.50151678645418	NA
F49H6.11	WBGene00009912	0.183970444138196	0.458976948002277	1.09992465996574	-1.31894768845576	NA
F49H6.12	WBGene00009913	NA	NA	NA	NA	NA
F49H6.13	WBGene00009914	4.02497544395995	0.953648201544157	-2.29647394712028	2.07745091862935	NA
F49H6.15	WBGene00050894	NA	NA	NA	NA	NA
F49H6.17	WBGene00050965	0.183969168805813	0.263454156327543	0.299064904930312	-0.518087933420327	NA
F49H6.2	WBGene00009906	NA	NA	NA	NA	NA
F49H6.3	WBGene00009907	1.01530262869198	0.197981224737139	-2.57749731446169	2.35847428597167	NA
F49H6.4	WBGene00005316	NA	NA	NA	NA	NA
F49H6.5	WBGene00009908	38.961673351281	21.2080744057843	-2.48716731057784	0.877442003720048	0.0309018318301842
F49H6.8	WBGene00009909	NA	NA	NA	NA	NA
F52A8.1	WBGene00009915	1673.19483419455	2214.36364952137	0.185263687906598	-0.404286716396595	0.543878870135147
F52A8.2	WBGene00001680	366.729644519218	399.727411108455	-0.0947234109796246	-0.124299617510399	0.95850057816553
F52A8.3	WBGene00009916	24.9133270230367	20.6065695923305	-0.492836368887685	0.273813340397705	0.848385011578364
F52A8.4	WBGene00009917	99.654045683933	101.417187374814	-0.193721139868269	-0.0253018886217055	0.945763141964971
F52A8.5	WBGene00009918	458.122335139897	520.638058280343	-0.0344751541200752	-0.184547874369941	0.98822869718838
F52A8.6	WBGene00009919	190.727366138332	205.739881507752	-0.109713410020177	-0.109309618469922	0.922713989145329
F52B10.1	WBGene00003776	3158.86192451032	4544.76277971206	0.305777086880987	-0.524800115371003	0.848385011578364
F52B10.2	WBGene00044303	44.2553808265106	58.2241484045488	0.176741727907023	-0.395764756396928	0.968050136111778
F52B10.3	WBGene00044304	38.0416837219676	47.2142688372016	0.0926187991887458	-0.311641827678893	0.960492366493705
F52B11.1	WBGene00009924	337.881189581155	443.829239257822	0.174465650776663	-0.393488679266764	0.817242617386486
F52B11.2	WBGene00009925	498.485801396972	555.741254684734	-0.0621621000064603	-0.156860928483563	0.981875144721631
F52B11.3	WBGene00009926	10248.4986505531	14624.8816150338	0.29398933976335	-0.513012368253365	0.755265396736554
F52B11.4	WBGene00000707	375.445739582663	535.003373018423	0.291920538086647	-0.510943566576666	0.969260539669242
F52B11.5	WBGene00009927	22.498565345899	12.5805077219423	-1.057665889867	0.838642861377059	0.247975529424441
F52B11.6	WBGene00002117	1.50379683399846	3.53703794355	1.01490899797668	-1.23393202646748	0.874018007014681
F52B5.1	WBGene00009920	2628.00458035602	3440.43661172966	0.169600844439442	-0.388623872929461	0.88890791026491
F52B5.2	WBGene00009921	77.0036389299958	74.3427892345517	-0.269756835709261	0.0507338072192978	0.863469571416898
F52B5.3	WBGene00009922	408.705824468384	487.459582013238	0.0351967700984346	-0.254219798588456	0.989106742689728
F52B5.5	WBGene00000467	88.9147344374119	126.261794642868	0.286900714765947	-0.505923743256002	0.922888367147553
F52B5.6	WBGene00004439	9458.26027614022	7637.4126815768	-0.527513890768513	0.308490862278496	0.213258748014146
F52B5.7	WBGene00009923	29.5286137871692	36.6999743341999	0.0946423945116302	-0.313665423001987	0.966774423665274
F52C12.1	WBGene00018678	141.030812906288	168.472078697971	0.0374760791132393	-0.256499107603201	0.983427886574766
F52C12.2	WBGene00018679	208.47106331134	229.925817959082	-0.0777017009223352	-0.141321327567664	0.959893523342778
F52C12.3	WBGene00018680	46.3463085510827	64.1396177674891	0.249738293901139	-0.46876132239115	0.910943571320356
F52C12.4	WBGene00018681	594.202892725317	893.70186750966	0.369814981942626	-0.58883801043264	0.276587505041788
F52C12.5	WBGene00001253	137.684396619459	196.43524337638	0.293665692911869	-0.512688721401897	0.81545879500652
F52C12.6	WBGene00138717	161.051446537394	222.204132364108	0.245340999679363	-0.464364028169386	0.822587103823307
F52C6.10	WBGene00018667	10.4838672649211	18.4495063136562	0.59638819045503	-0.815411218945079	0.868954832680797
F52C6.11	WBGene00018668	17.003439186357	24.3764553700015	0.300638746116991	-0.519661774606981	0.93308917515295
F52C6.12	WBGene00018669	7.50684102811051	11.9008574293312	0.445764655065454	-0.664787683555321	0.921935703453582
F52C6.13	WBGene00018670	0.989271302963013	1.19147455689781	0.0492869829960629	-0.268310011485454	NA
F52C6.14	WBGene00018671	0.49788285066596	0.360668981360229	-0.684153999558917	0.465130971069124	NA
F52C6.2	WBGene00018659	34.0077659372387	52.9769247034469	0.420476834987914	-0.639499863477992	0.869649549840801
F52C6.3	WBGene00018660	5.42950242277916	6.67370835761811	0.0786456225151934	-0.297668651005296	0.99533917845427
F52C6.4	WBGene00018661	2.00643988799356	3.95441745343672	0.759804216381769	-0.978827244870912	0.892590877845771
F52C6.5	WBGene00018662	NA	NA	NA	NA	NA
F52C6.6	WBGene00018663	0.183969912659632	0.364184640410727	0.766177208877588	-0.985200237367606	NA
F52C6.8	WBGene00018665	15.9515112071504	17.7350052355914	-0.0661163801793331	-0.152906648310682	0.990228282486498
F52C9.1	WBGene00018672	453.830348369174	504.606107585147	-0.0660184477534112	-0.153004580736551	0.957870341231462
F52C9.3	WBGene00018674	478.655449340663	730.200955450284	0.39028299395765	-0.609306022447688	0.270775486153598
F52C9.5	WBGene00018675	18.9540414461483	30.685129174264	0.476011130654557	-0.695034159144577	0.863740393351477
F52C9.7	WBGene00018677	356.123924492209	526.439410324664	0.344865108148353	-0.563888136638373	0.469278627565111
F52C9.8	WBGene00004095	1594.65160890742	2372.41817267773	0.354094033474838	-0.57311706196486	0.116128924420158
F52D1.1	WBGene00018682	3233.31971448254	4242.46961662711	0.172865129227605	-0.391888157717625	0.937160896391898
F52D1.2	WBGene00018683	16.0032961233682	10.6821379956598	-0.802191682585198	0.583168654094803	0.723758719379445
F52D1.3	WBGene00004127	773.632450350723	1730.89767673796	0.942777197109903	-1.16180022559992	0.868954832680797
F52D10.1	WBGene00009929	91.4866269529484	127.913583161304	0.264513665711456	-0.483536694201508	0.853915192463709
F52D10.2	WBGene00009930	118.880662760277	160.110120733295	0.210527412511455	-0.4295504410015	0.864513109047954
F52D10.3	WBGene00001502	14911.1313904349	17245.479154951	-0.00919454181437952	-0.209828486675633	0.998113604215369
F52D10.4	WBGene00009931	17.0038609206699	17.6591280423206	-0.164471283868111	-0.0545517446218482	0.974393298961287
F52D10.5	WBGene00006065	0.502439628225599	1.05393067129529	0.84973477803994	-1.06875780652951	NA
F52D10.6	WBGene00009932	66.0011520554711	100.620768205109	0.389341968607978	-0.608364997098055	0.726344299728739
F52D2.1	WBGene00018684	NA	NA	NA	NA	NA
F52D2.10	WBGene00018691	NA	NA	NA	NA	NA
F52D2.2	WBGene00004351	NA	NA	NA	NA	NA
F52D2.4	WBGene00001569	25.5359141627802	49.2678721595195	0.729096428485526	-0.948119456975545	0.593791404819813
F52D2.5	WBGene00018687	0.497827480886996	0.411074424834056	-0.495269283298086	0.276246254807719	NA
F52D2.6	WBGene00018688	61.9870854478939	125.678335385317	0.800673371779549	-1.01969640026957	0.223138206948819
F52D2.7	WBGene00018689	44.0353460323756	45.9872224204913	-0.156451968109636	-0.0625710603804811	0.953922034847259
F52D2.8	WBGene00018690	0.498575828420732	0.942632488743653	0.699859436738292	-0.918882465228841	NA
F52D2.9	WBGene00006139	0.502612459776212	3.835663547224	2.71293480735853	-2.93195783584861	0.756641594021633
F52E1.1	WBGene00004078	48.3370462943692	60.5417091573099	0.105777058262115	-0.324800086752242	0.982922031699315
F52E1.10	WBGene00018698	35.9044760544507	48.9240064477775	0.227355814546089	-0.446378843036218	0.959893523342778
F52E1.13	WBGene00018700	1590.88057561045	1877.76533753649	0.0201682142528422	-0.239191242742856	0.990382663905504
F52E1.14	WBGene00044696	1374.69259586819	523.188848183355	-1.61272837747902	1.393705348989	0.0606309822337888
F52E1.2	WBGene00018692	91.0915415459139	83.1595558703572	-0.350458071703096	0.131435043213043	0.805286305076203
F52E1.3	WBGene00018693	0.183968291804049	0.553105351089845	1.36907414184173	-1.5880971703319	NA
F52E1.4	WBGene00001534	11.9626845253299	25.7473956650345	0.886862304807602	-1.1058853332976	0.546524461849286
F52E1.5	WBGene00018694	100.35319159401	150.986239297369	0.370307541232235	-0.589330569722277	0.927725534608261
F52E1.7	WBGene00002021	1271.6389909312	669.410987213941	-1.14474805094545	0.925725022455446	0.0224238138863884
F52E1.8	WBGene00018696	78.0654222608334	63.3699630109259	-0.519907527894618	0.300884499404661	0.807023700308754
F52E1.9	WBGene00018697	301.178052291784	287.797306395074	-0.284586579598783	0.0655635511087614	0.841285792561621
F52E10.1	WBGene00004745	133.002695835751	153.047436628931	-0.0164996349824665	-0.20252339350758	0.995675639756791
F52E10.2	WBGene00009933	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420328	NA
F52E10.3	WBGene00009934	NA	NA	NA	NA	NA
F52E10.4	WBGene00009935	137.480668276828	101.683353393936	-0.654168283518661	0.435145255028695	0.663758553955961
F52E10.5	WBGene00002051	22.957166858782	20.3355661510195	-0.393962482048714	0.174939453558744	0.869649549840801
F52E4.1	WBGene00018701	9086.74856355487	8585.58527129361	-0.300870702807331	0.0818476743173134	0.811052433722069
F52E4.4	WBGene00006670	19.4829804662876	16.2194806797649	-0.483509795664906	0.264486767175011	0.915297081843347
F52E4.5	WBGene00018702	137.004121278661	141.442606109812	-0.173025558598714	-0.0459974698913405	0.967989330914848
F52E4.6	WBGene00006948	1589.46836973773	2855.63577133274	0.626244643462414	-0.845267671952429	0.687402286388217
F52E4.7	WBGene00018703	214.127711637949	253.631592381892	0.0252399142422405	-0.244262942732287	0.987530375837953
F52E4.8	WBGene00018704	265.328387408032	433.497327870481	0.489221034686492	-0.708244063176507	0.517974568792941
F52F10.1	WBGene00018705	NA	NA	NA	NA	NA
F52F10.2	WBGene00018706	214.589670436745	272.161578116996	0.123859751358255	-0.342882779848304	0.978944251567596
F52F10.3	WBGene00018707	111.028057542861	63.458925583121	-1.02605232951064	0.80702930102061	0.451447387157176
F52F10.4	WBGene00018708	179.746518785208	67.4742387027161	-1.6325781589574	1.41355513046733	0.0165814041418112
F52F10.5	WBGene00018709	0.183969772723812	0.342664010824802	0.67830290575731	-0.897325934247328	NA
F52F12.1	WBGene00003842	9.96593676800414	15.2847185032413	0.397989628510282	-0.617012657000288	0.927189140669354
F52F12.2	WBGene00000640	5.50614357966523	4.80856512937191	-0.414458799438613	0.195435770949188	0.941160831203847
F52F12.3	WBGene00003396	181.226402328795	217.07070315649	0.041348845364196	-0.260371873854274	0.978562458631911
F52F12.4	WBGene00009937	127.080157888847	172.633757186362	0.222952783768631	-0.441975812258684	0.945056048201236
F52F12.5	WBGene00009938	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420327	NA
F52F12.6	WBGene00009939	111.786330388566	144.934989976366	0.155639120285579	-0.37466214877556	0.960492366493705
F52F12.7	WBGene00009940	279.612137024403	303.601860808388	-0.100269379898815	-0.118753648591116	0.901956253038421
F52F12.8	WBGene00009941	0.183969168805813	0.263454156327543	0.299064904930311	-0.518087933420328	NA
F52F12.9	WBGene00009942	NA	NA	NA	NA	NA
F52G2.1	WBGene00003582	402.230788635585	564.887732276702	0.270917624840211	-0.489940653330268	0.320132763746847
F52G2.2	WBGene00004681	640.721248311927	798.804984881069	0.0991234717915	-0.3181465002815	0.920034229209196
F52G2.3	WBGene00009943	160.839558321827	160.773012019584	-0.219620057527182	0.000597029037165377	0.858765833335656
F52G3.1	WBGene00018710	2196.83182363264	3060.31401805751	0.259232236757319	-0.478255265247344	0.7737989480697
F52G3.3	WBGene00018711	0.183971563662063	0.747173812474007	1.8029380754591	-2.02196110394912	NA
F52G3.4	WBGene00018712	0.183969912659443	0.364184610388032	0.766177089946011	-0.98520011843603	NA
F52G3.5	WBGene00018713	31.7700245474514	73.6011382057722	0.993038843775535	-1.2120618722656	0.841030007348005
F52H2.1	WBGene00018714	92.4547845689732	126.565747299181	0.234044103445629	-0.45306713193577	0.811052433722069
F52H2.2	WBGene00000004	343.698275109289	431.696742736724	0.109852567452643	-0.328875595942659	0.954141724711998
F52H2.3	WBGene00018715	65.9603596573726	69.9736785268547	-0.133809957425164	-0.0852130710648876	0.958572620724852
F52H2.4	WBGene00018716	25.4892125427178	41.7013734169042	0.491185066713544	-0.710208095203686	0.716744879544102
F52H2.5	WBGene00018717	78.5758734643222	86.7168990303972	-0.0767962655913125	-0.142226762898795	0.969260539669242
F52H2.6	WBGene00018718	666.149574503122	565.557236658187	-0.455196140886432	0.236173112396426	0.770424005285819
