wbid	bc4289	N2
R03D7.2	WBGene00010989	75.2269734521341	63.6371894862308
R03D7.4	WBGene00010990	552.80947503362	643.879822438767
R03D7.5	WBGene00010991	1.50447921926451	2.63252504989875
R03D7.6	WBGene00001753	425.094221903035	567.289899721219
R03D7.7	WBGene00003783	15.4158515273774	21.88142728933
R03D7.8	WBGene00010992	NA	NA
R03E1.1	WBGene00006369	1001.58349862189	1193.78440174984
R03E1.2	WBGene00010993	4221.88506944402	4768.83797872759
R03E1.3	WBGene00010994	66.1185863323302	70.8052008377307
R03E1.4	WBGene00010995	0.183970264598222	0.424474067207748
R03E9.1	WBGene00003163	3258.71067160347	2929.86971785107
R03E9.2	WBGene00019843	107.669025447158	146.635520879803
R03E9.3	WBGene00019844	380.308553651085	524.931265968471
R03E9.4	WBGene00002149	31.6133354207483	54.2475099272309
R03G5.1	WBGene00001169	44011.99260112	53748.2131881112
R03G5.2	WBGene00004758	650.934914112685	676.549547394673
R03G5.3	WBGene00019845	1.00007681614074	3.25042451799212
R03G5.5	WBGene00019846	38.501644696064	47.0687545217119
R03G5.6	WBGene00019847	NA	NA
R03G5.7	WBGene00019848	97.7641110948085	143.846870385822
R03G8.1	WBGene00010996	0.183969912659443	0.364184610388032
R03G8.3	WBGene00010998	77.5818296956658	56.578352496939
R03G8.4	WBGene00010999	0.497935925789027	0.519644232892652
R03G8.5	WBGene00006078	NA	NA
R03G8.6	WBGene00011000	0.498458572636393	0.628574575123907
R03H10.1	WBGene00019854	22.5115966026731	35.0268808314776
R03H10.2	WBGene00019855	795.027685736922	956.730755589657
R03H10.4	WBGene00019856	0.183969912659443	0.364184610388032
R03H10.5	WBGene00019857	NA	NA
R03H10.6	WBGene00019858	10.4639329181263	13.5103711688372
R03H10.7	WBGene00019859	67.1857489156979	51.9224679198018
R03H4.1	WBGene00019849	2.49660810496299	6.29871301052817
R03H4.2	WBGene00005893	19.083738732842	11.4460463971402
R03H4.3	WBGene00005894	1.49383695525375	0.358073560009878
R03H4.4	WBGene00019850	0.506034865095547	0.263455107473783
R03H4.5	WBGene00019851	0.183969168805813	0.263454156327543
R03H4.6	WBGene00044617	47.5500668073879	61.588078441033
R03H4.9	WBGene00005412	0.497652169179793	0.197980721041184
R04A9.1	WBGene00019861	9.49602514699872	5.51637207343995
R04A9.2	WBGene00019862	322.956164428466	460.614394350292
R04A9.3	WBGene00019863	116.113568977693	123.142094011448
R04A9.4	WBGene00002060	874.808325841484	866.230035331253
R04A9.5	WBGene00019864	82.4860532951464	99.3153866514876
R04A9.6	WBGene00019865	19.4590007298588	21.5757649055439
R04A9.7	WBGene00044281	1.00012321238534	1.32123534230941
R04A9.9	WBGene00195183	3.49467693592507	6.23871058649162
R04B3.1	WBGene00019866	21.4151312275725	38.0772813490769
R04B3.2	WBGene00019867	81.9127204235082	78.317471933095
R04B3.3	WBGene00019868	89.0205289626443	127.76450785927
R04B5.1	WBGene00011001	NA	NA
R04B5.11	WBGene00011008	0.183969168805813	0.263454156327543
R04B5.3	WBGene00011002	5.00067101953845	8.12193236445304
R04B5.4	WBGene00003611	44.5229376056752	52.0198480357703
R04B5.5	WBGene00011003	146.498857272836	164.672364955088
R04B5.6	WBGene00011004	14.9318592201413	10.4136651799697
R04B5.7	WBGene00011005	NA	NA
R04B5.8	WBGene00005127	2.97796212964174	1.99924775538627
R04B5.9	WBGene00011006	182.043190563763	172.098062092935
R04D3.1	WBGene00011009	1.49657051750892	3.42585572681936
R04D3.10	WBGene00011013	1.49481757423607	1.03343877618917
R04D3.12	WBGene00005116	0.183969912659443	0.364184610388032
R04D3.2	WBGene00011010	0.498463162702279	2.22132836619886
R04D3.3	WBGene00011011	1.5045560204938	1.26510983043996
R04D3.4	WBGene00011012	0.498466898862139	0.628324024354176
R04D3.6	WBGene00005114	0.498206706467545	0.656550631087776
R04D3.7	WBGene00005120	1.00021639089454	0.361245462333613
R04D3.8	WBGene00005117	0.506031761671287	0.197980732836774
R04D3.9	WBGene00005121	0.183969912659443	0.364184610388032
R04E5.10	WBGene00002057	695.453288751795	810.922740060532
R04E5.2	WBGene00019869	91.38316464093	109.812061467218
R04E5.7	WBGene00019870	18.5569086799119	24.4404018764312
R04E5.8	WBGene00019871	499.274589162693	907.401543554745
R04E5.9	WBGene00019872	171.558105552607	243.257762253054
R04F11.1	WBGene00011014	10.4967376942758	15.6371944638528
R04F11.2	WBGene00011015	4018.28726601673	4343.52310430002
R04F11.3	WBGene00011016	263.325005888959	366.167777149846
R04F11.4	WBGene00006668	181.549013853561	277.692536538098
R04F11.5	WBGene00011017	115.343211523669	115.796216046501
R05A10.1	WBGene00011018	36.7170802204597	33.5278203350048
R05A10.2	WBGene00011019	213.595760332959	350.272103884879
R05A10.3	WBGene00011020	191.331170951275	228.853290574373
R05A10.4	WBGene00011021	15.564764145777	16.4687532638903
R05A10.5	WBGene00011022	2.47549215824372	6.6756921905698
R05A10.6	WBGene00011023	20.9348719920844	28.1953131361202
R05A10.7	WBGene00011024	0.497925335018474	0.842984058460289
R05A10.8	WBGene00011025	0.183970530973293	0.773033587816875
R05C11.1	WBGene00019873	28.6022458376134	50.8985855795417
R05C11.2	WBGene00019874	0.498172168229427	0.52255844067793
R05C11.3	WBGene00019875	2695.1254364292	3819.94544465961
R05C11.4	WBGene00044467	105.541170577275	147.641849589792
R05D11.1	WBGene00000904	155.51200367899	175.277427635996
R05D11.3	WBGene00004305	898.339289370461	985.804532545358
R05D11.4	WBGene00011032	231.416231060945	328.031650658838
R05D11.5	WBGene00011033	320.018219713076	320.458232759128
R05D11.6	WBGene00011034	225.944508242393	196.502404872373
R05D11.7	WBGene00011035	288.795965907168	334.19243875136
R05D11.8	WBGene00011036	357.16354779777	384.005218782451
R05D11.9	WBGene00011037	363.03299247618	448.077953134969
R05D3.1	WBGene00019876	176.942487779794	232.590855722518
R05D3.11	WBGene00019883	509.28896779757	679.137160444533
R05D3.12	WBGene00019884	33.5591539878143	21.6773071863409
R05D3.2	WBGene00019877	381.528534185081	565.808893964855
R05D3.3	WBGene00019878	16.0290839948271	32.7543763003032
R05D3.4	WBGene00007008	736.075241113056	1138.08705274189
R05D3.5	WBGene00019879	NA	NA
R05D3.6	WBGene00019880	NA	NA
R05D3.7	WBGene00006840	2527.5052453658	3133.48793568567
R05D3.8	WBGene00019881	107.164257341703	154.159985373491
R05D3.9	WBGene00019882	490.573632426562	937.9495220815
R05D7.1	WBGene00011026	447.180372611566	296.696238273802
R05D7.2	WBGene00011027	0.183967116583321	1.36100540387236
R05D7.3	WBGene00011028	55.4658634069284	68.7587513281428
R05D7.4	WBGene00011029	311.847108355037	351.290226639173
R05D7.5	WBGene00011030	113.077421936651	101.727923123714
R05D7.7	WBGene00077559	26.9683788046986	38.1466265498076
R05D8.10	WBGene00000978	58.7905154452505	45.7925095441772
R05D8.11	WBGene00019887	0.501696970383304	1.3791916968199
R05D8.2	WBGene00005606	7.01275551005421	5.15730770932245
R05D8.3	WBGene00005279	1.00014339509197	0.91297727706599
R05D8.4	WBGene00005917	NA	NA
R05D8.5	WBGene00005919	0.497653428921453	0.263455091773878
R05D8.6	WBGene00005215	0.183969168805813	0.263454156327543
R05D8.7	WBGene00019885	12.5084580487714	12.41233565883
R05D8.8	WBGene00000977	48.0491436760086	51.114079284169
R05D8.9	WBGene00019886	0.18396699071284	1.5244632964367
R05F9.1	WBGene00019888	1199.07502670931	1598.21712521558
R05F9.10	WBGene00019893	3980.636261386	4564.46172479839
R05F9.11	WBGene00019894	24.431508728399	44.1524904599354
R05F9.12	WBGene00019895	2462.3947213506	2846.81345604423
R05F9.13	WBGene00003429	4.53479675472643	4.54422403636014
R05F9.3	WBGene00003430	0.183969168805813	0.263454156327543
R05F9.5	WBGene00001757	13.4731553101397	16.5314800612161
R05F9.6	WBGene00019890	2789.4578456265	3156.24425410793
R05F9.7	WBGene00019891	0.18396736565146	0.576412659719793
R05F9.8	WBGene00003431	0.183969168805813	0.263454156327543
R05F9.9	WBGene00019892	108.270191519581	128.708446941103
R05G6.1	WBGene00019896	11.4853426711069	17.9941932393377
R05G6.10	WBGene00019902	142.846616651043	213.821004008706
R05G6.11	WBGene00044506	0.498548082203009	0.679838640512734
R05G6.12	WBGene00044507	0.50259144695493	0.942419295584399
R05G6.4	WBGene00019898	151.297545460729	185.832982301242
R05G6.5	WBGene00019899	7.00798195943804	14.0257752713068
R05G6.6	WBGene00001624	148.592987043748	135.119386024134
R05G6.7	WBGene00019900	19754.3956164913	24304.9891150895
R05G6.8	WBGene00004039	625.922504605986	773.728800882519
R05G6.9	WBGene00019901	72.2707424686429	77.7731608464149
R05G9.1	WBGene00019903	0.183967495722228	0.846542744452308
R05G9.2	WBGene00019904	410.866353098078	415.774245359222
R05G9.3	WBGene00019905	0.183969772723812	0.342664010824802
R05G9R.1	WBGene00019906	21.3335946673882	51.2114356837482
R05H10.1	WBGene00011042	73.0980449040964	121.720030145535
R05H10.2	WBGene00011043	665.229015774789	859.531796821651
R05H10.3	WBGene00011044	156.530922159456	176.073525621629
R05H10.5	WBGene00011045	823.402413706803	864.972159621754
R05H10.6	WBGene00000399	1658.6978780036	2078.64729948451
R05H10.7	WBGene00011046	1.00012383555138	2.38347586597775
R05H11.1	WBGene00019907	40.6113972292566	61.7779488357127
R05H11.2	WBGene00019908	132.765025069294	121.924960850382
R05H5.1	WBGene00005080	0.183969168805813	0.263454156327543
R05H5.2	WBGene00000389	0.497653428921453	0.263455091773878
R05H5.3	WBGene00011038	631.765561320927	794.698767513166
R05H5.4	WBGene00011039	21.0039347889393	22.6700503854113
R05H5.5	WBGene00011040	112.406869913209	95.5151537618543
R05H5.6	WBGene00005071	0.183967182835017	1.43665077422244
R05H5.7	WBGene00011041	8.95993456562589	8.80646790661514
R06A10.1	WBGene00019909	38.6224360469164	14.0522544368327
R06A10.2	WBGene00001745	829.070386903022	1669.43718809802
R06A10.3	WBGene00019910	0.506031761671287	0.197980732836774
R06A10.4	WBGene00019911	144.166742594531	157.185267844503
R06A10.5	WBGene00044895	NA	NA
R06A4.10	WBGene00000059	31.9947837677687	39.2860288531015
R06A4.2	WBGene00011047	164.841168045269	242.093801912808
R06A4.4	WBGene00002076	943.719087343244	1082.74960868886
R06A4.6	WBGene00011049	0.498677780163368	1.23448260745941
R06A4.7	WBGene00003220	258.516655302937	329.545355128791
R06A4.8	WBGene00011050	959.435801001881	1541.26652079083
R06A4.9	WBGene00011051	604.780242155229	841.809046958412
R06B10.1	WBGene00019912	0.497944133593648	0.940794906085097
R06B10.2	WBGene00019913	0.500685895627846	3.0030519762501
R06B10.3	WBGene00019914	1127.13915661256	807.262016820265
R06B10.4	WBGene00006615	172.631430522155	272.511002290267
R06B10.5	WBGene00019915	25.5892126238899	37.4874078061669
R06B10.7	WBGene00019916	0.183969168805813	0.263454156327543
R06B9.1	WBGene00011052	3.49543275085692	6.09365262768528
R06B9.2	WBGene00011053	0.183968425168348	0.620448353269939
R06B9.3	WBGene00011054	425.462372127974	485.562881381921
R06B9.4	WBGene00011055	868.332593264594	786.073644286867
R06B9.5	WBGene00011056	99.1669778359413	116.97237504906
R06B9.6	WBGene00003246	222.099389656282	354.13291941396
R06C1.1	WBGene00001836	274.980428962332	292.028906021745
R06C1.2	WBGene00011058	255.712837091794	288.601265414336
R06C1.3	WBGene00006958	297.971861216354	398.81131915326
R06C1.4	WBGene00011059	10158.0487628869	8112.03643785244
R06C1.6	WBGene00011060	424.651707357255	627.430996741332
R06C7.1	WBGene00011061	796.380898336673	901.125091321596
R06C7.10	WBGene00002348	6077.45912798477	11909.8936904173
R06C7.2	WBGene00011062	27.0060767088733	27.6099582539975
R06C7.3	WBGene00000963	378.921176222806	641.133942522914
R06C7.4	WBGene00011063	10.4872421811357	14.8929084911636
R06C7.5	WBGene00011064	788.365382627974	1018.21013628137
R06C7.6	WBGene00011065	11.462117756997	8.2338954689199
R06C7.7	WBGene00003041	185.000871090837	205.125342729591
R06C7.8	WBGene00000275	492.972895807904	738.79256447108
R06C7.9	WBGene00011066	53.8150201036902	64.6697210667088
R06F6.1	WBGene00000411	486.775369652787	612.952867467354
R06F6.11	WBGene00011072	599.174782234562	559.251427855118
R06F6.12	WBGene00023418	139.637983248634	139.455725080129
R06F6.2	WBGene00011067	429.764263079917	488.301466229373
R06F6.4	WBGene00011068	162.088810437885	195.097542406928
R06F6.5	WBGene00003805	369.986966079461	492.794985565839
R06F6.6	WBGene00011069	102.38516250216	74.8781467623906
R06F6.7	WBGene00011070	391.310842046559	322.808884659027
R06F6.8	WBGene00011071	694.240726407839	836.225038824513
R06F6.9	WBGene00001153	1178.51901799577	1342.46041129784
R07A4.1	WBGene00001202	31.5201196056528	48.8249215688161
R07A4.2	WBGene00011073	56.0617920567353	38.6939186274641
R07A4.3	WBGene00011074	46.128973833193	30.6719034264831
R07A4.4	WBGene00011075	42.3020425796259	71.0375416916585
R07B1.1	WBGene00006881	30.0539813669212	34.3422163940104
R07B1.10	WBGene00002271	2467.94404193212	1756.23141911143
R07B1.11	WBGene00011082	60.4345563984723	86.6679443211477
R07B1.12	WBGene00011083	75.4821524871699	58.8441409701232
R07B1.13	WBGene00138711	44.2314093159495	122.779629896249
R07B1.2	WBGene00002270	45.588939905994	27.8413071135309
R07B1.3	WBGene00011076	217.74130879274	189.067573363065
R07B1.4	WBGene00001784	965.274825497309	727.931772601429
R07B1.5	WBGene00011077	12.0026359228558	40.1705404466569
R07B1.6	WBGene00011078	10.5097642663836	12.9055966955284
R07B1.7	WBGene00011079	9.50918171819405	18.1086702971613
R07B1.8	WBGene00001608	32.9941216873289	49.6192705710117
R07B1.9	WBGene00011081	127.076831782983	130.640160571112
R07B5.3	WBGene00005703	49.0719360023936	21.1164700906436
R07B5.4	WBGene00005701	0.988235749039143	0.769655837642358
R07B5.5	WBGene00011084	2.49621847517517	1.87096945610184
R07B5.6	WBGene00005699	0.498168275131297	0.442848509537237
R07B5.7	WBGene00005671	1.49573885064152	2.67524257895382
R07B5.9	WBGene00045419	517.034174756141	796.515073147027
R07B7.1	WBGene00000533	259.320455359719	324.566784349402
R07B7.10	WBGene00011094	69.9553587252998	78.3699760039026
R07B7.11	WBGene00011095	477.823092893457	470.765296946636
R07B7.12	WBGene00011096	5.48354676629095	3.33647277406242
R07B7.13	WBGene00011097	22.5619785709571	33.2162278785911
R07B7.14	WBGene00011098	2.50503843704619	2.21581542073353
R07B7.15	WBGene00011099	10.4858887592615	20.1577132454021
R07B7.16	WBGene00011100	43.0359107341418	53.4262671512019
R07B7.2	WBGene00011087	175.15728252406	200.339125943579
R07B7.3	WBGene00004138	1233.66546089559	1960.37835151282
R07B7.4	WBGene00011088	19.0037372400148	19.8618853365257
R07B7.5	WBGene00011089	188.384595401576	203.826345705958
R07B7.6	WBGene00011090	75.9891773280993	71.0741022159491
R07B7.8	WBGene00011092	60.0342679078945	63.9779823326223
R07B7.9	WBGene00011093	54.067546066551	48.1509661659924
R07C12.1	WBGene00019931	34.9156124310709	18.5230013823047
R07C12.2	WBGene00019932	341.733696938603	231.458210839831
R07C12.3	WBGene00019933	2.52164985461296	0.8489921531122
R07C12.4	WBGene00019934	40.9816891355386	22.5367384852258
R07C3.1	WBGene00019917	49.054035960086	27.4931957563189
R07C3.10	WBGene00019926	0.183969899736715	0.362141844301834
R07C3.11	WBGene00019927	0.18396872551696	1.18696691798856
R07C3.12	WBGene00019928	1.01036105227073	1.66772522505635
R07C3.13	WBGene00019929	NA	NA
R07C3.14	WBGene00019930	0.183969912659632	0.364184640410727
R07C3.15	WBGene00045302	0.183969168805813	0.263454156327543
R07C3.2	WBGene00019918	17.0622983485529	21.1955806701244
R07C3.3	WBGene00019919	0.183969912659632	0.364184640410727
R07C3.4	WBGene00019920	NA	NA
R07C3.5	WBGene00019921	1.01055706882257	0.699881735618526
R07C3.6	WBGene00019922	2.00958028469	2.49138904877597
R07C3.7	WBGene00019923	1.00020259988739	0.993701796213063
R07C3.8	WBGene00019924	43.0291548569424	39.0211515736884
R07C3.9	WBGene00019925	0.183969168805813	0.263454156327543
R07D5.1	WBGene00006747	338.266615019014	375.559019326638
R07D5.2	WBGene00011101	30.0536825459114	30.401110560394
R07E3.1	WBGene00011102	2558.29686381881	2568.45665004348
R07E3.2	WBGene00011103	344.287652310816	344.836867370072
R07E3.3	WBGene00011104	2.00544200346178	8.14741130984443
R07E3.4	WBGene00011105	99.4873876349135	179.594661882411
R07E3.5	WBGene00011106	364.402994332006	478.344506076838
R07E3.6	WBGene00011107	1807.93238026771	3220.2804058789
R07E3.7	WBGene00011108	123.634210471452	109.506921645365
R07E4.1	WBGene00019935	131.742678395107	175.858397311312
R07E4.3	WBGene00019937	491.033749523331	356.871892215749
R07E4.4	WBGene00003254	212.674316364153	274.028275713381
R07E4.5	WBGene00019938	120.609682605354	152.757043884619
R07E4.6	WBGene00002190	2868.32063372864	3617.68956118847
R07E5.1	WBGene00011109	297.505791003722	391.869166686088
R07E5.10	WBGene00011116	752.514372943557	872.185360240993
R07E5.11	WBGene00011117	31.4513709532386	32.819119694185
R07E5.13	WBGene00011119	877.764498315692	906.352762817712
R07E5.14	WBGene00004387	NA	NA
R07E5.15	WBGene00011120	0.183971230502956	0.646312531136048
R07E5.17	WBGene00011121	13.9914201621504	8.84139675533171
R07E5.2	WBGene00011110	1327.48623699454	1796.77344481875
R07E5.3	WBGene00011111	277.448295998361	331.200526224472
R07E5.4	WBGene00011112	469.554418344239	294.071613872048
R07E5.5	WBGene00011113	3.51248240705627	3.88964308312566
R07E5.6	WBGene00011114	2.98864094599368	2.52637386964943
R07E5.7	WBGene00011115	672.404552264927	714.551030976589
R07E5.8	WBGene00000520	239.822498574703	230.74599028261
R07G3.1	WBGene00000390	1656.71960028265	1906.89496238626
R07G3.2	WBGene00019939	81.4826527895228	63.0093647600985
R07G3.3	WBGene00019940	1976.13761531401	2771.89799028113
R07G3.5	WBGene00019941	731.228849988621	742.987382102933
R07G3.6	WBGene00019942	347.920135031414	648.209564864312
R07G3.7	WBGene00019943	212.100196378491	251.330310837835
R07G3.8	WBGene00019944	224.560323998565	243.519217904067
R07G3.9	WBGene00043050	53.9402140309131	58.4992828188348
R07H5.1	WBGene00004199	270.254082904898	333.894705719427
R07H5.10	WBGene00011130	13.5797053700287	7.01018059474822
R07H5.11	WBGene00011131	17.4769321150322	16.8091446955637
R07H5.2	WBGene00011122	1707.4830034978	1818.6834926335
R07H5.3	WBGene00011123	116.126689880167	131.862438357818
R07H5.4	WBGene00011124	5.48443147655979	22.536995975056
R07H5.7	WBGene00011127	0.18396833285965	0.521099741976959
R07H5.8	WBGene00011128	7606.06198629225	14533.1088337839
R07H5.9	WBGene00011129	3.00051138038322	3.89794344546588
R08A2.1	WBGene00011132	0.498292858884198	0.963541149652846
R08A2.2	WBGene00011133	2.02508139381543	1.64011109340536
R08A2.3	WBGene00011134	NA	NA
R08A2.4	WBGene00011135	0.504763429210908	0.360605542684773
R08A2.5	WBGene00011136	10.9911601685374	19.2686531199271
R08A2.7	WBGene00011137	111.377684840244	43.5215595427151
R08B4.1	WBGene00001690	469.405393418913	1030.12508179792
R08B4.2	WBGene00044330	115.922552794314	138.698622420358
R08B4.3	WBGene00011139	102.799762174792	88.567897982359
R08B4.4	WBGene00011140	4.50706401221855	2.83857242499088
R08B4.5	WBGene00011141	45.9127876883198	39.5358178806847
R08C7.1	WBGene00019945	23.9258654539345	17.1053006974903
R08C7.10	WBGene00019953	493.840377382702	574.078759060652
R08C7.11	WBGene00019954	0.183969168805813	0.263454156327543
R08C7.12	WBGene00019955	247.13279378297	377.910686607756
R08C7.13	WBGene00019956	1.4962593965774	1.66791619101476
R08C7.2	WBGene00019946	1116.48042987326	1360.54582454601
R08C7.3	WBGene00019947	1993.5238537231	2259.61636879319
R08C7.4	WBGene00019948	8.46978643310024	24.8150448481105
R08C7.5	WBGene00019949	0.497964655604349	0.553411175181273
R08C7.6	WBGene00019950	0.498529971216431	1.09867621079046
R08C7.7	WBGene00006228	0.498278256396435	1.88004499179196
R08C7.8	WBGene00019951	0.183967996825089	1.40903073419743
R08C7.9	WBGene00019952	2.00032586641422	2.45922293559138
R08D7.1	WBGene00011142	266.781864557766	317.704436253954
R08D7.2	WBGene00011143	109.467080076804	141.679062619231
R08D7.3	WBGene00001227	2297.17192350246	2385.95259192153
R08D7.4	WBGene00011144	460.15678097529	542.786251030888
R08D7.5	WBGene00011145	56.4653722117772	73.9321454246684
R08D7.6	WBGene00011146	1940.11630174032	2549.24389902642
R08D7.7	WBGene00011147	118.673832471964	163.212458621872
R08E3.1	WBGene00019957	3559.89247443245	2836.06204576534
R08E3.2	WBGene00019958	783.119203831283	647.45568468022
R08E3.3	WBGene00019959	220.63443481878	263.184194128681
R08E3.4	WBGene00019960	638.143198617337	761.490848553934
R08E5.1	WBGene00019961	16.0035763954537	21.3578649379757
R08E5.2	WBGene00019962	361.893637597685	334.415562749753
R08E5.3	WBGene00019963	981.560532037904	885.572193459135
R08E5.4	WBGene00019964	0.183967530745215	0.870950910652348
R08F11.1	WBGene00019965	220.121148727611	287.643776798388
R08F11.2	WBGene00019966	0.1839683228406	0.483629313665632
R08F11.3	WBGene00019967	195.368762030935	146.689869982349
R08F11.4	WBGene00019968	40.5346224210626	103.105724926451
R08F11.5	WBGene00005754	0.183967094891413	1.34151876946104
R08F11.6	WBGene00019969	NA	NA
R08F11.7	WBGene00019970	24.9916302509435	16.5110651125132
R08H2.1	WBGene00000986	9.95466781501149	28.2418717702252
R08H2.10	WBGene00011151	NA	NA
R08H2.13	WBGene00006157	1.00915408832223	1.77517995554937
R08H2.2	WBGene00006147	0.183969912659443	0.364184610388032
R08H2.3	WBGene00005386	1.50635014719873	1.37996130830515
R08H2.4	WBGene00005457	NA	NA
R08H2.5	WBGene00005340	0.183969168805813	0.263454156327543
R08H2.7	WBGene00005275	0.183969912659443	0.364184610388032
R08H2.9	WBGene00011150	0.183969168805813	0.263454156327543
R09A1.1	WBGene00019971	730.379109681749	889.715196521483
R09A1.2	WBGene00019972	25.9383210378552	26.4035828895121
R09A1.3	WBGene00019973	75.4971031120058	143.257497213499
R09A1.5	WBGene00019975	51.5355044990655	82.5488366766744
R09A8.1	WBGene00011152	0.183970825715052	0.899766241372579
R09A8.2	WBGene00011153	1.48244530705113	0.737584903687393
R09A8.3	WBGene00006493	1682.22367817725	1794.69353590174
R09A8.4	WBGene00000755	167.744749554309	326.620101489118
R09A8.5	WBGene00011154	117.71654345924	116.130263611413
R09B3.1	WBGene00001372	158.647232415861	174.809546304902
R09B3.2	WBGene00011155	825.608208289348	561.788439256646
R09B3.3	WBGene00011156	5213.18969010287	4584.48501596685
R09B3.4	WBGene00006707	575.069447173585	488.572696943044
R09B3.5	WBGene00003123	1590.98011144351	1677.71233360669
R09B5.1	WBGene00019976	0.183969772723812	0.342664010824802
R09B5.10	WBGene00000559	0.183969168805813	0.263454156327543
R09B5.11	WBGene00019979	128.582284476124	241.996890518804
R09B5.12	WBGene00019980	1.4889605693404	2.61010748779298
R09B5.13	WBGene00044900	4.01408824436296	5.50914247033969
R09B5.2	WBGene00000555	0.183969168805813	0.263454156327543
R09B5.3	WBGene00000556	36.6967232017334	55.6861377354079
R09B5.4	WBGene00019977	20.0579130197568	25.1418911170421
R09B5.5	WBGene00004139	332.672941922902	339.598027774882
R09B5.6	WBGene00019978	307.518367552969	909.632880357769
R09B5.7	WBGene00005611	4.50566822053818	4.60888548815729
R09B5.8	WBGene00000557	444.510665909862	403.466724440087
R09B5.9	WBGene00000558	348.713349491774	319.814967796108
R09D1.1	WBGene00011157	0.183969772723812	0.342664010824802
R09D1.10	WBGene00011166	91.902115643876	85.3759449470177
R09D1.11	WBGene00011167	23.5272205732074	11.9784859317205
R09D1.12	WBGene00011168	2.51729063566431	2.6383969762099
R09D1.13	WBGene00011169	NA	NA
R09D1.14	WBGene00011170	0.183969168805813	0.263454156327543
R09D1.2	WBGene00011158	0.498597785437218	1.22155431218386
R09D1.3	WBGene00011159	0.18396836715916	1.86502558353457
R09D1.5	WBGene00011161	1.49504131264503	1.71272558212011
R09D1.6	WBGene00011162	3.00042206064164	2.86787840239968
R09D1.7	WBGene00011163	7.01015970073199	5.02971752745537
R09D1.8	WBGene00011164	1.52050122911328	0.979098420680163
R09E10.1	WBGene00011171	29.7058276837635	20.3982266838881
R09E10.10	WBGene00044254	NA	NA
R09E10.13	WBGene00194658	80.5944414285877	50.7133073180762
R09E10.2	WBGene00011172	NA	NA
R09E10.3	WBGene00011173	0.497653428921454	0.263455091773878
R09E10.4	WBGene00011174	NA	NA
R09E10.5	WBGene00011175	90.209975528651	111.568803220372
R09E10.6	WBGene00011176	2.46276401485698	0.817587045821858
R09E10.7	WBGene00004140	831.204480785221	1178.1296204111
R09E10.8	WBGene00011177	0.183969168805813	0.263454156327543
R09E12.1	WBGene00019981	0.183970370082694	0.486662691559648
R09E12.2	WBGene00019982	1.00012488036754	1.10637113176694
R09E12.3	WBGene00019983	2202.15213867545	2238.2907642241
R09E12.4	WBGene00006266	0.497652169179793	0.197980721041184
R09E12.8	WBGene00044091	1.00796777940714	3.00815676327906
R09E12.9	WBGene00044514	47.9967906326867	55.5828227225782
R09F10.1	WBGene00019986	290.515481891779	287.641691495748
R09F10.2	WBGene00000032	NA	NA
R09F10.3	WBGene00019987	100.363099467587	111.406466862603
R09F10.4	WBGene00002127	1353.23146922461	1454.2310985729
R09F10.5	WBGene00019988	60.4939835460935	61.2066434846455
R09F10.6	WBGene00005237	0.497652169179793	0.197980721041184
R09F10.7	WBGene00004141	NA	NA
R09F10.8	WBGene00019989	4.49605042021417	5.15463099310282
R09F10.9	WBGene00000427	NA	NA
R09G11.1	WBGene00006319	51.1042571512603	30.1869284579163
R09G11.2	WBGene00003600	868.127692912508	980.998593113408
R09H10.1	WBGene00011179	5.52642238285873	6.39280235176485
R09H10.2	WBGene00011180	17.4979604243865	15.0022367035086
R09H10.3	WBGene00011181	519.315894284117	331.964445082516
R09H10.4	WBGene00004228	773.103463797982	1125.10448519699
R09H10.5	WBGene00011182	4774.84668398342	4714.44368193096
R09H10.6	WBGene00011183	NA	NA
R09H10.7	WBGene00011184	11.0273200735041	17.2504584767433
R09H3.1	WBGene00019990	0.183972081899398	0.936239433338053
R09H3.3	WBGene00019991	0.183967468472118	0.708215254871431
R102.1	WBGene00011288	2.50276782134662	6.55600453165877
R102.10	WBGene00011297	0.183967958935268	1.82501815018571
R102.11	WBGene00077714	34.5840186705263	37.4336103551022
R102.2	WBGene00011289	919.125685702634	899.848887880823
R102.3	WBGene00011290	0.183969772723812	0.342664010824802
R102.4	WBGene00011291	345.547052672546	311.777690624115
R102.5	WBGene00011292	919.478115614429	934.098676410256
R102.6	WBGene00011293	18.0277664462305	11.130087580483
R102.8	WBGene00011295	NA	NA
R102.9	WBGene00011296	7.5081775443681	3.0355618534632
R105.1	WBGene00020084	0.988042685079954	0.443099932786602
R106.1	WBGene00020085	1.51996170952257	0.553588919333605
R106.2	WBGene00020086	15.4975785883818	21.9706948633374
R107.1	WBGene00003518	72.8069453651968	123.404375022148
R107.2	WBGene00011298	158.202071796121	171.654373813804
R107.4	WBGene00011299	760.303113008023	757.890742666948
R107.5	WBGene00011300	2410.3314744737	753.328572324778
R107.6	WBGene00000549	1406.91905878902	1475.64971985776
R107.7	WBGene00001749	2144.11403717244	1386.44426224612
R107.8	WBGene00003001	138.375171409579	250.226974858038
R107.9	WBGene00194871	NA	NA
R10A10.1	WBGene00019992	NA	NA
R10A10.2	WBGene00019993	100.064510604515	91.1749825185285
R10D12.1	WBGene00011185	122.299693756437	300.773081122108
R10D12.10	WBGene00011191	5.03074463656166	6.59847275835828
R10D12.11	WBGene00011192	0.497654639514961	0.360889361647312
